 ,Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MEAN_INTENSITY01,MEAN_INTENSITY02,MEAN_INTENSITY03,MEAN_INTENSITY04,MEAN_INTENSITY05,MEAN_INTENSITY06,MEAN_INTENSITY07,MEAN_INTENSITY08,MEAN_INTENSITY09,MEAN_INTENSITY10,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
3950,ID1797301,1797301,204,0.636,161.569,130.498,0,1306,1306,2.500,1,613.811,610.494,625.530,618.625,None,None,None,None,None,None,-10921639,613.811,613.874,612.995,614.558,22711.025,0.392,4.442,4.596E-4,1.439
3951,ID1797565,1797565,204,0.634,161.511,130.504,0,1307,1307,2.500,1,613.709,611.008,624.472,618.389,None,None,None,None,None,None,-10921639,613.709,613.866,612.871,614.618,22707.224,0.485,4.430,4.340E-4,1.097
3952,ID1797832,1797832,204,0.634,161.496,130.566,0,1308,1308,2.500,1,613.620,610.661,624.148,618.601,None,None,None,None,None,None,-10921639,613.620,613.755,612.302,614.690,22703.944,0.610,4.390,4.246E-4,0.854
3953,ID1798109,1798109,204,0.640,161.507,130.578,0,1309,1309,2.500,1,613.801,610.722,624.755,618.421,None,None,None,None,None,None,-10921639,613.801,613.939,612.969,614.719,22710.627,0.487,4.430,4.434E-4,1.117
3954,ID1798674,1798674,204,0.645,161.538,130.648,0,1310,1310,2.500,1,613.845,611.420,624.888,618.920,None,None,None,None,None,None,-10921639,613.845,614.014,613.028,614.787,22712.259,0.496,4.433,4.469E-4,1.106
3955,ID1798393,1798393,204,0.644,161.579,130.700,0,1311,1311,2.500,1,613.883,610.641,625.021,618.213,None,None,None,None,None,None,-10921639,613.883,614.019,613.075,614.779,22713.689,0.491,4.429,4.463E-4,1.115
3956,ID1798963,1798963,204,0.648,161.583,130.708,0,1312,1312,2.500,1,613.933,611.104,625.160,618.574,None,None,None,None,None,None,-10921639,613.933,614.071,613.112,614.822,22715.528,0.491,4.427,4.474E-4,1.118
3957,ID1799252,1799252,204,0.644,161.604,130.724,0,1313,1313,2.500,1,613.971,611.111,625.294,618.424,None,None,None,None,None,None,-10921639,613.971,614.112,613.128,614.861,22716.909,0.489,4.426,4.420E-4,1.110
3958,ID1799533,1799533,204,0.647,161.660,130.763,0,1314,1314,2.500,1,614.018,610.944,625.433,618.057,None,None,None,None,None,None,-10921639,614.018,614.161,613.092,614.885,22718.661,0.495,4.427,4.517E-4,1.121
3959,ID1799822,1799822,204,0.648,161.647,130.807,0,1315,1315,2.500,1,614.060,610.853,625.576,618.364,None,None,None,None,None,None,-10921639,614.060,614.202,613.070,614.940,22720.220,0.497,4.424,4.575E-4,1.130
3960,ID1800116,1800116,204,0.657,161.628,130.758,0,1316,1316,2.500,1,614.108,609.891,625.707,618.313,None,None,None,None,None,None,-10921639,614.108,614.238,613.134,614.965,22721.993,0.496,4.420,4.592E-4,1.137
3961,ID1800419,1800419,204,0.666,161.634,130.686,0,1317,1317,2.500,1,614.168,611.248,625.847,618.830,None,None,None,None,None,None,-10921639,614.168,614.294,613.163,615.063,22724.210,0.501,4.420,4.772E-4,1.169
3962,ID1800722,1800722,204,0.667,161.676,130.618,0,1318,1318,2.500,1,614.214,611.596,625.986,619.120,None,None,None,None,None,None,-10921639,614.214,614.322,613.229,615.092,22725.910,0.502,4.416,4.781E-4,1.170
3963,ID1801012,1801012,204,0.665,161.628,130.680,0,1319,1319,2.500,1,614.251,611.082,626.129,618.439,None,None,None,None,None,None,-10921639,614.251,614.332,613.305,615.137,22727.286,0.498,4.415,4.789E-4,1.180
3964,ID1801314,1801314,204,0.677,161.644,130.718,0,1320,1320,2.500,1,614.290,611.387,626.256,618.590,None,None,None,None,None,None,-10921639,614.290,614.397,613.336,615.179,22728.724,0.507,4.415,4.863E-4,1.177
3965,ID1801612,1801612,204,0.675,161.663,130.737,0,1321,1321,2.500,1,614.324,611.241,626.384,619.324,None,None,None,None,None,None,-10921639,614.324,614.399,613.391,615.217,22729.984,0.512,4.411,4.810E-4,1.153
3966,ID1801900,1801900,204,0.669,161.684,130.614,0,1322,1322,2.500,1,614.360,610.972,626.508,618.945,None,None,None,None,None,None,-10921639,614.360,614.428,613.413,615.252,22731.336,0.523,4.403,4.756E-4,1.116
3967,ID1802819,1802819,204,0.682,161.719,130.551,0,1323,1323,2.500,1,614.403,611.287,626.614,618.871,None,None,None,None,None,None,-10921639,614.403,614.502,613.398,615.306,22732.901,0.539,4.406,4.873E-4,1.111
3968,ID1802200,1802200,204,0.679,161.729,130.532,0,1324,1324,2.500,1,614.434,611.498,626.726,618.463,None,None,None,None,None,None,-10921639,614.434,614.514,613.464,615.367,22734.064,0.546,4.407,4.835E-4,1.088
3969,ID1802514,1802514,204,0.677,161.718,130.549,0,1325,1325,2.500,1,614.465,610.089,626.837,619.105,None,None,None,None,None,None,-10921639,614.465,614.542,613.465,615.425,22735.190,0.553,4.406,4.812E-4,1.070
3970,ID1803125,1803125,204,0.685,161.744,130.594,0,1326,1326,2.500,1,614.513,610.920,626.929,619.423,None,None,None,None,None,None,-10921639,614.513,614.604,613.481,615.452,22736.984,0.553,4.412,4.899E-4,1.089
3971,ID1803434,1803434,204,0.685,161.710,130.548,0,1327,1327,2.500,1,614.547,611.015,627.013,619.127,None,None,None,None,None,None,-10921639,614.547,614.642,613.532,615.514,22738.232,0.556,4.413,4.928E-4,1.089
3972,ID1804064,1804064,204,0.691,161.725,130.553,0,1328,1328,2.500,1,614.571,611.629,627.106,619.288,None,None,None,None,None,None,-10921639,614.571,614.649,613.549,615.516,22739.136,0.558,4.411,4.911E-4,1.081
3973,ID1803748,1803748,204,0.697,161.760,130.523,0,1329,1329,2.500,1,614.599,611.510,627.188,619.206,None,None,None,None,None,None,-10921639,614.599,614.721,613.560,615.483,22740.158,0.562,4.413,4.914E-4,1.075
3974,ID1804380,1804380,204,0.698,161.776,130.538,0,1330,1330,2.500,1,614.619,610.803,627.281,619.158,None,None,None,None,None,None,-10921639,614.619,614.752,613.526,615.533,22740.905,0.568,4.412,4.872E-4,1.053
3975,ID1804687,1804687,204,0.705,161.794,130.586,0,1331,1331,2.500,1,614.651,612.110,627.357,619.219,None,None,None,None,None,None,-10921639,614.651,614.753,613.536,615.558,22742.090,0.565,4.411,4.981E-4,1.084
3976,ID1805311,1805311,204,0.702,161.777,130.596,0,1332,1332,2.500,1,614.659,611.381,627.435,618.650,None,None,None,None,None,None,-10921639,614.659,614.741,613.563,615.604,22742.394,0.568,4.407,4.893E-4,1.058
3977,ID1805157,1805157,204,0.706,161.749,130.517,0,1333,1333,2.500,1,614.685,611.416,627.512,618.479,None,None,None,None,None,None,-10921639,614.685,614.781,613.594,615.649,22743.362,0.574,4.403,4.938E-4,1.057
3978,ID1805944,1805944,204,0.700,161.714,130.492,0,1334,1334,2.500,1,614.878,611.529,628.848,620.009,None,None,None,None,None,None,-10921639,614.878,614.947,613.786,615.645,22750.477,0.449,4.440,5.252E-4,1.436
3979,ID1805719,1805719,204,0.704,161.725,130.469,0,1335,1335,2.500,1,614.903,611.736,628.929,620.232,None,None,None,None,None,None,-10921639,614.903,614.952,613.818,615.641,22751.421,0.444,4.437,5.275E-4,1.461
3980,ID1806268,1806268,204,0.703,161.752,130.495,0,1336,1336,2.500,1,614.928,611.044,628.993,620.064,None,None,None,None,None,None,-10921639,614.928,614.993,613.837,615.675,22752.352,0.442,4.436,5.274E-4,1.467
3981,ID1806587,1806587,204,0.711,161.750,130.455,0,1337,1337,2.500,1,614.961,612.372,629.052,620.374,None,None,None,None,None,None,-10921639,614.961,615.028,613.858,615.702,22753.551,0.447,4.433,5.358E-4,1.474
3982,ID1806902,1806902,204,0.707,161.781,130.403,0,1338,1338,2.500,1,614.968,611.038,629.109,620.122,None,None,None,None,None,None,-10921639,614.968,615.030,613.904,615.697,22753.806,0.456,4.432,5.326E-4,1.435
3983,ID1807214,1807214,204,0.704,161.790,130.497,0,1339,1339,2.500,1,614.993,612.081,629.173,619.897,None,None,None,None,None,None,-10921639,614.993,615.030,613.922,615.724,22754.745,0.452,4.431,5.375E-4,1.462
3984,ID1630603,1630603,205,0.564,196.266,124.120,0,668,668,2.500,1,613.799,613.415,623.663,624.895,None,None,None,None,None,None,-10921639,613.799,613.817,612.795,614.567,22710.581,0.360,2.000,3.222E-4,1.100
3985,ID1629975,1629975,205,0.564,196.279,124.143,0,669,669,2.500,1,613.791,613.686,623.650,626.175,None,None,None,None,None,None,-10921639,613.791,613.799,612.785,614.536,22710.259,0.365,2.000,3.273E-4,1.100
3986,ID1629137,1629137,205,0.559,196.300,124.068,0,670,670,2.500,1,613.791,613.646,623.621,628.040,None,None,None,None,None,None,-10921639,613.791,613.785,612.787,614.566,22710.283,0.366,2.000,3.275E-4,1.097
3987,ID1629345,1629345,205,0.563,196.359,124.044,0,671,671,2.500,1,613.783,613.676,623.580,627.437,None,None,None,None,None,None,-10921639,613.783,613.775,612.762,614.550,22709.959,0.368,2.000,3.276E-4,1.092
3988,ID1628718,1628718,205,0.561,196.345,124.097,0,672,672,2.500,1,613.775,613.932,623.547,628.574,None,None,None,None,None,None,-10921639,613.775,613.770,612.754,614.566,22709.674,0.363,4.401,3.273E-4,1.105
3989,ID1630283,1630283,205,0.553,196.390,124.106,0,673,673,2.500,1,613.772,614.041,623.511,628.487,None,None,None,None,None,None,-10921639,613.772,613.742,612.760,614.535,22709.551,0.353,4.406,3.273E-4,1.137
3990,ID1629662,1629662,205,0.548,196.467,124.064,0,674,674,2.500,1,613.758,614.331,623.479,628.902,None,None,None,None,None,None,-10921639,613.758,613.765,612.768,614.513,22709.042,0.350,4.408,3.272E-4,1.148
3991,ID1630912,1630912,205,0.548,196.566,123.990,0,675,675,2.500,1,613.672,614.573,623.131,628.144,None,None,None,None,None,None,-10921639,613.672,613.716,612.588,614.538,22705.878,0.433,7.509,3.039E-4,0.861
3992,ID1631224,1631224,205,0.539,196.602,123.996,0,676,676,2.500,1,613.656,614.618,623.101,628.036,None,None,None,None,None,None,-10921639,613.656,613.695,612.619,614.507,22705.266,0.419,7.508,2.973E-4,0.872
3993,ID1631843,1631843,205,0.538,196.684,124.008,0,677,677,2.500,1,613.645,615.380,623.066,628.533,None,None,None,None,None,None,-10921639,613.645,613.684,612.607,614.490,22704.866,0.418,7.503,2.997E-4,0.880
3994,ID1631535,1631535,205,0.536,196.720,123.963,0,678,678,2.500,1,613.625,615.214,623.031,629.946,None,None,None,None,None,None,-10921639,613.625,613.656,612.581,614.469,22704.140,0.418,7.504,2.921E-4,0.857
3995,ID1632145,1632145,205,0.540,196.797,123.964,0,679,679,2.500,1,613.607,614.816,622.987,629.501,None,None,None,None,None,None,-10921639,613.607,613.598,612.546,614.447,22703.472,0.421,7.505,2.890E-4,0.843
3996,ID1632452,1632452,205,0.539,196.717,123.993,0,680,680,2.500,1,613.596,614.305,622.940,628.825,None,None,None,None,None,None,-10921639,613.596,613.604,612.563,614.418,22703.061,0.414,7.504,2.915E-4,0.863
3997,ID1632752,1632752,205,0.537,196.737,124.000,0,681,681,2.500,1,613.588,614.842,622.909,628.118,None,None,None,None,None,None,-10921639,613.588,613.579,612.557,614.429,22702.772,0.414,7.508,2.955E-4,0.876
3998,ID1633065,1633065,205,0.538,196.857,123.879,0,682,682,2.500,1,613.573,615.394,622.876,629.249,None,None,None,None,None,None,-10921639,613.573,613.544,612.512,614.444,22702.213,0.421,7.511,3.002E-4,0.875
3999,ID1633376,1633376,205,0.536,196.940,123.794,0,683,683,2.500,1,613.554,614.879,622.836,630.413,None,None,None,None,None,None,-10921639,613.554,613.544,612.499,614.445,22701.488,0.428,7.510,3.015E-4,0.863
4000,ID1633688,1633688,205,0.543,196.899,123.848,0,684,684,2.500,1,613.544,614.671,622.785,628.080,None,None,None,None,None,None,-10921639,613.544,613.514,612.470,614.459,22701.139,0.429,7.509,3.090E-4,0.883
4001,ID1633999,1633999,205,0.542,196.869,123.882,0,685,685,2.500,1,613.528,614.188,622.755,628.769,None,None,None,None,None,None,-10921639,613.528,613.523,612.473,614.429,22700.535,0.424,7.508,3.025E-4,0.876
4002,ID1634310,1634310,205,0.546,196.834,123.906,0,686,686,2.500,1,613.524,613.913,622.723,628.315,None,None,None,None,None,None,-10921639,613.524,613.519,612.493,614.384,22700.400,0.417,7.509,3.111E-4,0.916
4003,ID1634626,1634626,205,0.548,196.786,123.910,0,687,687,2.500,1,613.518,614.237,622.707,628.638,None,None,None,None,None,None,-10921639,613.518,613.511,612.472,614.333,22700.175,0.412,7.509,3.169E-4,0.944
4004,ID1634945,1634945,205,0.543,196.973,123.833,0,688,688,2.500,1,613.516,615.215,622.677,629.277,None,None,None,None,None,None,-10921639,613.516,613.497,612.493,614.320,22700.098,0.401,7.516,3.199E-4,0.978
4005,ID1635255,1635255,205,0.547,197.064,123.788,0,689,689,2.500,1,613.501,614.826,622.650,628.270,None,None,None,None,None,None,-10921639,613.501,613.462,612.432,614.284,22699.549,0.400,7.514,3.175E-4,0.973
4006,ID1635562,1635562,205,0.547,196.995,123.795,0,690,690,2.500,1,613.488,614.894,622.628,629.259,None,None,None,None,None,None,-10921639,613.488,613.445,612.408,614.243,22699.045,0.400,7.509,3.112E-4,0.955
4007,ID1635867,1635867,205,0.546,197.038,123.769,0,691,691,2.500,1,613.477,614.246,622.593,628.025,None,None,None,None,None,None,-10921639,613.477,613.466,612.370,614.224,22698.661,0.400,7.505,3.083E-4,0.945
4008,ID1636164,1636164,205,0.554,197.086,123.799,0,692,692,2.500,1,613.476,614.300,622.579,628.732,None,None,None,None,None,None,-10921639,613.476,613.451,612.375,614.218,22698.606,0.396,7.503,3.155E-4,0.978
4009,ID1637380,1637380,205,0.560,197.104,123.870,0,693,693,2.500,1,613.476,614.285,622.540,628.789,None,None,None,None,None,None,-10921639,613.476,613.473,612.366,614.247,22698.615,0.398,7.504,3.223E-4,0.993
4010,ID1636778,1636778,205,0.576,197.090,123.874,0,694,694,2.500,1,613.481,614.848,622.513,627.307,None,None,None,None,None,None,-10921639,613.481,613.477,612.337,614.230,22698.781,0.402,7.503,3.347E-4,1.022
4011,ID1636477,1636477,205,0.582,197.075,123.889,0,695,695,2.500,1,613.477,614.776,622.498,628.044,None,None,None,None,None,None,-10921639,613.477,613.477,612.358,614.263,22698.645,0.404,7.498,3.354E-4,1.018
4012,ID1637081,1637081,205,0.577,197.066,123.890,0,696,696,2.500,1,613.465,614.828,622.472,627.631,None,None,None,None,None,None,-10921639,613.465,613.465,612.360,614.274,22698.222,0.403,7.500,3.372E-4,1.026
4013,ID1637684,1637684,205,0.574,197.033,123.914,0,697,697,2.500,1,613.462,615.299,622.445,626.515,None,None,None,None,None,None,-10921639,613.462,613.460,612.395,614.257,22698.105,0.393,7.501,3.364E-4,1.050
4014,ID1637988,1637988,205,0.573,196.992,123.893,0,698,698,2.500,1,613.444,614.760,622.438,627.618,None,None,None,None,None,None,-10921639,613.444,613.480,612.349,614.256,22697.442,0.397,7.497,3.340E-4,1.032
4015,ID1638302,1638302,205,0.573,196.946,123.914,0,699,699,2.500,1,613.439,615.033,622.415,627.695,None,None,None,None,None,None,-10921639,613.439,613.476,612.367,614.243,22697.240,0.389,7.497,3.389E-4,1.068
4016,ID1638607,1638607,205,0.575,196.963,123.882,0,700,700,2.500,1,613.420,615.215,622.389,626.326,None,None,None,None,None,None,-10921639,613.420,613.460,612.367,614.165,22696.532,0.387,4.388,3.387E-4,1.073
4017,ID1638905,1638905,205,0.579,196.994,123.898,0,701,701,2.500,1,613.401,614.654,622.368,626.462,None,None,None,None,None,None,-10921639,613.401,613.432,612.389,614.153,22695.849,0.389,4.388,3.363E-4,1.059
4018,ID1639210,1639210,205,0.577,196.959,123.925,0,702,702,2.500,1,613.382,614.941,622.353,625.256,None,None,None,None,None,None,-10921639,613.382,613.413,612.396,614.109,22695.135,0.388,4.375,3.283E-4,1.037
4019,ID1639512,1639512,205,0.570,196.880,123.958,0,703,703,2.500,1,613.370,615.051,622.347,624.593,None,None,None,None,None,None,-10921639,613.370,613.421,612.387,614.081,22694.683,0.388,4.372,3.230E-4,1.021
4020,ID1639806,1639806,205,0.563,196.846,123.999,0,704,704,2.500,1,613.351,614.817,622.349,625.174,None,None,None,None,None,None,-10921639,613.351,613.374,612.367,614.047,22693.979,0.381,4.375,3.112E-4,1.002
4021,ID1640108,1640108,205,0.562,196.810,123.999,0,705,705,2.500,1,613.335,615.227,622.339,625.904,None,None,None,None,None,None,-10921639,613.335,613.339,612.343,614.010,22693.408,0.381,4.378,3.079E-4,0.990
4022,ID1640411,1640411,205,0.558,196.942,123.986,0,706,706,2.500,1,613.308,614.032,622.304,625.690,None,None,None,None,None,None,-10921639,613.308,613.312,612.300,613.985,22692.401,0.374,4.379,3.009E-4,0.987
4023,ID1640715,1640715,205,0.558,196.944,123.984,0,707,707,2.500,1,613.295,615.241,622.277,624.077,None,None,None,None,None,None,-10921639,613.295,613.319,612.308,613.933,22691.929,0.370,4.385,3.039E-4,1.008
4024,ID1641020,1641020,205,0.551,197.039,123.980,0,708,708,2.500,1,613.271,614.583,622.267,625.312,None,None,None,None,None,None,-10921639,613.271,613.287,612.322,613.926,22691.010,0.359,4.382,2.974E-4,1.017
4025,ID1641624,1641624,205,0.536,197.103,123.947,0,709,709,2.500,1,613.250,614.407,622.243,623.751,None,None,None,None,None,None,-10921639,613.250,613.284,612.309,613.844,22690.233,0.348,4.375,2.854E-4,1.006
4026,ID1641326,1641326,205,0.522,197.218,124.012,0,710,710,2.500,1,613.232,614.415,622.231,623.354,None,None,None,None,None,None,-10921639,613.232,613.257,612.311,613.857,22689.577,0.345,4.367,2.809E-4,1.000
4027,ID1641928,1641928,205,0.521,197.242,124.039,0,711,711,2.500,1,613.209,614.540,622.208,623.817,None,None,None,None,None,None,-10921639,613.209,613.236,612.264,613.828,22688.724,0.343,4.367,2.766E-4,0.988
4028,ID1642815,1642815,205,0.507,197.367,124.009,0,712,712,2.500,1,613.189,614.630,622.184,623.275,None,None,None,None,None,None,-10921639,613.189,613.204,612.233,613.818,22687.981,0.349,4.368,2.677E-4,0.940
4029,ID1642220,1642220,205,0.504,197.332,124.004,0,713,713,2.500,1,613.167,615.209,622.162,623.341,None,None,None,None,None,None,-10921639,613.167,613.225,612.258,613.830,22687.179,0.347,4.364,2.617E-4,0.924
4030,ID1642519,1642519,205,0.493,197.345,123.987,0,714,714,2.500,1,613.137,614.250,622.126,623.026,None,None,None,None,None,None,-10921639,613.137,613.158,612.251,613.777,22686.068,0.339,4.357,2.505E-4,0.905
4031,ID1643107,1643107,205,0.482,197.538,123.902,0,715,715,2.500,1,613.093,614.357,621.853,622.984,None,None,None,None,None,None,-10921639,613.093,613.146,612.237,613.747,22684.457,0.350,4.471,2.414E-4,0.845
4032,ID1643396,1643396,205,0.487,197.681,123.816,0,716,716,2.500,1,613.075,614.621,621.825,621.689,None,None,None,None,None,None,-10921639,613.075,613.109,612.204,613.698,22683.789,0.348,4.471,2.396E-4,0.844
4033,ID1643978,1643978,205,0.478,197.717,123.755,0,717,717,2.500,1,613.048,613.659,621.816,621.813,None,None,None,None,None,None,-10921639,613.048,613.097,612.228,613.650,22682.777,0.341,4.470,2.312E-4,0.832
4034,ID1644377,1644377,205,0.478,197.904,123.697,0,718,718,2.500,1,613.034,613.870,621.796,620.743,None,None,None,None,None,None,-10921639,613.034,613.068,612.197,613.631,22682.243,0.339,4.475,2.315E-4,0.838
4035,ID1643693,1643693,205,0.467,198.009,123.619,0,719,719,2.500,1,613.011,613.974,621.792,621.623,None,None,None,None,None,None,-10921639,613.011,613.055,612.140,613.594,22681.413,0.340,4.478,2.231E-4,0.805
4036,ID1644564,1644564,205,0.459,198.342,123.444,0,720,720,2.500,1,613.056,613.201,622.678,620.781,None,None,None,None,None,None,-10921639,613.056,613.037,612.493,613.528,22683.088,0.269,8.876,2.195E-4,1.002
4037,ID1644853,1644853,205,0.460,198.344,123.542,0,721,721,2.500,1,612.986,613.165,621.755,619.883,None,None,None,None,None,None,-10921639,612.986,613.012,612.156,613.488,22680.472,0.318,4.473,2.218E-4,0.854
4038,ID1645145,1645145,205,0.457,198.339,123.558,0,722,722,2.500,1,612.975,613.462,621.755,619.881,None,None,None,None,None,None,-10921639,612.975,613.016,612.166,613.487,22680.072,0.318,4.473,2.200E-4,0.847
4039,ID1645437,1645437,205,0.459,198.604,123.271,0,723,723,2.500,1,612.946,612.437,622.448,619.967,None,None,None,None,None,None,-10921639,612.946,612.975,612.305,613.443,22679.019,0.301,2.000,1.775E-4,0.723
4040,ID1645732,1645732,205,0.456,198.519,123.282,0,724,724,2.500,1,612.939,612.191,622.443,619.528,None,None,None,None,None,None,-10921639,612.939,612.982,612.298,613.432,22678.758,0.303,2.000,1.738E-4,0.703
4041,ID1646028,1646028,205,0.461,198.653,123.193,0,725,725,2.500,1,612.938,612.759,622.441,620.524,None,None,None,None,None,None,-10921639,612.938,612.951,612.316,613.433,22678.711,0.298,2.000,1.756E-4,0.723
4042,ID1646909,1646909,205,0.463,198.642,123.355,0,726,726,2.500,1,612.931,614.019,622.424,620.372,None,None,None,None,None,None,-10921639,612.931,612.952,612.308,613.414,22678.453,0.294,2.000,1.768E-4,0.737
4043,ID1646325,1646325,205,0.466,198.731,123.279,0,727,727,2.500,1,612.910,612.688,622.413,619.336,None,None,None,None,None,None,-10921639,612.910,612.938,612.298,613.376,22677.674,0.287,2.000,1.729E-4,0.739
4044,ID1646614,1646614,205,0.458,198.648,123.371,0,728,728,2.500,1,612.900,612.409,622.403,620.284,None,None,None,None,None,None,-10921639,612.900,612.895,612.313,613.370,22677.298,0.277,4.415,1.727E-4,0.764
4045,ID1647202,1647202,205,0.457,198.603,123.300,0,729,729,2.500,1,612.887,613.192,622.379,619.380,None,None,None,None,None,None,-10921639,612.887,612.875,612.263,613.340,22676.806,0.279,4.407,1.696E-4,0.744
4046,ID1647496,1647496,205,0.457,198.542,123.333,0,730,730,2.500,1,612.871,611.339,622.361,618.662,None,None,None,None,None,None,-10921639,612.871,612.874,612.235,613.336,22676.221,0.282,4.403,1.625E-4,0.707
4047,ID1647797,1647797,205,0.464,198.610,123.358,0,731,731,2.500,1,612.875,612.508,622.357,618.934,None,None,None,None,None,None,-10921639,612.875,612.869,612.259,613.332,22676.371,0.284,4.398,1.729E-4,0.747
4048,ID1648094,1648094,205,0.459,198.516,123.520,0,732,732,2.500,1,612.806,611.706,621.520,619.121,None,None,None,None,None,None,-10921639,612.806,612.797,612.112,613.317,22673.804,0.322,8.491,1.647E-4,0.627
4049,ID1648380,1648380,205,0.463,198.527,123.538,0,733,733,2.500,1,612.797,612.116,621.497,618.535,None,None,None,None,None,None,-10921639,612.797,612.794,612.103,613.370,22673.496,0.329,8.470,1.669E-4,0.622
4050,ID1648681,1648681,205,0.464,198.558,123.479,0,734,734,2.500,1,612.855,612.562,622.309,618.786,None,None,None,None,None,None,-10921639,612.855,612.823,612.239,613.379,22675.641,0.281,4.388,1.763E-4,0.770
4051,ID1648986,1648986,205,0.460,198.419,123.617,0,735,735,2.500,1,612.830,611.374,621.576,617.641,None,None,None,None,None,None,-10921639,612.830,612.796,612.103,613.324,22674.707,0.301,2.000,1.922E-4,0.783
4052,ID1649287,1649287,205,0.465,198.306,123.637,0,736,736,2.500,1,612.832,612.205,621.568,618.951,None,None,None,None,None,None,-10921639,612.832,612.831,612.103,613.303,22674.793,0.299,4.475,1.972E-4,0.808
4053,ID1649576,1649576,205,0.468,198.218,123.678,0,737,737,2.500,1,612.828,611.603,621.549,618.497,None,None,None,None,None,None,-10921639,612.828,612.831,612.109,613.298,22674.647,0.295,4.472,2.005E-4,0.834
4054,ID1649872,1649872,205,0.467,198.226,123.667,0,738,738,2.500,1,612.816,611.788,621.531,617.847,None,None,None,None,None,None,-10921639,612.816,612.847,612.134,613.228,22674.191,0.295,4.472,2.010E-4,0.835
4055,ID1650159,1650159,205,0.470,198.271,123.644,0,739,739,2.500,1,612.803,612.200,621.512,618.146,None,None,None,None,None,None,-10921639,612.803,612.829,612.130,613.231,22673.726,0.293,4.473,1.985E-4,0.829
4056,ID1650460,1650460,205,0.465,198.277,123.747,0,740,740,2.500,1,612.795,612.062,621.501,618.146,None,None,None,None,None,None,-10921639,612.795,612.817,612.152,613.225,22673.423,0.289,4.470,1.971E-4,0.837
4057,ID1651050,1651050,205,0.457,198.292,123.712,0,741,741,2.500,1,612.781,612.806,621.485,617.359,None,None,None,None,None,None,-10921639,612.781,612.804,612.162,613.218,22672.912,0.286,4.473,1.861E-4,0.798
4058,ID1650756,1650756,205,0.450,198.320,123.669,0,742,742,2.500,1,612.763,611.655,621.477,618.174,None,None,None,None,None,None,-10921639,612.763,612.779,612.147,613.195,22672.213,0.286,3.000,1.800E-4,0.771
4059,ID1651356,1651356,205,0.449,198.349,123.697,0,743,743,2.500,1,612.759,612.711,621.462,618.136,None,None,None,None,None,None,-10921639,612.759,612.772,612.116,613.165,22672.069,0.281,4.468,1.791E-4,0.780
4060,ID1651659,1651659,205,0.447,198.349,123.674,0,744,744,2.500,1,612.748,612.191,621.450,617.590,None,None,None,None,None,None,-10921639,612.748,612.769,612.063,613.158,22671.692,0.286,4.476,1.745E-4,0.748
4061,ID1652003,1652003,205,0.454,198.393,123.660,0,745,745,2.500,1,612.742,612.349,621.442,618.412,None,None,None,None,None,None,-10921639,612.742,612.773,612.097,613.177,22671.463,0.285,4.476,1.796E-4,0.772
4062,ID1652250,1652250,205,0.449,198.421,123.704,0,746,746,2.500,1,612.727,611.514,621.430,618.460,None,None,None,None,None,None,-10921639,612.727,612.764,612.058,613.161,22670.915,0.285,3.000,1.775E-4,0.762
4063,ID1652554,1652554,205,0.448,198.438,123.799,0,747,747,2.500,1,612.721,613.018,621.407,618.861,None,None,None,None,None,None,-10921639,612.721,612.755,612.034,613.140,22670.679,0.278,4.470,1.799E-4,0.793
4064,ID1652863,1652863,205,0.448,198.397,123.833,0,748,748,2.500,1,612.707,612.567,621.383,619.075,None,None,None,None,None,None,-10921639,612.707,612.771,611.971,613.128,22670.162,0.280,4.472,1.806E-4,0.789
4065,ID1653517,1653517,205,0.453,198.293,123.917,0,749,749,2.500,1,612.691,612.423,621.360,618.731,None,None,None,None,None,None,-10921639,612.691,612.743,611.958,613.120,22669.568,0.287,3.000,1.773E-4,0.757
4066,ID1653170,1653170,205,0.454,198.314,124.027,0,750,750,2.500,1,612.679,611.930,621.336,618.733,None,None,None,None,None,None,-10921639,612.679,612.728,611.945,613.128,22669.118,0.282,3.000,1.728E-4,0.750
4067,ID1653788,1653788,205,0.453,198.274,124.073,0,751,751,2.500,1,612.671,612.238,621.327,618.803,None,None,None,None,None,None,-10921639,612.671,612.711,611.939,613.095,22668.818,0.279,3.000,1.717E-4,0.754
4068,ID1654399,1654399,205,0.445,198.267,124.053,0,752,752,2.500,1,612.660,613.128,621.317,619.111,None,None,None,None,None,None,-10921639,612.660,612.689,611.943,613.088,22668.428,0.272,3.000,1.711E-4,0.770
4069,ID1654227,1654227,205,0.436,198.403,124.059,0,753,753,2.500,1,612.639,612.593,621.307,619.669,None,None,None,None,None,None,-10921639,612.639,612.693,611.927,613.083,22667.656,0.267,3.000,1.637E-4,0.752
4070,ID1655009,1655009,205,0.432,198.342,124.045,0,754,754,2.500,1,612.623,613.005,621.286,619.593,None,None,None,None,None,None,-10921639,612.623,612.687,611.886,613.090,22667.049,0.269,3.000,1.574E-4,0.716
