TimesH,Frame,NoMissing,13,13,49,49,54,54,57,57,63,63,69,69,70,70,73,73,77,77,165,165,185,185,196,196,211,211,213,213,219,219,230,230,232,232,243,243,246,246,249,249,257,257,262,262,265,265,270,270,272,272,279,279,286,286,288,288,290,290,298,298,301,301,306,306,307,307,310,310,312,312,314,314,317,317,328,328,330,330,332,332,336,336,343,343,411,411,527,527,528,528,546,546,588,588,592,592,603,603,616,616,629,629,642,642,644,644,742,742,969,969,972,972,978,978,1091,1091,1112,1112,1428,1428,1448,1448,1534,1534,1542,1542,1576,1576,1593,1593,1604,1604,1760,1760,1814,1814,1860,1860,1946,1946,2082,2082,2086,2086,2169,2169,2187,2187,2294,2294,2372,2372,2413,2413,2479,2479,2611,2611,2665,2665,2704,2704,2778,2778,2982,2982
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
609.25,2437.0,,90.065,164.13,359.0,3.0,,,279.183,147.435,,,66.188,157.11,79.627,154.92700000000002,271.415,152.746,303.29900000000004,158.523,240.28099999999998,64.795,,,196.917,93.541,,,152.053,105.334,145.491,98.654,,,99.713,95.777,,,,,,,261.876,103.413,,,208.109,115.435,266.176,126.01,39.716,127.98100000000001,253.34400000000002,109.515,239.268,121.956,82.277,121.169,112.21,120.31,,,,,225.77700000000002,137.186,252.71,135.023,59.556999999999995,145.378,262.149,137.67700000000002,95.896,141.882,316.27,148.89600000000002,,,,,226.31599999999997,124.145,254.827,127.211,,,111.935,95.15899999999999,99.955,106.544,54.21,108.993,,,140.304,89.024,,,246.176,113.147,,,,,144.08100000000002,138.132,123.986,77.803,,,160.98,121.88799999999999,219.42,130.972,93.38600000000001,160.264,,,,,279.998,156.891,246.61599999999999,101.36200000000001,46.84,89.45100000000001,217.331,82.63,,,,,,,313.189,118.04,222.46900000000002,102.602,131.259,147.546,128.18,101.398,93.93299999999999,125.84100000000001,296.225,120.54899999999999,286.392,135.654,,,289.363,143.615,199.858,119.419,74.751,142.878,247.99599999999998,94.936,207.99099999999999,132.219,214.197,125.495,271.355,97.385,109.82799999999999,164.16099999999997,90.92,156.333
609.5,2438.0,,90.074,164.153,358.0,2.0,,,279.159,147.421,,,66.214,157.084,79.486,154.923,271.452,152.809,303.459,158.475,240.26,64.782,,,196.94400000000002,93.587,,,152.042,105.307,145.421,98.59299999999999,,,99.70700000000001,95.79,,,,,,,261.884,103.476,,,208.13099999999997,115.485,266.138,126.04700000000001,39.741,127.963,253.33900000000003,109.522,239.22299999999998,121.969,82.354,121.12700000000001,112.219,120.20100000000001,,,,,225.738,137.215,252.69799999999998,135.036,59.581,145.293,262.16900000000004,137.695,95.90899999999999,141.871,316.192,148.97299999999998,,,,,226.296,124.165,254.832,127.24,,,112.073,95.009,99.98200000000001,106.506,54.136,108.971,,,141.045,89.971,,,246.19099999999997,113.229,,,,,144.05700000000002,138.151,124.01100000000001,77.764,,,160.976,121.90899999999999,219.415,130.94799999999998,93.399,160.32399999999998,,,,,279.987,156.917,246.63299999999998,101.336,46.873000000000005,89.488,217.304,82.76700000000001,,,,,,,313.291,117.95100000000001,222.44400000000002,102.598,131.116,147.503,128.2,101.39,94.036,125.84200000000001,296.23400000000004,120.428,286.382,135.7,,,289.373,143.58,199.857,119.337,74.928,142.813,247.954,94.956,207.957,132.236,214.179,125.47399999999999,271.346,97.43700000000001,109.845,164.15200000000002,90.919,156.336
609.75,2439.0,,90.087,164.06900000000002,358.0,2.0,,,279.145,147.405,,,66.203,157.08700000000002,79.51100000000001,154.892,271.5,152.89600000000002,303.375,158.559,240.233,64.82300000000001,,,196.928,93.544,,,152.054,105.26799999999999,145.34799999999998,98.655,,,99.64200000000001,95.811,,,,,,,261.967,103.462,,,208.095,115.531,266.188,126.096,39.733000000000004,127.95,253.368,109.469,239.275,121.96,82.31700000000001,121.26700000000001,112.234,120.185,,,,,225.763,137.159,252.71099999999998,135.03,59.63,145.19799999999998,262.066,137.694,95.867,141.877,316.211,148.93200000000002,,,,,226.343,124.20299999999999,254.857,127.234,,,111.81,95.029,99.971,106.458,54.108999999999995,108.954,,,141.506,90.71700000000001,,,246.139,113.194,,,,,144.047,138.08700000000002,124.02600000000001,77.758,,,161.097,121.90700000000001,219.42700000000002,130.96200000000002,93.396,160.35,,,,,280.018,156.872,246.613,101.315,46.733000000000004,89.459,217.253,82.666,,,,,,,313.33099999999996,117.833,222.43,102.654,131.113,147.463,128.186,101.40700000000001,94.04,125.831,296.264,120.31700000000001,286.35400000000004,135.643,,,289.357,143.57,199.80599999999998,119.259,74.958,142.80200000000002,247.937,94.941,207.97,132.214,214.28900000000002,125.477,271.255,97.478,109.883,164.06900000000002,90.93,156.311
610.0,2440.0,,90.059,163.977,358.0,2.0,,,279.228,147.429,,,66.23899999999999,157.053,79.491,154.875,271.533,152.916,303.254,158.605,240.31,64.753,,,196.93,93.522,,,152.054,105.25,145.35399999999998,98.619,,,99.73100000000001,95.805,,,,,,,262.032,103.514,,,208.044,115.51799999999999,266.094,126.068,39.76,127.946,253.35299999999998,109.462,239.137,121.992,82.266,121.24799999999999,112.273,120.241,,,,,225.642,137.262,252.774,135.01,59.655,145.336,262.028,137.67700000000002,95.84,141.845,316.305,148.914,,,,,226.47400000000002,124.162,254.831,127.235,,,111.70700000000001,95.132,99.98700000000001,106.455,54.053999999999995,108.992,,,141.357,90.53299999999999,,,246.25,113.27,,,,,144.004,138.033,124.09100000000001,77.714,,,161.16299999999998,121.941,219.40400000000002,130.955,93.324,160.409,,,,,279.985,156.885,246.58700000000002,101.27,46.869,89.505,217.291,82.61200000000001,,,,,,,313.54900000000004,117.729,222.24200000000002,102.646,131.183,147.511,128.19799999999998,101.416,94.042,125.631,296.192,120.22200000000001,286.406,135.582,,,289.344,143.494,199.847,119.21,74.943,142.726,247.923,94.866,207.993,132.18200000000002,214.24099999999999,125.421,271.257,97.434,109.913,164.05900000000003,90.96799999999999,156.326
610.25,2441.0,,90.08,163.91299999999998,359.0,3.0,,,279.221,147.414,,,66.2,157.033,79.586,154.84,271.577,152.94,303.31,158.577,240.322,64.796,,,196.957,93.54899999999999,,,152.062,105.213,145.378,98.603,,,99.679,95.73299999999999,,,,,,,262.01599999999996,103.539,,,208.09400000000002,115.56200000000001,266.152,126.064,39.749,127.93,253.357,109.434,239.013,122.05799999999999,82.30799999999999,121.193,112.34,120.161,,,,,225.502,137.368,252.825,135.005,59.687,145.388,262.069,137.662,95.836,141.84799999999998,316.259,148.945,,,,,226.516,124.137,254.805,127.17,,,111.73200000000001,95.125,99.955,106.36200000000001,54.106,109.044,,,141.326,90.33,,,246.278,113.264,,,,,144.028,137.981,124.103,77.738,,,161.15200000000002,121.999,219.393,130.97,93.3,160.472,,,,,280.02,156.877,246.582,101.24,46.758,89.42399999999999,217.226,82.601,,,,,,,313.813,117.36,222.024,102.479,131.129,147.52200000000002,128.19899999999998,101.40700000000001,94.001,125.691,296.198,120.182,286.421,135.595,,,289.316,143.458,199.699,119.074,74.985,142.763,247.84099999999998,94.839,208.013,132.082,214.356,125.48100000000001,271.254,97.416,109.89299999999999,164.06099999999998,90.993,156.344
610.5,2442.0,,90.124,163.888,359.0,3.0,,,279.228,147.408,,,66.232,156.931,79.582,154.72899999999998,271.584,152.909,303.306,158.393,240.31,64.734,,,196.94299999999998,93.569,,,152.055,105.186,145.43,98.571,,,99.88,95.684,,,,,,,262.025,103.565,,,208.239,115.65100000000001,266.052,125.98700000000001,39.769,127.915,253.39700000000002,109.42399999999999,238.91099999999997,122.06700000000001,82.189,121.163,112.54799999999999,120.17200000000001,,,,,225.612,137.296,252.82299999999998,134.998,59.672,145.403,262.137,137.643,95.845,141.828,316.217,148.86,,,,,226.69400000000002,124.175,254.826,127.176,,,111.833,94.99,99.90100000000001,106.249,53.938,109.109,,,141.398,90.57700000000001,,,246.325,113.311,,,,,143.97899999999998,137.924,124.064,77.7,,,161.172,122.059,219.4,130.946,93.24600000000001,160.534,,,,,280.029,156.856,246.637,101.21,46.669,89.448,217.15599999999998,82.416,,,,,,,313.89599999999996,117.404,221.96400000000003,102.44,131.197,147.537,128.207,101.35799999999999,94.059,125.602,296.218,120.165,286.303,135.627,,,289.371,143.474,199.715,118.993,74.997,142.752,247.86900000000003,94.81,207.954,132.167,214.375,125.459,271.283,97.40299999999999,110.009,163.958,91.001,156.334
610.75,2443.0,,90.12799999999999,163.865,359.0,3.0,,,279.163,147.364,,,66.275,156.861,79.555,154.71200000000002,271.572,152.879,303.307,158.575,240.27,64.74,,,196.93,93.57700000000001,,,152.058,105.179,145.46,98.609,,,99.986,95.68,,,,,,,262.007,103.51,,,208.09900000000002,115.595,265.973,125.99,39.755,127.917,253.38400000000001,109.43,238.669,122.26100000000001,82.115,121.279,112.59,120.054,,,,,225.812,137.116,252.825,134.965,59.652,145.297,262.14099999999996,137.64,95.84,141.816,316.238,148.9,,,,,226.696,124.21700000000001,254.81,127.15899999999999,,,111.868,94.945,99.97399999999999,106.242,54.049,109.038,,,141.262,90.39299999999999,,,246.33,113.315,,,,,143.96,137.878,124.126,77.683,,,161.137,122.131,219.38099999999997,130.94,93.289,160.639,,,,,279.998,156.841,246.683,101.219,46.743,89.505,217.206,82.315,,,,,,,313.863,117.40700000000001,221.99599999999998,102.40799999999999,131.067,147.509,128.197,101.322,94.12100000000001,125.54700000000001,296.248,120.204,286.274,135.697,,,289.394,143.504,199.743,118.978,74.952,142.719,247.9,94.736,207.891,132.226,214.263,125.435,271.395,97.245,110.041,163.933,90.948,156.303
611.0,2444.0,,90.05,163.784,358.0,2.0,,,279.164,147.373,,,66.265,156.862,79.467,154.715,271.575,152.865,303.28,158.531,240.292,64.78,,,196.93099999999998,93.594,,,152.061,105.14,145.454,98.565,,,99.915,95.59700000000001,,,,,,,262.031,103.45,,,208.16,115.609,266.057,126.057,39.746,127.895,253.38099999999997,109.425,239.0,122.0,82.18700000000001,121.117,112.715,119.854,,,,,225.847,137.17,252.78799999999998,134.999,59.693000000000005,145.25,262.125,137.614,95.82600000000001,141.791,316.22900000000004,148.923,,,,,226.673,124.242,254.81900000000002,127.184,,,111.848,94.991,99.939,106.189,54.376999999999995,109.09,,,141.33700000000002,90.49799999999999,,,246.333,113.27600000000001,,,,,143.991,137.808,124.085,77.612,,,161.096,122.199,219.37099999999998,130.929,93.369,160.501,,,,,279.997,156.863,246.644,101.208,46.673,89.445,217.125,82.18799999999999,,,,,,,313.743,117.40700000000001,221.96599999999998,102.21700000000001,131.06799999999998,147.472,128.203,101.28399999999999,94.274,125.46799999999999,296.276,120.199,286.168,135.681,,,289.384,143.438,199.731,118.95700000000001,75.179,142.648,247.88400000000001,94.734,207.89,132.151,214.192,125.37899999999999,271.29400000000004,97.24700000000001,110.131,163.877,90.926,156.309
611.25,2445.0,,90.06299999999999,163.731,358.0,2.0,,,279.161,147.36700000000002,,,66.291,156.86,79.543,154.644,271.62,152.934,303.316,158.6,240.229,64.741,,,196.952,93.605,,,152.071,105.17200000000001,145.466,98.62200000000001,,,99.958,95.57,,,,,,,262.01099999999997,103.49700000000001,,,208.262,115.654,265.97700000000003,125.994,39.709,127.87799999999999,253.415,109.367,239.0,122.0,82.322,121.03,112.80799999999999,119.844,,,,,225.88299999999998,137.21200000000002,252.828,134.99200000000002,59.69,145.231,262.095,137.577,95.86399999999999,141.768,316.225,148.864,,,,,226.65900000000002,124.35700000000001,254.798,127.177,,,111.73299999999999,95.021,99.935,106.176,54.132,108.959,,,141.303,90.476,,,246.149,112.98899999999999,,,,,144.003,137.759,124.081,77.533,,,161.119,122.244,219.38299999999998,130.905,93.384,160.483,,,,,279.944,156.87,246.676,101.227,46.735,89.375,217.145,82.176,,,,,,,313.786,117.14299999999999,222.14,102.38,131.019,147.455,128.204,101.291,94.319,125.46,296.315,120.166,286.099,135.685,,,289.374,143.43,199.718,119.04700000000001,75.348,142.569,247.893,94.76899999999999,207.90599999999998,132.13,214.238,125.387,271.211,97.17,110.066,163.921,90.92399999999999,156.297
611.5,2446.0,,90.00299999999999,163.703,358.0,2.0,,,279.172,147.351,,,66.248,156.87,79.477,154.662,271.634,152.935,303.38,158.809,240.21900000000002,64.80199999999999,,,196.96200000000002,93.68299999999999,,,152.097,105.17299999999999,145.54,98.635,,,99.92,95.61,,,,,,,261.986,103.447,,,208.22099999999998,115.64200000000001,265.993,126.016,39.762,127.82700000000001,253.40099999999998,109.37200000000001,239.0,122.0,82.265,120.92200000000001,112.852,119.676,,,,,225.915,137.16,252.85,135.012,59.677,145.216,262.117,137.564,95.829,141.731,316.158,148.828,,,,,226.646,124.428,254.801,127.197,,,111.70299999999999,94.992,99.88600000000001,106.07700000000001,54.036,108.914,,,141.136,90.126,,,245.94799999999998,112.725,,,,,143.97899999999998,137.806,124.095,77.527,,,161.06799999999998,122.26700000000001,219.382,130.878,93.414,160.49200000000002,,,,,279.91900000000004,156.861,246.62099999999998,101.15299999999999,46.85,89.32,217.108,82.225,,,,,,,313.723,117.098,222.167,102.609,131.095,147.469,128.201,101.271,94.33,125.395,296.356,120.09899999999999,286.619,135.455,,,289.357,143.405,199.762,119.07700000000001,75.558,142.416,247.93200000000002,94.728,207.899,132.132,214.22299999999998,125.351,271.15,97.137,110.037,163.857,90.92,156.24
611.75,2447.0,,90.054,163.66899999999998,358.0,2.0,,,279.18,147.338,,,66.248,156.859,79.493,154.641,271.66200000000003,152.98,303.291,158.692,240.25799999999998,64.76100000000001,,,196.985,93.65100000000001,,,152.10399999999998,105.155,145.485,98.538,,,99.98700000000001,95.57700000000001,,,,,,,261.981,103.34200000000001,,,208.19400000000002,115.48899999999999,266.017,126.01299999999999,39.774,127.804,253.415,109.37100000000001,,,82.289,120.882,112.915,119.75200000000001,,,,,225.782,137.293,252.861,134.991,59.714,145.252,262.074,137.54,95.84100000000001,141.732,316.267,148.80200000000002,,,,,226.65400000000002,124.48100000000001,254.812,127.191,,,111.772,95.00299999999999,99.831,106.039,53.755,108.896,,,141.077,90.073,,,245.929,112.639,,,,,143.999,137.717,124.13799999999999,77.585,,,161.106,122.27600000000001,219.37099999999998,130.884,93.36399999999999,160.607,,,,,279.885,156.885,246.62900000000002,101.169,46.815,89.315,217.00400000000002,82.13799999999999,,,,,,,313.651,117.17,222.28400000000002,102.71,131.058,147.516,128.189,101.235,94.271,125.464,296.351,120.054,287.656,134.9,,,289.31,143.39600000000002,199.639,119.001,75.632,142.42,247.873,94.682,207.937,132.07299999999998,214.18599999999998,125.318,271.154,97.13,110.01700000000001,163.856,90.96,156.208
612.0,2448.0,,90.11,163.752,358.0,2.0,,,279.20099999999996,147.344,,,66.262,156.845,79.563,154.59,271.666,152.97,303.291,158.571,240.195,64.771,,,197.00099999999998,93.654,,,152.118,105.149,145.481,98.493,,,100.04899999999999,95.52600000000001,,,,,,,262.027,103.26,,,208.389,115.603,266.029,126.05799999999999,39.809,127.795,253.44,109.345,,,82.244,120.936,113.016,119.706,,,,,225.922,137.173,252.872,134.985,59.681000000000004,145.251,262.091,137.529,95.837,141.721,316.334,148.827,,,,,226.697,124.463,254.765,127.139,,,111.65100000000001,95.04700000000001,99.833,105.934,53.693999999999996,108.859,,,141.011,89.955,,,245.80200000000002,112.48200000000001,,,,,144.005,137.705,124.126,77.569,,,161.127,122.323,219.361,130.89700000000002,93.38600000000001,160.437,,,,,279.907,156.885,246.636,101.21600000000001,46.861000000000004,89.23700000000001,216.937,82.001,,,,,,,313.531,117.179,222.245,102.624,131.06,147.504,128.183,101.271,94.223,125.339,296.373,120.085,288.681,134.238,,,289.362,143.364,199.40900000000002,118.74600000000001,75.567,142.464,247.886,94.655,207.94099999999997,132.077,214.3,125.34299999999999,271.087,97.15700000000001,110.068,163.842,90.963,156.249
612.25,2449.0,,90.11200000000001,163.686,358.0,2.0,,,279.165,147.327,,,66.26899999999999,156.829,79.605,154.66299999999998,271.643,152.95600000000002,303.343,158.57299999999998,240.21099999999998,64.774,,,197.032,93.63799999999999,,,152.113,105.163,145.53,98.555,,,100.09100000000001,95.51,,,,,,,262.005,103.213,,,208.53099999999998,115.662,265.961,126.038,39.796,127.806,253.44799999999998,109.369,,,82.306,120.829,112.936,119.69200000000001,,,,,225.937,137.192,252.86,134.981,59.718999999999994,145.17,262.09,137.512,95.854,141.686,316.26,148.813,,,,,226.605,124.458,254.74400000000003,127.152,,,111.667,95.01700000000001,99.854,105.757,53.687,108.852,,,141.154,90.075,,,245.888,112.464,,,,,143.981,137.74,124.20200000000001,77.585,,,161.222,122.34100000000001,219.352,130.91299999999998,93.359,160.506,,,,,279.9,156.872,246.642,101.204,46.836999999999996,89.198,217.067,81.758,,,,,,,313.493,117.27,222.31900000000002,102.62700000000001,131.091,147.495,128.207,101.26899999999999,94.34100000000001,125.274,296.369,119.975,288.983,134.05700000000002,,,289.405,143.32399999999998,199.42,118.655,75.53699999999999,142.4,247.96,94.634,207.912,132.02200000000002,214.301,125.296,271.08099999999996,97.223,110.09299999999999,163.816,90.939,156.263
612.5,2450.0,,90.164,163.643,358.0,2.0,,,279.084,147.303,,,66.207,156.851,79.557,154.668,271.625,152.923,303.334,158.554,240.18,64.736,,,197.024,93.61200000000001,,,152.108,105.167,145.569,98.501,,,100.126,95.445,,,,,,,262.052,103.137,,,208.56900000000002,115.661,265.893,125.93700000000001,39.808,127.78,253.521,109.363,,,82.34100000000001,120.794,112.934,119.37200000000001,,,,,225.61,137.428,252.908,134.97899999999998,59.727,145.118,262.038,137.464,95.887,141.667,316.371,148.817,,,,,226.703,124.505,254.743,127.126,,,111.758,95.023,99.87,105.586,53.541000000000004,108.742,,,141.139,90.081,,,245.887,112.413,,,,,143.954,137.671,124.13,77.627,,,161.249,122.387,219.322,130.901,93.132,160.707,,,,,279.894,156.861,246.61900000000003,101.212,46.826,89.176,217.13299999999998,81.79899999999999,,,,,,,313.452,117.20700000000001,222.355,102.618,131.155,147.477,128.221,101.24700000000001,94.26100000000001,125.20299999999999,296.327,120.053,289.318,133.967,,,289.421,143.317,199.205,118.47,75.497,142.391,247.989,94.62100000000001,207.94400000000002,131.96200000000002,214.26,125.234,271.175,97.25200000000001,110.059,163.775,90.992,156.268
612.75,2451.0,,90.182,163.63299999999998,358.0,2.0,,,279.08799999999997,147.304,,,66.274,156.877,79.493,154.616,271.653,152.941,303.379,158.496,240.248,64.658,,,197.01,93.62100000000001,,,152.119,105.126,145.539,98.493,,,100.21700000000001,95.427,,,,,,,262.06,103.11200000000001,,,209.0,116.0,265.895,125.89200000000001,39.802,127.76899999999999,253.47099999999998,109.39399999999999,,,82.37,120.81700000000001,112.98299999999999,119.113,,,,,225.683,137.39,252.92700000000002,134.967,59.692,145.153,262.063,137.453,95.90799999999999,141.65,316.339,148.844,,,,,226.717,124.595,254.666,127.09100000000001,,,111.802,95.016,99.82799999999999,105.469,53.721000000000004,108.788,,,141.213,90.19200000000001,,,245.88099999999997,112.37200000000001,,,,,143.953,137.607,124.068,77.624,,,161.264,122.25399999999999,219.317,130.886,93.191,160.747,,,,,279.893,156.877,246.58599999999998,101.191,46.846000000000004,89.17299999999999,216.94400000000002,81.732,,,,,,,313.345,117.134,222.335,102.697,131.136,147.33,128.186,101.245,94.15899999999999,125.161,296.336,120.061,289.061,134.045,,,289.421,143.27200000000002,199.203,118.29,75.53,142.361,248.046,94.587,207.94299999999998,131.875,214.294,125.288,271.259,97.09,110.015,163.784,90.992,156.247
613.0,2452.0,,90.163,163.577,358.0,2.0,,,279.043,147.284,,,66.332,156.811,79.37100000000001,154.681,271.705,152.98,303.409,158.52100000000002,240.364,64.60600000000001,,,197.015,93.625,,,152.126,105.118,145.624,98.51299999999999,,,100.229,95.445,,,,,,,262.02,103.163,,,208.507,115.68700000000001,265.95,125.935,39.806,127.73700000000001,253.49099999999999,109.37200000000001,236.732,122.98700000000001,82.486,120.79700000000001,112.93700000000001,119.109,,,,,225.66099999999997,137.384,252.946,134.921,59.687,145.085,262.084,137.44,95.89,141.624,316.374,148.861,,,,,226.72099999999998,124.581,254.675,127.083,,,111.69,95.06299999999999,99.73700000000001,105.39200000000001,53.715,108.75399999999999,,,141.61700000000002,90.59100000000001,,,245.917,112.33200000000001,,,,,143.9,137.735,124.08200000000001,77.627,,,161.295,122.368,219.305,130.879,93.12799999999999,160.895,,,,,279.867,156.85399999999998,246.604,101.185,46.79,89.08200000000001,217.058,81.79899999999999,,,,,,,313.402,117.113,222.498,102.77799999999999,131.08700000000002,147.266,128.19,101.241,94.26,125.17299999999999,296.33,120.005,288.997,134.089,,,289.401,143.245,199.15200000000002,118.13600000000001,75.477,142.378,247.99400000000003,94.52600000000001,207.959,131.80200000000002,214.273,125.235,271.20099999999996,96.986,110.0,163.822,90.965,156.236
613.25,2453.0,,90.18299999999999,163.529,358.0,2.0,,,279.035,147.273,,,66.354,156.778,79.342,154.591,271.685,152.974,303.411,158.453,240.372,64.52600000000001,,,197.03099999999998,93.64399999999999,,,152.12,105.154,145.59,98.634,,,100.167,95.525,,,,,,,262.057,103.13,,,208.601,115.79299999999999,265.856,125.92399999999999,39.794000000000004,127.741,253.53400000000002,109.369,236.678,122.97,82.45,120.696,113.01100000000001,119.415,,,,,225.608,137.344,252.947,134.914,59.676,145.069,262.10400000000004,137.433,95.919,141.591,316.403,148.825,,,,,226.69,124.77,254.673,127.11,,,111.598,95.086,99.73299999999999,105.34899999999999,54.051,108.772,,,141.361,90.391,,,246.071,112.48899999999999,,,,,143.97,137.68,124.09,77.569,,,161.362,122.36399999999999,219.326,130.844,93.105,160.93,,,,,279.904,156.877,246.65200000000002,101.186,46.771,89.1,217.137,81.756,,,,,,,313.377,117.185,222.545,102.84299999999999,130.989,147.218,128.222,101.22399999999999,94.353,125.137,296.369,120.064,288.972,133.97799999999998,,,289.406,143.218,199.197,118.103,75.369,142.317,247.988,94.492,208.02,131.765,214.267,125.244,271.306,96.97399999999999,109.931,163.83,91.014,156.215
613.5,2454.0,,90.264,163.401,358.0,2.0,,,279.045,147.25,,,66.40899999999999,156.77,79.443,154.562,271.685,152.96200000000002,303.34,158.394,240.41400000000002,64.507,,,197.045,93.57799999999999,,,152.134,105.167,145.546,98.554,,,100.07,95.585,,,,,,,262.058,103.15299999999999,,,208.84400000000002,115.95700000000001,265.653,125.741,39.781,127.74600000000001,253.601,109.36399999999999,236.75799999999998,122.914,82.455,120.625,113.06700000000001,119.345,,,,,225.584,137.369,252.97099999999998,134.892,59.673,145.046,262.123,137.429,95.94,141.578,316.379,148.764,,,,,226.739,124.787,254.671,127.14200000000001,,,111.736,95.031,99.75299999999999,105.369,54.12,108.663,,,140.832,89.855,,,246.28599999999997,112.656,,,,,143.995,137.691,124.14399999999999,77.477,,,161.208,122.34,219.30700000000002,130.845,93.06,160.84,,,,,279.909,156.864,246.638,101.155,46.758,89.051,217.104,81.954,,,,,,,313.306,117.262,222.545,102.844,130.83,147.144,128.21200000000002,101.238,94.36399999999999,125.12299999999999,296.438,120.008,289.151,133.9,,,289.442,143.191,199.06900000000002,117.90700000000001,75.406,142.371,247.985,94.45200000000001,208.04,131.77,214.273,125.3,271.241,97.134,109.954,163.80700000000002,91.09299999999999,156.24200000000002
613.75,2455.0,,90.359,163.393,358.0,2.0,,,279.08299999999997,147.25,,,66.46600000000001,156.747,79.446,154.549,271.699,152.974,303.415,158.313,240.38099999999997,64.434,,,197.085,93.59700000000001,,,152.14600000000002,105.177,145.519,98.536,,,100.087,95.539,,,,,,,262.024,103.23899999999999,,,208.801,115.965,265.632,125.719,39.804,127.741,253.62400000000002,109.29899999999999,236.731,122.90700000000001,82.426,120.678,113.037,119.38799999999999,,,,,225.69299999999998,137.332,252.979,134.899,59.663999999999994,145.005,262.09,137.409,95.97399999999999,141.571,316.323,148.726,,,,,226.697,124.745,254.675,127.19,,,111.791,95.10600000000001,99.80799999999999,105.353,54.028,108.65299999999999,,,141.125,90.09700000000001,,,246.118,112.456,,,,,143.977,137.657,124.208,77.492,,,161.287,122.27799999999999,219.303,130.819,,,,,,,279.904,156.923,246.673,101.12299999999999,46.8,88.98700000000001,217.12900000000002,82.01,,,,,,,313.27299999999997,117.265,222.614,102.869,130.909,147.167,128.278,101.256,94.389,125.193,296.474,119.98899999999999,289.24,133.937,,,289.385,143.196,199.111,117.79,75.305,142.326,247.947,94.368,208.05599999999998,131.747,214.27900000000002,125.34899999999999,271.362,97.064,109.95200000000001,163.769,91.16799999999999,156.28799999999998
614.0,2456.0,,90.42399999999999,163.368,358.0,2.0,,,279.086,147.234,,,66.457,156.667,79.436,154.55200000000002,271.712,152.957,303.267,158.622,240.45,64.48,,,197.076,93.59,,,152.138,105.165,145.645,98.536,,,100.053,95.544,,,,,,,262.09,103.179,,,208.922,116.009,265.615,125.758,39.798,127.74,253.59,109.29,236.803,122.866,82.465,120.723,113.022,119.59700000000001,,,,,225.80599999999998,137.262,253.003,134.872,59.623000000000005,144.972,262.086,137.384,95.95200000000001,141.532,316.28700000000003,148.732,,,,,226.766,124.78399999999999,254.65,127.169,,,111.881,95.031,99.898,105.28299999999999,54.04,108.696,,,141.21200000000002,90.14299999999999,,,246.196,112.414,,,,,144.023,137.616,124.226,77.355,,,161.311,122.251,219.332,130.766,,,,,,,279.914,156.884,246.709,101.164,46.903,88.98200000000001,217.15200000000002,82.314,,,,,,,313.214,117.171,222.562,102.869,130.982,147.186,128.283,101.258,94.39299999999999,125.211,296.488,119.93700000000001,289.345,133.986,,,289.374,143.175,199.106,117.85799999999999,75.363,142.377,247.935,94.29299999999999,208.06599999999997,131.684,214.19400000000002,125.323,271.408,96.95700000000001,109.96700000000001,163.753,91.21799999999999,156.285
614.25,2457.0,,90.346,163.425,358.0,2.0,,,279.01099999999997,147.20600000000002,,,66.518,156.592,79.551,154.47899999999998,271.699,152.937,303.36,158.62,240.479,64.475,,,197.08700000000002,93.58200000000001,,,152.151,105.135,145.542,98.509,,,100.12100000000001,95.46600000000001,,,,,,,262.111,103.204,,,209.014,116.074,265.486,125.656,39.806999999999995,127.72,253.54,109.273,236.78900000000002,122.885,82.48200000000001,120.756,113.089,119.616,,,,,225.699,137.257,253.012,134.868,59.663999999999994,144.99,262.068,137.355,95.95100000000001,141.488,316.153,148.65200000000002,,,,,226.71599999999998,124.775,254.63099999999997,127.137,,,111.87,95.04,99.917,105.191,53.791000000000004,108.544,,,141.101,90.036,,,246.641,112.92,,,,,144.004,137.68200000000002,124.25299999999999,77.337,,,161.362,122.274,219.361,130.767,,,,,,,279.92900000000003,156.834,246.707,101.161,46.971000000000004,88.948,217.04,82.031,,,,,,,313.177,117.227,222.515,102.87700000000001,130.94299999999998,147.197,128.235,101.226,94.32799999999999,125.265,296.541,119.902,289.313,134.012,,,289.409,143.154,199.146,117.97200000000001,75.548,142.417,247.922,94.23899999999999,208.053,131.708,214.231,125.4,271.499,96.831,109.898,163.78799999999998,91.18,156.27700000000002
