TimesH,Frame,NoMissing,80,80,88,88,89,89,106,106,111,111,115,115,117,117,132,132,134,134,135,135,136,136,143,143,160,160,165,165,190,190,203,203,211,211,217,217,223,223,233,233,234,234,236,236,245,245,251,251,256,256,263,263,273,273,278,278,279,279,287,287,294,294,299,299,315,315,316,316,326,326,436,436,578,578,827,827,1023,1023
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
297.75,1191.0,,241.114,99.447,129.115,115.98899999999999,274.48900000000003,102.225,110.669,123.854,68.601,127.406,234.419,117.824,221.46400000000003,128.863,78.256,126.345,261.254,115.101,107.412,139.69,61.306000000000004,139.344,113.63,144.278,111.13,130.90200000000002,260.16200000000003,142.235,64.167,149.514,313.793,160.045,268.29,167.903,235.989,156.244,105.825,157.922,98.906,173.643,61.893,174.264,288.222,178.382,48.187,168.62099999999998,86.006,164.267,85.868,173.69799999999998,59.901,182.301,137.67600000000002,174.81799999999998,133.276,169.079,79.7,180.05,90.772,181.02599999999998,105.046,184.96,273.482,190.188,309.98,186.55599999999998,116.315,181.225,256.111,193.864,131.91,155.672,289.927,187.84599999999998,296.88599999999997,152.92700000000002,105.198,166.963
298.0,1192.0,,241.023,99.454,129.066,115.836,274.58,102.205,110.54899999999999,123.602,68.56,127.42,234.435,117.735,221.477,128.846,78.227,126.421,261.189,115.145,107.449,139.71200000000002,61.285,139.282,113.573,144.289,111.14200000000001,130.754,260.126,142.191,64.27,149.531,313.786,160.076,268.272,167.84099999999998,236.06400000000002,156.123,105.834,157.934,98.915,173.68099999999998,61.95,174.304,288.143,178.45,48.215,168.576,85.965,164.2,85.685,173.875,59.886,182.296,137.751,174.709,133.22,169.11599999999999,79.683,180.003,90.76700000000001,181.00400000000002,105.04899999999999,185.106,273.444,190.079,309.988,186.528,116.329,181.115,256.168,193.81,131.89,155.708,289.805,187.66299999999998,297.10900000000004,153.131,105.11200000000001,166.95
298.25,1193.0,,241.03,99.43700000000001,128.914,115.775,274.539,102.189,110.587,123.699,68.542,127.45299999999999,234.50799999999998,117.74700000000001,221.49599999999998,128.804,78.195,126.307,261.161,115.214,107.51899999999999,139.77100000000002,61.268,139.422,113.56,144.291,111.185,130.692,260.164,142.119,64.39,149.501,313.809,160.069,268.23400000000004,167.757,236.054,156.109,105.821,157.906,98.96600000000001,173.71099999999998,62.035,174.303,288.143,178.46200000000002,48.238,168.55599999999998,87.88,165.32,85.59299999999999,173.86700000000002,59.891000000000005,182.269,137.741,174.618,133.191,169.09,79.661,179.984,90.764,181.014,105.098,184.77599999999998,273.46299999999997,190.051,310.062,186.548,116.266,181.078,256.126,193.832,131.916,155.622,289.817,187.646,297.26099999999997,153.05100000000002,105.24600000000001,166.842
298.5,1194.0,,241.09099999999998,99.448,128.947,115.62799999999999,274.441,102.15899999999999,110.744,123.637,68.5,127.456,234.505,117.78299999999999,221.551,128.827,78.149,126.38,261.087,115.125,107.524,139.701,61.332,139.519,113.566,144.299,111.12799999999999,130.664,260.207,142.089,64.25,149.623,313.73400000000004,160.034,268.224,167.798,236.145,156.189,105.882,157.9,98.96,173.74400000000003,62.07,174.335,288.187,178.49200000000002,48.263999999999996,168.541,88.23299999999999,165.485,85.583,173.675,59.886,182.247,137.77200000000002,174.59099999999998,133.15,169.11599999999999,79.626,179.977,90.788,180.972,105.17,184.734,273.389,190.06400000000002,310.12,186.579,116.274,181.127,256.082,193.893,131.947,155.634,289.763,187.579,296.997,152.97299999999998,105.31700000000001,166.843
298.75,1195.0,,241.082,99.51700000000001,129.1,115.82,274.454,102.166,110.87299999999999,123.48200000000001,68.479,127.41,234.47400000000002,117.698,221.479,128.634,78.252,126.352,261.04900000000004,115.125,107.471,139.532,61.345,139.607,113.59899999999999,144.279,111.15700000000001,130.816,260.25,141.983,64.211,149.554,313.75,160.031,268.314,167.801,236.05900000000003,156.114,105.868,157.863,98.973,173.782,62.074,174.325,288.222,178.456,48.275,168.50900000000001,88.15100000000001,165.479,85.80799999999999,173.58,59.885,182.22799999999998,137.77,174.56,133.159,169.09099999999998,79.613,179.957,90.759,180.975,105.164,184.804,273.409,190.088,310.119,186.50599999999997,116.23,181.065,256.066,193.835,131.904,155.57,289.776,187.577,296.911,152.8,105.38,166.838
299.0,1196.0,,241.085,99.5,129.138,115.573,274.433,102.14399999999999,110.74,123.45700000000001,68.472,127.38600000000001,234.479,117.64299999999999,221.50900000000001,128.53799999999998,78.225,126.288,261.16200000000003,115.098,107.419,139.502,61.26,139.597,113.64399999999999,144.227,111.22200000000001,130.596,260.32,141.875,64.245,149.55700000000002,313.765,160.013,268.319,167.79,236.082,156.145,105.881,157.843,98.992,173.84,62.045,174.30200000000002,288.222,178.44400000000002,48.25899999999999,168.533,88.101,165.389,85.73200000000001,173.44,59.903999999999996,182.208,137.91899999999998,174.43400000000003,133.165,169.11,79.605,179.93099999999998,90.75,180.958,105.079,184.718,273.409,190.06400000000002,310.17,186.451,116.245,180.96400000000003,256.024,193.685,131.92700000000002,155.586,289.77299999999997,187.665,296.906,152.882,105.59200000000001,166.709
299.25,1197.0,,241.122,99.52600000000001,129.03799999999998,115.318,274.42900000000003,102.086,110.804,123.344,68.565,127.28200000000001,234.59599999999998,117.587,221.34400000000002,128.33700000000002,78.36,126.33,261.172,115.16799999999999,107.13,139.47899999999998,61.208999999999996,139.636,113.63600000000001,144.231,111.193,130.69799999999998,260.34,141.812,64.225,149.589,313.586,160.007,268.289,167.774,236.222,156.156,105.9,157.809,98.936,173.896,62.012,174.278,288.29200000000003,178.42700000000002,48.24100000000001,168.49200000000002,88.022,165.4,85.57700000000001,173.505,59.906000000000006,182.178,137.816,174.375,133.15200000000002,169.065,79.672,179.926,90.74600000000001,180.94299999999998,105.167,184.674,273.475,190.033,310.175,186.451,116.304,180.965,255.976,193.50599999999997,131.934,155.616,289.75,187.64700000000002,296.92,152.966,105.59299999999999,166.683
299.5,1198.0,,241.176,99.507,128.99,115.38600000000001,274.468,102.12299999999999,110.82600000000001,123.26,68.62,127.221,234.475,117.44200000000001,221.31900000000002,128.221,78.291,126.21600000000001,261.203,115.167,107.09200000000001,139.43200000000002,61.248999999999995,139.55200000000002,113.63600000000001,144.235,111.22,130.721,260.392,141.781,64.27600000000001,149.643,313.652,160.013,268.302,167.707,235.81400000000002,156.094,105.92299999999999,157.79399999999998,98.95299999999999,173.87599999999998,61.967,174.24900000000002,288.203,178.456,48.207,168.47299999999998,88.205,165.36900000000003,85.60600000000001,173.637,59.92100000000001,182.135,137.803,174.33,133.141,168.96900000000002,79.683,179.928,90.756,180.94799999999998,105.21600000000001,184.615,273.439,189.99200000000002,310.168,186.483,116.28,181.082,255.88099999999997,193.42,131.945,155.611,289.717,187.533,295.957,151.843,105.537,166.679
299.75,1199.0,,241.155,99.535,129.085,115.605,274.35900000000004,102.139,110.835,123.262,68.643,127.255,234.34599999999998,117.08200000000001,221.30900000000003,128.067,78.251,126.167,261.145,115.14,107.145,139.491,61.248999999999995,139.564,113.59899999999999,144.291,111.12100000000001,130.716,260.443,141.727,64.337,149.607,313.60200000000003,159.991,268.313,167.766,235.863,156.289,105.931,157.72899999999998,98.92,173.907,61.995,174.225,288.32,178.438,48.191,168.445,88.16,165.50400000000002,85.678,173.65599999999998,59.927,182.166,137.741,174.235,133.162,168.94099999999997,79.697,179.892,90.75299999999999,180.908,105.289,184.463,273.41200000000003,189.96,310.171,186.489,116.28,180.981,255.88299999999998,193.338,132.001,155.611,289.675,187.567,297.178,153.114,105.527,166.679
300.0,1200.0,,241.143,99.49700000000001,129.278,115.581,274.437,102.205,110.834,123.206,68.642,127.32700000000001,234.33700000000002,116.654,221.22799999999998,127.991,78.337,126.169,261.17900000000003,115.16,107.055,139.47799999999998,61.205,139.567,113.535,144.31799999999998,111.227,130.689,260.473,141.691,64.411,149.53,313.619,159.997,268.315,167.75900000000001,235.799,156.352,105.925,157.701,98.844,173.828,61.98,174.225,288.29200000000003,178.481,48.175,168.40400000000002,88.163,165.56099999999998,85.884,173.53799999999998,59.934,182.166,137.739,174.15900000000002,133.183,168.9,79.69,179.825,90.744,180.90599999999998,105.335,184.41299999999998,273.362,189.929,310.18,186.572,116.305,180.887,255.793,193.237,132.035,155.605,289.687,187.53099999999998,295.559,151.491,105.414,166.755
300.25,1201.0,,241.11599999999999,99.51899999999999,129.256,115.852,274.46299999999997,102.18799999999999,110.976,123.175,68.697,127.286,234.334,116.49700000000001,221.199,127.88,78.346,126.24,261.194,115.171,107.079,139.405,61.214,139.715,113.509,144.289,111.265,130.618,260.508,141.602,64.457,149.63,313.582,159.95600000000002,268.316,167.731,237.66099999999997,156.668,105.863,157.659,98.949,173.799,61.95399999999999,174.233,288.249,178.46599999999998,48.108999999999995,168.375,88.179,165.525,85.866,173.45,59.909,182.17700000000002,137.871,174.06900000000002,133.235,168.832,79.656,179.842,90.74799999999999,180.945,105.445,184.479,273.357,189.938,310.039,186.55599999999998,116.302,180.875,255.701,193.065,132.076,155.567,289.577,187.486,295.043,151.124,105.479,166.68599999999998
300.5,1202.0,,241.075,99.45299999999999,129.292,115.624,274.536,102.199,110.931,123.156,68.7,127.29700000000001,234.262,116.488,221.1,127.696,78.359,126.166,261.215,115.146,107.087,139.389,61.242,139.64600000000002,113.501,144.31,111.214,130.528,260.467,141.60399999999998,64.376,149.61,313.633,159.94799999999998,268.311,167.747,237.485,156.59799999999998,105.838,157.62,98.98100000000001,173.755,61.958,174.234,288.275,178.395,48.136,168.34799999999998,88.251,165.50900000000001,85.97399999999999,173.42700000000002,59.931000000000004,182.179,137.882,174.078,133.263,168.833,79.68,179.825,90.749,180.93900000000002,105.524,184.30700000000002,273.401,189.916,310.034,186.511,116.28,180.798,255.702,193.05700000000002,132.093,155.518,289.657,187.493,,,105.63,166.518
300.75,1203.0,,241.02700000000002,99.462,129.16299999999998,115.32600000000001,274.547,102.184,110.803,123.167,68.68,127.28399999999999,234.285,116.458,221.033,127.633,78.309,126.19,261.254,115.12700000000001,107.10700000000001,139.373,61.145,139.766,113.538,144.28,111.26700000000001,130.378,260.499,141.542,64.343,149.618,313.644,159.957,268.324,167.733,237.07,156.475,105.78299999999999,157.57399999999998,98.98200000000001,173.761,61.971000000000004,174.239,288.298,178.399,48.163000000000004,168.33,88.186,165.542,85.884,173.38400000000001,59.923,182.18,137.865,174.047,133.273,168.81099999999998,79.705,179.826,90.743,180.947,105.50200000000001,184.335,273.42400000000004,189.975,310.027,186.514,116.24,180.84900000000002,256.02299999999997,193.445,132.214,155.487,289.764,187.55900000000003,,,105.7,166.50099999999998
301.0,1204.0,,241.042,99.37700000000001,129.107,115.214,274.519,102.235,110.76,123.19,68.721,127.204,234.299,116.325,220.917,127.42299999999999,78.191,126.119,261.295,115.12299999999999,107.24,139.389,61.18899999999999,139.77100000000002,113.43299999999999,144.30700000000002,111.213,130.275,260.58,141.412,64.42,149.641,313.676,159.976,268.322,167.69400000000002,236.885,156.447,105.73200000000001,157.50799999999998,99.10600000000001,173.748,61.934,174.19400000000002,288.237,178.40900000000002,48.158,168.31400000000002,88.12,165.52200000000002,85.95,173.42,59.898999999999994,182.157,137.93200000000002,174.054,133.327,168.763,79.699,179.888,90.77,180.93599999999998,105.50200000000001,184.358,273.282,189.882,310.038,186.49099999999999,116.181,180.847,255.959,193.296,132.231,155.458,289.711,187.56,,,105.822,166.449
301.25,1205.0,,240.976,99.351,129.15200000000002,115.191,274.512,102.331,110.654,123.124,68.73,127.12700000000001,234.283,116.412,220.803,127.417,78.18,126.13600000000001,261.203,115.07799999999999,107.14,139.345,61.25,139.745,113.456,144.243,111.20299999999999,130.183,260.665,141.246,64.368,149.59,313.57599999999996,160.004,268.275,167.668,236.824,156.46200000000002,105.72,157.421,99.16799999999999,173.71599999999998,61.885,174.169,288.241,178.396,48.174,168.278,88.072,165.50400000000002,85.88,173.403,59.92,182.16400000000002,137.914,174.018,133.298,168.755,79.721,179.892,90.743,180.90099999999998,105.51100000000001,184.36900000000003,273.29400000000004,189.915,310.144,186.446,116.14,180.903,256.012,193.33,132.238,155.482,289.623,187.428,,,105.835,166.39700000000002
301.5,1206.0,,241.00099999999998,99.48899999999999,129.184,115.149,274.567,102.345,110.682,123.104,68.768,127.124,234.287,116.238,220.71599999999998,127.194,78.152,126.068,261.21,115.068,107.031,139.186,61.323,139.616,113.431,144.197,111.221,130.168,260.634,141.195,64.316,149.612,313.563,160.017,268.298,167.62099999999998,237.042,156.58100000000002,105.79,157.44,99.075,173.704,61.9,174.178,288.28,178.405,48.161,168.287,88.165,165.523,85.844,173.47,59.906000000000006,182.153,137.95600000000002,173.93599999999998,133.282,168.67,79.71600000000001,179.85,90.76100000000001,180.90400000000002,105.54700000000001,184.229,273.288,189.94099999999997,310.084,186.46599999999998,116.14,180.92700000000002,256.024,193.419,132.268,155.433,289.657,187.372,,,105.84299999999999,166.36599999999999
301.75,1207.0,,240.997,99.48299999999999,129.227,115.184,274.593,102.311,110.723,123.152,68.71300000000001,127.126,234.31400000000002,116.10799999999999,220.757,127.126,78.165,126.165,261.186,115.053,107.085,139.224,61.323,139.625,113.427,144.126,111.194,130.213,260.711,141.17600000000002,64.29899999999999,149.54,313.635,159.99,268.29,167.608,237.081,156.767,105.816,157.412,98.994,173.755,61.876999999999995,174.141,288.233,178.393,48.166000000000004,168.296,88.214,165.604,86.01100000000001,173.39700000000002,59.89,182.18,137.984,173.84599999999998,133.295,168.638,79.72,179.84799999999998,90.805,180.854,105.49799999999999,184.27700000000002,273.257,189.926,310.07099999999997,186.419,116.119,180.923,256.024,193.291,132.279,155.435,289.621,187.325,,,105.86399999999999,166.363
302.0,1208.0,,240.97,99.473,129.17600000000002,114.90100000000001,274.616,102.28,110.819,123.161,68.783,127.071,234.38400000000001,116.073,220.726,127.01799999999999,78.202,126.23899999999999,261.122,115.01700000000001,106.985,139.047,61.285,139.716,113.44,144.071,111.266,130.112,260.665,141.125,64.319,149.578,313.585,159.996,268.262,167.59799999999998,236.946,156.664,105.809,157.378,98.85700000000001,173.74200000000002,61.879,174.084,288.238,178.34099999999998,48.175,168.285,88.19,165.592,86.119,173.38400000000001,59.875,182.155,137.965,173.813,133.296,168.632,79.708,179.85,90.794,180.825,105.508,184.28400000000002,273.27099999999996,189.963,310.113,186.41099999999997,116.177,180.877,256.041,193.31799999999998,132.289,155.43200000000002,289.63,187.245,,,105.79799999999999,166.342
302.25,1209.0,,240.90900000000002,99.47,129.172,114.669,274.685,102.368,110.787,123.113,68.831,127.03,234.313,116.14299999999999,220.67700000000002,126.97,78.14399999999999,126.243,261.13599999999997,115.038,107.074,139.059,61.394,139.692,113.48,143.975,111.226,130.088,260.758,140.989,64.28399999999999,149.582,313.552,159.981,268.296,167.551,237.429,156.737,105.76700000000001,157.303,98.85600000000001,173.58,61.933,174.048,288.286,178.352,48.137,168.28,88.101,165.595,86.06200000000001,173.351,59.85,182.141,137.984,173.77700000000002,133.297,168.63400000000001,79.708,179.862,90.82600000000001,180.84900000000002,105.469,184.263,273.324,189.89700000000002,310.095,186.405,116.17,180.822,256.034,193.283,132.186,155.503,289.657,187.196,,,105.781,166.361
302.5,1210.0,,240.993,99.415,129.157,114.63799999999999,274.765,102.39299999999999,111.045,122.93299999999999,68.812,126.917,234.36900000000003,116.21799999999999,220.532,126.82700000000001,78.07,126.307,261.14,115.007,107.065,139.026,61.284,139.78799999999998,113.494,143.981,111.165,130.253,260.881,140.99200000000002,64.161,149.564,313.56,159.966,268.39599999999996,167.544,236.919,157.016,105.811,157.253,98.986,173.537,61.891000000000005,174.07,288.298,178.368,48.144,168.261,87.98899999999999,165.442,86.01899999999999,173.25099999999998,59.882,182.138,137.991,173.703,133.316,168.581,79.683,179.831,90.803,180.861,105.42200000000001,184.25400000000002,273.404,189.896,310.04900000000004,186.514,116.21700000000001,180.68200000000002,255.921,193.25400000000002,132.19299999999998,155.49,289.631,187.203,,,105.751,166.333
302.75,1211.0,,240.946,99.37700000000001,129.225,114.455,274.692,102.443,110.97200000000001,122.98899999999999,68.824,126.949,234.357,116.331,220.451,126.693,78.023,126.43700000000001,261.166,114.95200000000001,107.038,139.07,61.333999999999996,139.69299999999998,113.666,143.829,111.234,130.108,261.012,140.969,64.134,149.641,313.531,159.971,268.375,167.50599999999997,237.18400000000003,156.833,105.818,157.214,98.98899999999999,173.435,61.875,174.076,288.20099999999996,178.355,48.156000000000006,168.229,88.012,165.53900000000002,85.85,173.226,59.895,182.123,137.975,173.72799999999998,133.33700000000002,168.476,79.714,179.8,90.791,180.833,105.359,184.188,273.376,189.93900000000002,310.1,186.57299999999998,116.18,180.801,255.83,193.06900000000002,132.185,155.466,289.666,187.207,,,105.785,166.27900000000002
303.0,1212.0,,241.051,99.411,129.121,114.305,274.72900000000004,102.46799999999999,110.963,122.83200000000001,68.82,126.906,234.36,116.25299999999999,220.33599999999998,126.65899999999999,78.102,126.52799999999999,261.16200000000003,115.02,107.03399999999999,139.045,61.332,139.731,113.76100000000001,143.72799999999998,111.17299999999999,130.08100000000002,261.189,140.911,64.15899999999999,149.656,313.60200000000003,160.001,268.39099999999996,167.487,237.13400000000001,156.684,105.8,157.125,99.046,173.553,61.918,174.021,288.251,178.351,48.155,168.217,88.045,165.554,85.512,173.179,59.918,182.137,138.023,173.74900000000002,133.373,168.435,79.744,179.799,90.785,180.82299999999998,105.416,184.054,273.35900000000004,189.9,310.145,186.391,116.249,180.701,255.835,193.071,132.266,155.409,289.684,187.166,,,105.85600000000001,166.235
303.25,1213.0,,240.96900000000002,99.42399999999999,129.141,114.176,274.73,102.449,111.109,122.68,68.834,126.899,234.512,116.256,220.328,126.676,78.081,126.241,261.133,115.01700000000001,107.01799999999999,139.048,61.342,139.74,113.75299999999999,143.661,111.13600000000001,130.143,261.245,140.865,64.143,149.668,313.582,160.009,268.29,167.398,237.23,156.65200000000002,105.81,157.078,98.934,173.525,61.943999999999996,174.018,288.353,178.31599999999997,48.17,168.21599999999998,88.111,165.565,85.32700000000001,173.14,59.92100000000001,182.127,138.065,173.653,133.374,168.359,79.737,179.87599999999998,90.788,180.80200000000002,105.46700000000001,184.023,273.228,189.933,310.128,186.32,116.191,180.58700000000002,255.81099999999998,192.828,132.281,155.346,289.751,187.24200000000002,297.814,150.02200000000002,105.804,166.24200000000002
303.5,1214.0,,240.99900000000002,99.37100000000001,128.876,114.027,274.73400000000004,102.36399999999999,110.911,122.691,68.774,126.965,234.50799999999998,116.17,220.347,126.61399999999999,78.07,126.316,261.17,115.068,106.984,139.03799999999998,61.37,139.684,113.544,143.686,111.109,130.134,261.29400000000004,140.838,64.184,149.542,313.568,160.019,268.432,167.495,237.915,156.378,105.846,157.03,98.792,173.392,61.978,173.99900000000002,288.426,178.28799999999998,48.176,168.206,87.992,165.455,85.42,173.24400000000003,59.916000000000004,182.09,137.989,173.605,133.382,168.263,79.763,179.952,90.81700000000001,180.78900000000002,105.398,184.08,273.274,189.916,310.108,186.342,116.219,180.52599999999998,255.88299999999998,192.86599999999999,132.28799999999998,155.357,289.778,187.30599999999998,297.767,149.94,105.781,166.25
303.75,1215.0,,240.981,99.324,129.067,114.085,274.797,102.281,110.988,122.68299999999999,68.794,126.84,234.452,116.147,220.31099999999998,126.596,78.01,126.225,261.165,115.016,106.96,139.033,61.262,139.705,113.694,143.566,111.164,130.12,261.298,140.782,64.015,149.541,313.619,160.012,268.493,167.551,238.049,156.444,105.819,157.02200000000002,98.79700000000001,173.396,61.922,173.942,288.48900000000003,178.283,48.17,168.178,88.01700000000001,165.56099999999998,85.279,173.347,59.893,182.049,138.034,173.46099999999998,133.347,168.218,79.762,179.981,90.816,180.782,105.411,184.08,273.3,189.9,310.145,186.387,116.26299999999999,180.456,255.71400000000003,192.688,132.312,155.329,289.82599999999996,187.31599999999997,,,105.79,166.23
304.0,1216.0,,240.981,99.39299999999999,129.007,113.99799999999999,274.862,102.406,111.06,122.63600000000001,68.804,126.87100000000001,234.449,116.14,220.268,126.505,78.001,126.289,261.16700000000003,115.025,106.902,138.99,61.266999999999996,139.631,113.94200000000001,143.408,111.287,130.096,261.342,140.787,64.058,149.548,313.626,159.999,268.415,167.497,237.791,156.476,105.795,156.996,98.781,173.365,62.00899999999999,173.921,288.587,178.29,48.148999999999994,168.17,88.081,165.60299999999998,85.176,173.267,59.878,182.024,137.946,173.63,133.43200000000002,168.19099999999997,79.767,180.02599999999998,90.801,180.773,105.352,184.09,273.406,189.915,310.137,186.398,116.304,180.333,255.583,192.59099999999998,132.314,155.342,289.84,187.282,,,105.81200000000001,166.196
304.25,1217.0,,241.046,99.375,129.048,113.948,274.91200000000003,102.374,111.169,122.572,68.798,126.88600000000001,234.37900000000002,116.135,220.326,126.426,77.938,126.23299999999999,261.17400000000004,115.066,106.98200000000001,138.918,61.361000000000004,139.463,113.91,143.37,111.264,130.046,261.262,140.738,64.157,149.526,313.566,159.988,268.185,167.47099999999998,238.037,156.481,105.76,156.96200000000002,98.70100000000001,173.403,62.043,173.919,288.802,178.245,48.148999999999994,168.15200000000002,88.14,165.542,85.26899999999999,173.2,59.897,181.977,137.94,173.74599999999998,133.421,168.144,79.812,180.042,90.78200000000001,180.78099999999998,105.439,184.00799999999998,273.38599999999997,189.83900000000003,310.226,186.303,116.303,180.31099999999998,255.43200000000002,192.27,132.351,155.315,289.85400000000004,187.262,,,105.866,166.15400000000002
304.5,1218.0,,241.046,99.34899999999999,128.892,113.777,274.96,102.354,111.10700000000001,122.54700000000001,68.759,126.979,234.39700000000002,116.086,220.331,126.382,77.804,126.365,261.218,115.057,107.007,138.93200000000002,61.388000000000005,139.47899999999998,113.819,143.408,111.25,130.025,261.38,140.774,64.244,149.541,313.633,160.001,268.281,167.467,237.938,156.441,105.729,156.915,98.691,173.428,62.06399999999999,173.864,288.746,178.22,48.141999999999996,168.158,88.194,165.44,85.26,173.269,59.894,181.952,137.888,173.808,133.429,168.11900000000003,79.857,180.07299999999998,90.805,180.75099999999998,105.435,184.018,273.45799999999997,189.832,310.20099999999996,186.28799999999998,116.214,180.18,255.375,192.21200000000002,132.304,155.38299999999998,289.92400000000004,187.25599999999997,298.223,149.944,105.861,166.145
304.75,1219.0,,241.058,99.34299999999999,128.97299999999998,113.77,275.046,102.352,111.141,122.544,68.733,126.962,234.342,116.141,220.301,126.348,77.757,126.289,261.209,115.074,106.975,138.968,61.31100000000001,139.596,113.78,143.40200000000002,111.135,129.971,261.476,140.751,64.087,149.585,313.683,160.014,268.378,167.421,237.717,156.582,105.725,156.85299999999998,98.635,173.44400000000002,62.117,173.8,288.7,178.238,48.152,168.114,88.46799999999999,165.479,85.354,173.267,59.898,181.94299999999998,137.94,173.782,133.372,168.128,79.85,179.99,90.79700000000001,180.735,105.369,184.097,273.431,189.86700000000002,310.16700000000003,186.28400000000002,116.2,179.96400000000003,255.412,192.158,132.313,155.384,289.91,187.247,298.143,149.94,105.874,166.145
305.0,1220.0,,240.942,99.355,128.899,113.756,275.027,102.311,111.02799999999999,122.59200000000001,68.687,127.075,234.30700000000002,116.087,220.31599999999997,126.333,77.827,126.289,261.175,115.141,107.01700000000001,138.959,61.349,139.57299999999998,113.85,143.285,111.15,129.989,261.54400000000004,140.714,64.194,149.645,313.677,159.97799999999998,268.52099999999996,167.455,237.834,156.444,105.681,156.789,98.65799999999999,173.57299999999998,62.141000000000005,173.80200000000002,288.86400000000003,178.205,48.17,168.111,88.45299999999999,165.335,85.62100000000001,173.273,59.901,181.93900000000002,137.988,173.69400000000002,133.308,168.12900000000002,79.831,180.018,90.773,180.735,105.54299999999999,183.99400000000003,273.405,189.822,310.123,186.188,116.16,179.97400000000002,255.38400000000001,192.06099999999998,132.322,155.375,289.894,187.213,298.442,150.014,105.883,166.132
305.25,1221.0,,240.989,99.381,128.873,113.788,275.057,102.303,111.205,122.45299999999999,68.683,127.03200000000001,234.245,116.07799999999999,220.296,126.265,77.778,126.272,261.18,115.12700000000001,107.051,138.91899999999998,61.505,139.442,113.73,143.232,111.193,130.01,261.624,140.659,64.055,149.636,313.627,159.997,268.404,167.347,237.47799999999998,156.58,105.662,156.744,98.69,173.60299999999998,62.13,173.78400000000002,288.768,178.179,48.2,168.083,88.51100000000001,165.17700000000002,85.512,173.295,59.953,181.918,138.007,173.65900000000002,133.286,168.105,79.87,180.014,90.771,180.72099999999998,105.58,184.093,273.488,189.78099999999998,310.177,186.24900000000002,116.10700000000001,179.894,255.365,191.93200000000002,132.279,155.43200000000002,289.92,187.204,298.693,150.015,105.93299999999999,166.079
305.5,1222.0,,240.965,99.325,128.855,113.766,274.995,102.336,,,68.707,126.93799999999999,234.213,116.035,220.37,126.25299999999999,77.671,126.15799999999999,261.218,115.147,107.01700000000001,138.873,61.318999999999996,139.392,113.79,143.232,111.199,130.03,261.73900000000003,140.60299999999998,64.153,149.537,313.639,159.988,268.393,167.352,237.4,156.553,105.605,156.751,98.69200000000001,173.63,62.135,173.726,288.69,178.22400000000002,48.181000000000004,168.074,88.57600000000001,165.196,85.51299999999999,173.31,59.956,181.90400000000002,138.084,173.676,133.23,168.065,79.919,180.051,90.758,180.68200000000002,105.527,184.132,273.595,189.65900000000002,310.22,186.183,116.156,179.812,255.356,191.826,132.291,155.442,289.927,187.204,298.808,150.011,105.899,166.067
305.75,1223.0,,240.98,99.281,128.783,113.736,274.97900000000004,102.31700000000001,,,68.62100000000001,126.86,234.21200000000002,115.927,220.37,126.291,77.756,126.34700000000001,261.241,115.135,106.962,138.94899999999998,61.207,139.355,113.76899999999999,143.167,111.251,129.938,261.822,140.743,64.119,149.503,313.645,160.02,268.459,167.394,237.642,156.36,105.62100000000001,156.71,98.745,173.62599999999998,62.113,173.692,288.506,178.235,48.19,168.05200000000002,88.531,165.088,85.48899999999999,173.295,59.916000000000004,181.915,138.02100000000002,173.687,133.148,168.00599999999997,79.904,179.981,90.734,180.66,105.48,184.165,273.628,189.645,310.216,186.109,116.18799999999999,179.91400000000002,255.363,191.699,132.253,155.408,290.002,187.24599999999998,,,105.904,166.051
306.0,1224.0,,240.99400000000003,99.287,128.971,113.803,274.995,102.37799999999999,,,68.709,126.897,234.257,115.946,220.41,126.25,77.885,126.273,261.29900000000004,115.125,107.054,138.95,61.24,139.364,113.785,143.106,111.225,129.925,261.868,140.654,63.98,149.556,313.657,160.012,268.541,167.387,237.75900000000001,156.269,105.59200000000001,156.667,98.79899999999999,173.707,62.089,173.666,288.536,178.24200000000002,48.244,168.021,88.50299999999999,165.21400000000003,85.464,173.403,59.93899999999999,181.922,138.005,173.655,133.178,167.94799999999998,79.855,179.933,90.78,180.61700000000002,105.57600000000001,184.162,273.743,189.63099999999997,310.194,185.99,116.118,179.93599999999998,255.399,191.858,132.22799999999998,155.376,289.991,187.30700000000002,298.941,149.844,106.036,165.945
