 ,Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MEAN_INTENSITY01,MEAN_INTENSITY02,MEAN_INTENSITY03,MEAN_INTENSITY04,MEAN_INTENSITY05,MEAN_INTENSITY06,MEAN_INTENSITY07,MEAN_INTENSITY08,MEAN_INTENSITY09,MEAN_INTENSITY10,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
10953,ID4565100,4565100,290,0.498,99.293,63.061,0,1661,1661,2.500,1,611.861,611.134,625.017,618.600,None,None,None,None,None,None,-10921639,611.861,611.818,611.357,612.573,22638.846,0.309,4.410,2.806E-4,1.109
10954,ID4564524,4564524,290,0.495,99.219,63.086,0,1662,1662,2.500,1,611.852,610.714,625.012,618.126,None,None,None,None,None,None,-10921639,611.852,611.800,611.367,612.540,22638.532,0.310,4.412,2.790E-4,1.100
10955,ID4565388,4565388,290,0.497,99.173,62.995,0,1663,1663,2.500,1,611.851,610.666,625.012,618.809,None,None,None,None,None,None,-10921639,611.851,611.773,611.367,612.554,22638.482,0.305,4.403,2.766E-4,1.108
10956,ID4565679,4565679,290,0.494,99.075,62.878,0,1664,1664,2.500,1,611.854,610.994,625.003,618.731,None,None,None,None,None,None,-10921639,611.854,611.794,611.367,612.524,22638.609,0.300,4.407,2.746E-4,1.121
10957,ID4565966,4565966,290,0.494,99.113,62.876,0,1665,1665,2.500,1,611.852,611.228,624.996,618.411,None,None,None,None,None,None,-10921639,611.852,611.791,611.355,612.533,22638.514,0.303,4.406,2.753E-4,1.113
10958,ID4566265,4566265,290,0.497,99.106,62.814,0,1666,1666,2.500,1,611.846,610.997,624.987,618.643,None,None,None,None,None,None,-10921639,611.846,611.782,611.353,612.509,22638.306,0.303,4.406,2.741E-4,1.107
10959,ID4566544,4566544,290,0.500,99.183,62.780,0,1667,1667,2.500,1,611.849,611.261,624.975,619.199,None,None,None,None,None,None,-10921639,611.849,611.803,611.362,612.544,22638.395,0.310,4.404,2.825E-4,1.115
10960,ID4566831,4566831,290,0.501,99.223,62.841,0,1668,1668,2.500,1,611.846,610.820,624.967,618.295,None,None,None,None,None,None,-10921639,611.846,611.807,611.347,612.525,22638.300,0.309,4.403,2.832E-4,1.121
10961,ID4567247,4567247,290,0.505,99.240,62.849,0,1669,1669,2.500,1,611.841,611.187,624.962,618.418,None,None,None,None,None,None,-10921639,611.841,611.772,611.340,612.511,22638.102,0.309,4.410,2.837E-4,1.123
10962,ID4567160,4567160,290,0.501,99.326,62.917,0,1670,1670,2.500,1,611.832,611.284,624.961,618.846,None,None,None,None,None,None,-10921639,611.832,611.768,611.353,612.520,22637.786,0.309,4.404,2.755E-4,1.092
10963,ID4567700,4567700,290,0.499,99.367,62.984,0,1671,1671,2.500,1,611.825,611.084,624.958,618.679,None,None,None,None,None,None,-10921639,611.825,611.763,611.350,612.512,22637.526,0.310,8.906,2.721E-4,1.075
10964,ID4567988,4567988,290,0.502,99.379,62.955,0,1672,1672,2.500,1,611.823,610.987,624.957,619.094,None,None,None,None,None,None,-10921639,611.823,611.780,611.333,612.485,22637.457,0.310,4.409,2.688E-4,1.060
10965,ID4568278,4568278,290,0.503,99.405,62.952,0,1673,1673,2.500,1,611.820,611.254,624.958,619.094,None,None,None,None,None,None,-10921639,611.820,611.785,611.331,612.484,22637.357,0.312,4.402,2.689E-4,1.056
10966,ID4568568,4568568,290,0.501,99.445,62.952,0,1674,1674,2.500,1,611.814,611.498,624.963,619.755,None,None,None,None,None,None,-10921639,611.814,611.784,611.343,612.473,22637.136,0.312,4.401,2.681E-4,1.053
10967,ID4569273,4569273,290,0.496,99.474,62.940,0,1675,1675,2.500,1,611.811,612.129,624.957,619.696,None,None,None,None,None,None,-10921639,611.811,611.776,611.356,612.472,22636.995,0.311,4.403,2.683E-4,1.054
10968,ID4569726,4569726,290,0.491,99.522,62.996,0,1676,1676,2.500,1,611.810,612.229,625.120,620.427,None,None,None,None,None,None,-10921639,611.810,611.755,611.378,612.466,22636.972,0.300,4.402,2.471E-4,1.007
10969,ID4569187,4569187,290,0.486,99.593,63.059,0,1677,1677,2.500,1,611.801,612.032,625.108,620.826,None,None,None,None,None,None,-10921639,611.801,611.771,611.371,612.484,22636.648,0.296,4.402,2.432E-4,1.004
10970,ID4568855,4568855,290,0.494,99.716,63.084,0,1678,1678,2.500,1,611.788,611.739,625.097,621.148,None,None,None,None,None,None,-10921639,611.788,611.767,611.341,612.473,22636.148,0.304,4.402,2.425E-4,0.975
10971,ID4570016,4570016,290,0.491,99.730,63.094,0,1679,1679,2.500,1,611.787,611.268,625.088,620.940,None,None,None,None,None,None,-10921639,611.787,611.739,611.323,612.436,22636.101,0.301,4.404,2.444E-4,0.994
10972,ID4570203,4570203,290,0.486,99.775,63.093,0,1680,1680,2.500,1,611.786,612.335,625.091,622.948,None,None,None,None,None,None,-10921639,611.786,611.788,611.287,612.447,22636.085,0.296,4.404,2.440E-4,1.007
10973,ID4570603,4570603,290,0.484,99.752,63.108,0,1681,1681,2.500,1,611.782,612.275,625.075,622.389,None,None,None,None,None,None,-10921639,611.782,611.815,611.303,612.411,22635.928,0.292,4.403,2.417E-4,1.012
10974,ID4571185,4571185,290,0.482,99.688,63.006,0,1682,1682,2.500,1,611.772,612.078,625.066,622.429,None,None,None,None,None,None,-10921639,611.772,611.783,611.315,612.367,22635.572,0.290,4.406,2.441E-4,1.030
10975,ID4572075,4572075,290,0.479,99.737,63.056,0,1683,1683,2.500,1,611.768,612.547,625.060,623.054,None,None,None,None,None,None,-10921639,611.768,611.753,611.328,612.331,22635.426,0.280,4.410,2.422E-4,1.059
10976,ID4572232,4572232,290,0.482,99.680,63.019,0,1684,1684,2.500,1,611.764,612.155,625.052,624.660,None,None,None,None,None,None,-10921639,611.764,611.749,611.298,612.344,22635.271,0.280,4.411,2.429E-4,1.061
10977,ID4570901,4570901,290,0.483,99.721,63.044,0,1685,1685,2.500,1,611.763,612.295,625.042,625.630,None,None,None,None,None,None,-10921639,611.763,611.749,611.293,612.328,22635.248,0.285,4.409,2.496E-4,1.070
10978,ID4571778,4571778,290,0.486,99.736,63.071,0,1686,1686,2.500,1,611.763,612.382,625.018,625.976,None,None,None,None,None,None,-10921639,611.763,611.757,611.293,612.320,22635.225,0.290,4.405,2.499E-4,1.055
10979,ID4571482,4571482,290,0.493,99.814,63.104,0,1687,1687,2.500,1,611.770,612.505,624.997,623.985,None,None,None,None,None,None,-10921639,611.770,611.787,611.321,612.303,22635.492,0.291,4.402,2.551E-4,1.073
10980,ID4572656,4572656,290,0.494,99.849,63.114,0,1688,1688,2.500,1,611.772,612.396,625.002,625.496,None,None,None,None,None,None,-10921639,611.772,611.789,611.300,612.335,22635.548,0.296,4.404,2.544E-4,1.050
10981,ID4572949,4572949,290,0.490,99.902,63.214,0,1689,1689,2.500,1,611.772,612.875,624.993,625.229,None,None,None,None,None,None,-10921639,611.772,611.772,611.313,612.338,22635.563,0.296,4.408,2.560E-4,1.059
10982,ID4573535,4573535,290,0.485,99.945,63.225,0,1690,1690,2.500,1,611.763,612.096,624.983,626.351,None,None,None,None,None,None,-10921639,611.763,611.771,611.304,612.352,22635.220,0.297,4.408,2.517E-4,1.037
10983,ID4574110,4574110,290,0.490,99.932,63.157,0,1691,1691,2.500,1,611.768,612.020,624.980,627.561,None,None,None,None,None,None,-10921639,611.768,611.779,611.318,612.349,22635.413,0.299,4.411,2.586E-4,1.058
10984,ID4573244,4573244,290,0.490,99.879,63.129,0,1692,1692,2.500,1,611.767,613.234,624.959,628.271,None,None,None,None,None,None,-10921639,611.767,611.770,611.314,612.355,22635.371,0.289,4.411,2.548E-4,1.079
10985,ID4574699,4574699,290,0.488,99.869,63.170,0,1693,1693,2.500,1,611.769,613.478,624.950,627.835,None,None,None,None,None,None,-10921639,611.769,611.791,611.306,612.351,22635.447,0.293,4.418,2.563E-4,1.070
10986,ID4574405,4574405,290,0.491,99.744,63.146,0,1694,1694,2.500,1,611.763,613.336,624.943,627.763,None,None,None,None,None,None,-10921639,611.763,611.777,611.265,612.354,22635.215,0.298,4.424,2.525E-4,1.037
10987,ID4574989,4574989,290,0.491,99.742,63.195,0,1695,1695,2.500,1,611.761,612.065,624.934,628.310,None,None,None,None,None,None,-10921639,611.761,611.780,611.278,612.378,22635.170,0.295,4.426,2.587E-4,1.073
10988,ID4573828,4573828,290,0.486,99.746,63.177,0,1696,1696,2.500,1,611.761,612.663,624.937,628.286,None,None,None,None,None,None,-10921639,611.761,611.782,611.295,612.430,22635.174,0.296,4.427,2.599E-4,1.076
10989,ID4575445,4575445,290,0.475,99.729,63.200,0,1697,1697,2.500,1,611.759,613.538,624.932,630.657,None,None,None,None,None,None,-10921639,611.759,611.766,611.276,612.404,22635.066,0.300,4.433,2.589E-4,1.056
10990,ID4575270,4575270,290,0.474,99.710,63.209,0,1698,1698,2.500,1,611.747,613.048,624.912,629.447,None,None,None,None,None,None,-10921639,611.747,611.757,611.258,612.372,22634.635,0.301,4.429,2.567E-4,1.042
10991,ID4575895,4575895,290,0.479,99.933,63.193,0,1699,1699,2.500,1,611.745,613.089,624.901,630.735,None,None,None,None,None,None,-10921639,611.745,611.779,611.233,612.395,22634.568,0.304,4.427,2.570E-4,1.033
10992,ID4577015,4577015,290,0.477,100.011,63.267,0,1700,1700,2.500,1,611.742,613.137,624.894,631.061,None,None,None,None,None,None,-10921639,611.742,611.787,611.237,612.375,22634.463,0.301,4.424,2.547E-4,1.036
10993,ID4576719,4576719,290,0.472,100.066,63.313,0,1701,1701,2.500,1,611.740,613.508,624.884,631.531,None,None,None,None,None,None,-10921639,611.740,611.742,611.223,612.432,22634.363,0.308,4.427,2.561E-4,1.017
10994,ID4577304,4577304,290,0.474,100.118,63.335,0,1702,1702,2.500,1,611.735,613.118,624.867,630.586,None,None,None,None,None,None,-10921639,611.735,611.718,611.219,612.415,22634.178,0.307,4.431,2.510E-4,0.999
10995,ID4576428,4576428,290,0.472,100.054,63.352,0,1703,1703,2.500,1,611.740,612.978,624.864,632.107,None,None,None,None,None,None,-10921639,611.740,611.768,611.228,612.394,22634.383,0.297,4.435,2.539E-4,1.044
10996,ID4575957,4575957,290,0.469,99.999,63.376,0,1704,1704,2.500,1,611.741,613.259,624.852,632.210,None,None,None,None,None,None,-10921639,611.741,611.734,611.228,612.399,22634.419,0.300,4.441,2.615E-4,1.064
10997,ID4577600,4577600,290,0.470,99.966,63.399,0,1705,1705,2.500,1,611.738,613.263,624.840,632.645,None,None,None,None,None,None,-10921639,611.738,611.747,611.224,612.365,22634.304,0.292,4.447,2.579E-4,1.082
10998,ID4578795,4578795,290,0.473,100.065,63.412,0,1706,1706,2.500,1,611.745,613.287,624.832,632.509,None,None,None,None,None,None,-10921639,611.745,611.742,611.240,612.337,22634.582,0.293,4.447,2.669E-4,1.114
10999,ID4577755,4577755,290,0.479,100.030,63.402,0,1707,1707,2.500,1,611.753,613.642,624.828,633.510,None,None,None,None,None,None,-10921639,611.753,611.764,611.231,612.326,22634.872,0.302,4.454,2.729E-4,1.106
11000,ID4578194,4578194,290,0.482,100.154,63.488,0,1708,1708,2.500,1,611.740,612.634,624.815,632.567,None,None,None,None,None,None,-10921639,611.740,611.734,611.221,612.305,22634.372,0.299,4.450,2.717E-4,1.112
11001,ID4578383,4578383,290,0.486,100.094,63.445,0,1709,1709,2.500,1,611.745,612.236,624.817,632.218,None,None,None,None,None,None,-10921639,611.745,611.771,611.201,612.355,22634.555,0.304,4.450,2.789E-4,1.121
11002,ID4579670,4579670,290,0.480,100.127,63.536,0,1710,1710,2.500,1,611.798,612.499,624.994,632.723,None,None,None,None,None,None,-10921639,611.798,611.785,611.278,612.387,22636.517,0.252,4.418,2.940E-4,1.427
11003,ID4579346,4579346,290,0.488,100.098,63.471,0,1711,1711,2.500,1,611.758,613.571,624.814,631.943,None,None,None,None,None,None,-10921639,611.758,611.763,611.180,612.390,22635.031,0.294,4.443,2.797E-4,1.164
11004,ID4579094,4579094,290,0.492,100.161,63.572,0,1712,1712,2.500,1,611.803,612.682,624.990,633.851,None,None,None,None,None,None,-10921639,611.803,611.768,611.286,612.377,22636.724,0.249,4.418,2.989E-4,1.466
11005,ID4580238,4580238,290,0.487,100.207,63.513,0,1713,1713,2.500,1,611.803,612.717,624.986,633.292,None,None,None,None,None,None,-10921639,611.803,611.779,611.317,612.365,22636.714,0.244,4.417,2.956E-4,1.482
11006,ID4579955,4579955,290,0.486,100.185,63.514,0,1714,1714,2.500,1,611.804,612.230,624.976,633.438,None,None,None,None,None,None,-10921639,611.804,611.757,611.311,612.333,22636.732,0.247,4.422,2.937E-4,1.455
11007,ID4580828,4580828,290,0.489,100.130,63.392,0,1715,1715,2.500,1,611.764,611.947,624.797,633.457,None,None,None,None,None,None,-10921639,611.764,611.747,611.099,612.317,22635.252,0.295,4.442,2.814E-4,1.168
11008,ID4581249,4581249,290,0.490,100.116,63.441,0,1716,1716,2.500,1,611.761,613.101,624.776,632.012,None,None,None,None,None,None,-10921639,611.761,611.769,611.042,612.318,22635.157,0.304,4.443,2.843E-4,1.145
11009,ID4580522,4580522,290,0.500,100.075,63.484,0,1717,1717,2.500,1,611.760,611.558,624.771,631.994,None,None,None,None,None,None,-10921639,611.760,611.763,611.021,612.375,22635.107,0.313,4.439,2.880E-4,1.127
11010,ID4581713,4581713,290,0.503,100.071,63.458,0,1718,1718,2.500,1,611.768,612.869,624.768,631.342,None,None,None,None,None,None,-10921639,611.768,611.797,611.021,612.379,22635.432,0.316,4.442,2.924E-4,1.131
11011,ID4581116,4581116,290,0.501,100.062,63.469,0,1719,1719,2.500,1,611.760,612.306,624.770,631.340,None,None,None,None,None,None,-10921639,611.760,611.801,611.021,612.329,22635.116,0.308,4.445,2.901E-4,1.153
11012,ID4582018,4582018,290,0.502,100.125,63.482,0,1720,1720,2.500,1,611.747,612.251,624.766,631.983,None,None,None,None,None,None,-10921639,611.747,611.784,611.018,612.282,22634.640,0.309,4.448,2.837E-4,1.122
11013,ID4582591,4582591,290,0.498,100.288,63.505,0,1721,1721,2.500,1,611.790,611.999,624.929,630.767,None,None,None,None,None,None,-10921639,611.790,611.771,611.341,612.288,22636.222,0.252,4.427,3.003E-4,1.460
11014,ID4582308,4582308,290,0.507,100.240,63.464,0,1722,1722,2.500,1,611.753,612.347,624.775,631.368,None,None,None,None,None,None,-10921639,611.753,611.766,611.052,612.283,22634.866,0.309,4.441,2.962E-4,1.173
11015,ID4583155,4583155,290,0.517,100.231,63.521,0,1723,1723,2.500,1,611.801,612.012,624.945,629.717,None,None,None,None,None,None,-10921639,611.801,611.792,611.371,612.272,22636.633,0.249,4.426,3.215E-4,1.576
11016,ID4583720,4583720,290,0.515,100.263,63.501,0,1724,1724,2.500,1,611.801,612.069,624.949,628.951,None,None,None,None,None,None,-10921639,611.801,611.783,611.366,612.305,22636.647,0.254,4.425,3.240E-4,1.558
11017,ID4582875,4582875,290,0.520,100.210,63.468,0,1725,1725,2.500,1,611.748,611.620,624.802,629.566,None,None,None,None,None,None,-10921639,611.748,611.784,610.980,612.301,22634.672,0.325,4.443,3.039E-4,1.145
11018,ID4583436,4583436,290,0.523,100.248,63.493,0,1726,1726,2.500,1,611.750,612.254,624.803,628.704,None,None,None,None,None,None,-10921639,611.750,611.767,610.944,612.295,22634.739,0.333,4.444,3.074E-4,1.128
11019,ID4584002,4584002,290,0.523,100.278,63.499,0,1727,1727,2.500,1,611.740,611.882,624.816,627.771,None,None,None,None,None,None,-10921639,611.740,611.768,610.919,612.311,22634.374,0.339,4.446,3.021E-4,1.090
11020,ID4584291,4584291,290,0.523,100.284,63.514,0,1728,1728,2.500,1,611.804,611.996,624.984,627.657,None,None,None,None,None,None,-10921639,611.804,611.790,611.440,612.302,22636.730,0.257,4.417,3.296E-4,1.569
11021,ID4584570,4584570,290,0.516,100.214,63.465,0,1729,1729,2.500,1,611.735,611.497,624.826,628.242,None,None,None,None,None,None,-10921639,611.735,611.787,610.926,612.273,22634.200,0.335,4.448,2.894E-4,1.055
11022,ID4585432,4585432,290,0.520,100.205,63.550,0,1730,1730,2.500,1,611.803,611.927,624.983,626.209,None,None,None,None,None,None,-10921639,611.803,611.799,611.373,612.269,22636.715,0.253,4.418,3.281E-4,1.589
11023,ID4584852,4584852,290,0.520,100.225,63.461,0,1731,1731,2.500,1,611.739,611.146,624.818,626.074,None,None,None,None,None,None,-10921639,611.739,611.788,610.899,612.276,22634.340,0.341,4.446,2.972E-4,1.067
11024,ID4585142,4585142,290,0.521,100.364,63.492,0,1732,1732,2.500,1,611.743,611.431,624.827,626.381,None,None,None,None,None,None,-10921639,611.743,611.787,610.902,612.257,22634.509,0.345,4.444,2.990E-4,1.059
11025,ID4585782,4585782,290,0.524,100.425,63.513,0,1733,1733,2.500,1,611.808,611.236,625.006,625.194,None,None,None,None,None,None,-10921639,611.808,611.806,611.377,612.263,22636.899,0.260,4.426,3.303E-4,1.552
11026,ID4586319,4586319,290,0.523,100.407,63.508,0,1734,1734,2.500,1,611.807,611.010,625.016,625.221,None,None,None,None,None,None,-10921639,611.807,611.804,611.371,612.310,22636.847,0.263,4.427,3.290E-4,1.529
11027,ID4585862,4585862,290,0.522,100.482,63.522,0,1735,1735,2.500,1,611.806,611.317,625.016,624.317,None,None,None,None,None,None,-10921639,611.806,611.792,611.363,612.338,22636.823,0.265,4.428,3.292E-4,1.517
11028,ID4586908,4586908,290,0.524,100.475,63.564,0,1736,1736,2.500,1,611.807,611.066,625.027,624.308,None,None,None,None,None,None,-10921639,611.807,611.785,611.349,612.323,22636.845,0.265,4.432,3.303E-4,1.525
11029,ID4586610,4586610,290,0.524,100.481,63.510,0,1737,1737,2.500,1,611.803,611.026,625.030,622.736,None,None,None,None,None,None,-10921639,611.803,611.797,611.348,612.358,22636.722,0.268,4.431,3.268E-4,1.490
11030,ID4587200,4587200,290,0.526,100.494,63.563,0,1738,1738,2.500,1,611.800,611.406,625.050,623.034,None,None,None,None,None,None,-10921639,611.800,611.782,611.347,612.366,22636.595,0.273,4.434,3.268E-4,1.463
11031,ID4587776,4587776,290,0.520,100.407,63.525,0,1739,1739,2.500,1,611.799,611.569,625.060,622.166,None,None,None,None,None,None,-10921639,611.799,611.783,611.355,612.354,22636.571,0.265,4.433,3.236E-4,1.493
11032,ID4587676,4587676,290,0.512,100.313,63.475,0,1740,1740,2.500,1,611.736,610.304,624.893,622.933,None,None,None,None,None,None,-10921639,611.736,611.785,610.852,612.353,22634.215,0.346,4.431,2.987E-4,1.055
11033,ID4588344,4588344,290,0.512,100.349,63.439,0,1741,1741,2.500,1,611.745,611.357,624.899,622.551,None,None,None,None,None,None,-10921639,611.745,611.788,610.859,612.327,22634.579,0.338,4.430,2.994E-4,1.083
11034,ID4587504,4587504,290,0.507,100.321,63.422,0,1742,1742,2.500,1,611.738,610.506,624.907,621.573,None,None,None,None,None,None,-10921639,611.738,611.783,610.867,612.306,22634.315,0.335,4.434,2.920E-4,1.066
11035,ID4588636,4588636,290,0.503,100.300,63.463,0,1743,1743,2.500,1,611.740,610.640,624.901,620.706,None,None,None,None,None,None,-10921639,611.740,611.798,610.860,612.315,22634.384,0.333,4.433,2.875E-4,1.055
11036,ID4589874,4589874,290,0.508,100.182,63.437,0,1744,1744,2.500,1,611.745,611.399,624.909,620.388,None,None,None,None,None,None,-10921639,611.745,611.817,610.842,612.349,22634.547,0.340,4.432,2.952E-4,1.062
11037,ID4589209,4589209,290,0.506,100.190,63.383,0,1745,1745,2.500,1,611.734,610.888,624.922,621.170,None,None,None,None,None,None,-10921639,611.734,611.806,610.855,612.325,22634.141,0.335,4.434,2.939E-4,1.074
11038,ID4589828,4589828,290,0.507,100.170,63.367,0,1746,1746,2.500,1,611.730,610.661,624.926,619.848,None,None,None,None,None,None,-10921639,611.730,611.784,610.863,612.315,22634.026,0.331,4.433,2.947E-4,1.087
11039,ID4588927,4588927,290,0.515,100.175,63.324,0,1747,1747,2.500,1,611.735,610.414,624.935,619.726,None,None,None,None,None,None,-10921639,611.735,611.808,610.819,612.322,22634.187,0.339,4.434,3.010E-4,1.084
