TimesH,Frame,NoMissing,3,3,8,8,11,11,14,14,35,35,36,36,37,37,38,38,55,55,69,69,75,75,79,79,83,83,86,86,103,103,121,121,135,135,157,157,162,162,167,167,187,187,204,204,212,212,215,215,219,219,222,222,227,227,230,230,243,243,247,247,248,248,251,251,273,273,276,276,277,277,278,278,279,279,281,281,302,302,304,304,324,324,327,327,333,333,336,336,337,337,342,342,343,343,347,347,348,348,349,349,355,355,360,360,362,362,371,371,376,376,393,393,394,394,398,398,401,401,408,408,409,409,411,411,418,418,419,419,428,428,438,438,455,455,459,459,476,476,480,480,489,489,503,503,509,509,511,511,518,518,532,532,541,541,547,547,550,550,554,554,556,556,557,557,564,564,653,653,689,689,737,737,777,777,780,780,806,806,817,817,898,898,908,908,910,910,933,933,1078,1078,1130,1130,1149,1149,1156,1156,1172,1172,1282,1282,1331,1331
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
168.5,674.0,,,,,,280.309,179.729,106.37,107.667,,,268.349,115.645,150.53,177.636,308.908,115.12,319.47700000000003,119.291,94.11399999999999,119.479,283.98,119.12299999999999,,,137.981,117.07,148.62,113.024,,,309.397,124.699,,,,,71.736,134.861,46.335,138.33,93.90299999999999,138.34,,,,,,,266.15,10.832,,,102.199,141.037,,,48.25,146.917,129.782,24.085,224.355,135.221,243.58700000000002,24.566,75.199,150.282,236.713,143.983,,,,,326.422,150.558,240.352,36.015,225.351,146.511,286.884,148.38299999999998,,,245.797,149.216,103.939,55.619,125.928,155.755,94.12700000000001,56.418,214.56400000000002,149.059,,,244.748,58.185,334.81300000000005,157.838,,,98.573,67.494,,,52.555,157.227,284.251,156.101,233.41400000000002,151.411,273.087,73.125,,,113.992,73.913,,,296.45,159.329,94.551,77.298,,,,,321.329,161.565,,,,,218.77700000000002,79.80199999999999,,,336.525,176.421,,,,,231.25400000000002,101.46600000000001,83.39200000000001,170.497,,,,,134.75799999999998,177.035,,,40.303000000000004,179.293,,,247.37400000000002,171.267,,,,,,,,,,,,,255.50900000000001,128.31,147.639,146.143,,,245.203,99.338,131.85399999999998,156.231,303.805,103.257,250.61,145.3,70.313,164.579,257.658,61.4,127.38799999999999,184.354,319.1,149.273,281.657,85.84299999999999,256.937,170.028,272.812,104.37,272.995,123.175
168.75,675.0,,,,,,280.305,179.794,106.512,107.6,,,268.33,115.781,150.48,177.625,308.993,115.05799999999999,319.439,119.33,94.12100000000001,119.49600000000001,283.905,119.094,,,137.957,117.09200000000001,148.667,113.06299999999999,,,309.48400000000004,124.529,,,,,71.883,134.833,46.318999999999996,138.39600000000002,93.90799999999999,138.31,,,,,,,266.181,10.895,,,102.1,140.967,,,48.332,146.843,129.784,24.011,224.245,135.21200000000002,243.648,24.555999999999997,75.393,150.165,236.68599999999998,143.955,,,,,326.414,150.599,240.574,36.319,225.457,146.498,286.976,148.32299999999998,,,245.83900000000003,149.335,103.965,55.577,125.719,155.66899999999998,94.272,56.351000000000006,214.658,149.084,,,244.733,58.225,334.241,157.141,,,98.573,67.454,,,52.647,157.248,284.269,156.031,233.459,151.254,272.943,73.116,,,113.956,74.074,,,296.226,159.196,94.57,77.528,,,308.415,165.115,321.121,161.593,,,,,218.707,79.90899999999999,,,336.597,176.636,,,,,231.405,101.554,83.568,170.422,,,,,134.684,176.951,,,40.234,179.338,,,247.519,171.178,,,,,,,,,,,,,255.503,128.261,147.52200000000002,146.261,,,245.225,99.376,131.77200000000002,156.256,303.811,103.235,250.597,145.23,70.036,164.669,257.741,61.678999999999995,127.37899999999999,184.37099999999998,319.057,149.30700000000002,281.461,85.89399999999999,256.974,169.98,272.844,104.34700000000001,273.056,123.195
169.0,676.0,,,,,,280.288,179.804,106.318,107.581,,,268.337,115.84,150.501,177.554,309.093,115.03200000000001,319.411,119.448,94.09200000000001,119.49600000000001,283.855,119.134,,,137.931,117.243,148.543,113.006,,,309.498,124.54700000000001,,,,,71.888,134.96200000000002,46.332,138.461,93.913,138.31,,,,,,,266.07099999999997,10.965,,,102.07700000000001,141.039,,,48.348,146.72799999999998,129.727,24.111,224.204,135.282,243.625,24.572,75.469,150.049,236.517,143.828,,,,,326.433,150.665,240.58700000000002,36.383,225.544,146.387,287.057,148.253,,,245.855,149.29,103.95299999999999,55.599,,,94.24799999999999,56.353,214.618,149.062,,,244.67,58.214,334.25300000000004,157.379,,,98.572,67.457,,,52.488,157.15200000000002,284.152,155.97799999999998,233.59400000000002,151.51,273.103,73.12100000000001,,,113.897,73.952,,,296.19,159.101,94.0,78.0,,,308.322,165.675,321.158,161.715,,,,,218.729,79.884,,,,,,,,,231.356,101.48700000000001,83.2,170.511,,,,,134.445,176.815,,,40.181,179.372,,,247.40599999999998,171.267,,,,,,,,,,,,,255.422,128.194,147.503,146.185,,,245.195,99.34200000000001,131.72299999999998,156.28799999999998,303.869,103.302,250.563,145.303,70.122,164.62,257.691,61.648,127.321,184.447,318.976,149.269,281.47,85.917,256.972,169.923,272.878,104.32,273.027,123.189
169.25,677.0,,,,,,280.255,179.83599999999998,106.251,107.53200000000001,,,268.318,115.835,150.563,177.476,309.07,115.035,319.369,119.32,93.993,119.6,283.802,119.14299999999999,,,137.914,117.31700000000001,148.692,113.057,,,309.558,124.445,,,,,71.892,134.895,46.261,138.529,93.958,138.18,,,,,,,266.066,11.009,,,102.015,141.059,,,48.37,146.719,129.796,24.13,224.227,135.265,243.547,24.627,75.503,150.069,236.425,143.747,,,,,326.462,150.695,240.74900000000002,36.549,225.518,146.30200000000002,286.988,148.29399999999998,,,245.90599999999998,149.245,104.006,55.619,,,94.257,56.295,214.671,149.059,,,244.604,58.22,334.24699999999996,157.69,,,98.571,67.486,,,52.608000000000004,157.196,284.097,155.903,233.55900000000003,151.554,273.07599999999996,73.135,,,113.927,74.017,,,296.22,159.19899999999998,94.514,77.49600000000001,,,308.394,165.267,321.236,161.77,,,,,218.753,79.85600000000001,,,,,,,,,231.0,102.0,83.32,170.354,,,,,134.53,176.725,,,40.351,179.283,,,247.58,171.253,,,,,,,,,,,,,255.377,128.296,147.47799999999998,146.295,,,245.22299999999998,99.376,131.734,156.321,304.003,103.34700000000001,250.54,145.34,69.96600000000001,164.61700000000002,257.945,61.573,127.3,184.50900000000001,319.001,149.32299999999998,281.57099999999997,85.882,256.889,170.003,272.834,104.34700000000001,273.03700000000003,123.156
169.5,678.0,,,,,,280.224,179.90099999999998,106.249,107.527,,,268.291,115.912,150.664,177.37400000000002,309.151,115.06,319.499,119.09200000000001,94.00200000000001,119.639,283.733,119.133,,,137.915,117.353,148.576,113.01299999999999,,,309.616,124.419,,,,,71.81,134.909,46.236000000000004,138.686,93.844,138.114,,,,,,,266.009,11.030999999999999,,,102.074,141.089,,,48.342,146.76,129.72,24.147,224.275,135.375,243.422,24.873,75.288,150.005,236.57,143.879,,,,,326.416,150.686,240.75,36.623000000000005,225.56,146.15,286.942,148.231,,,245.893,149.236,104.025,55.648,,,94.366,56.35,214.696,149.032,,,244.53900000000002,58.229,334.405,157.798,,,98.56299999999999,67.52,,,,,284.09,155.912,233.638,151.665,273.039,73.134,,,113.948,74.13600000000001,,,296.236,159.144,94.514,77.467,,,,,321.349,161.787,,,,,218.69400000000002,79.95100000000001,,,,,,,,,231.41400000000002,101.5,83.292,170.326,,,,,134.515,176.795,,,40.31,179.327,,,247.765,171.18200000000002,,,,,,,,,,,,,255.35299999999998,128.315,147.30700000000002,146.593,,,245.24599999999998,99.40100000000001,131.398,156.632,303.99,103.27799999999999,250.565,145.381,69.938,164.52,258.117,61.64,127.387,184.453,318.96299999999997,149.35399999999998,281.536,85.881,256.847,169.99400000000003,272.758,104.385,273.106,123.14200000000001
169.75,679.0,,,,,,280.262,179.92,106.196,107.55799999999999,,,268.335,115.921,150.781,176.984,309.164,115.053,319.499,119.244,94.109,119.695,283.693,119.13799999999999,,,137.90200000000002,117.337,148.39600000000002,112.96600000000001,,,309.63,124.367,,,,,71.861,134.785,46.325,138.6,93.764,137.965,,,,,,,265.903,10.898,,,102.037,141.059,,,48.282,146.725,129.57299999999998,24.160999999999998,224.27599999999998,135.418,243.332,25.048000000000002,75.112,149.707,236.521,143.819,,,,,326.407,150.687,240.753,36.614000000000004,225.47099999999998,146.14700000000002,287.013,148.11,,,245.75599999999997,149.333,104.055,55.677,,,94.365,56.333999999999996,214.68200000000002,149.024,,,244.63299999999998,58.278999999999996,334.356,157.736,,,98.564,67.5,,,,,284.172,155.88299999999998,233.705,151.685,272.999,73.138,,,113.962,74.059,,,296.262,159.335,94.47200000000001,77.509,,,,,321.35900000000004,161.899,,,,,218.768,79.83800000000001,,,,,,,,,231.368,101.54899999999999,83.14,170.233,,,,,134.433,176.878,,,40.257,179.294,,,247.97299999999998,170.793,,,,,,,,,,,,,255.38,128.469,147.33700000000002,146.602,,,245.21200000000002,99.464,131.319,156.718,304.02099999999996,103.31299999999999,250.55900000000003,145.352,70.048,163.87599999999998,258.035,61.476000000000006,127.34200000000001,184.41400000000002,318.971,149.351,281.628,85.975,256.845,170.00099999999998,272.688,104.41,273.155,123.184
170.0,680.0,,,,,,280.226,179.899,106.115,107.486,,,268.403,115.91799999999999,150.711,177.28400000000002,309.189,115.098,319.556,119.01799999999999,94.116,119.712,283.652,119.152,,,137.901,117.30799999999999,148.672,113.09299999999999,,,309.623,124.454,,,,,72.02199999999999,134.679,46.221000000000004,138.653,93.79899999999999,138.082,,,,,,,265.82599999999996,10.862,,,102.04299999999999,141.076,,,48.238,146.743,129.47899999999998,24.058000000000003,224.21599999999998,135.57399999999998,243.40400000000002,24.998,75.051,149.35399999999998,,,,,,,326.349,150.74200000000002,240.73,36.72,225.34099999999998,146.125,287.18,148.036,,,245.855,149.295,104.037,55.63399999999999,,,94.175,56.195,214.695,149.05200000000002,,,244.68099999999998,58.261,334.31,157.64,,,98.53,67.532,,,52.178999999999995,157.041,284.10200000000003,155.977,233.731,151.755,272.973,73.241,,,113.965,73.961,,,296.297,159.488,94.45,77.421,,,,,321.283,161.862,,,,,218.829,79.758,,,,,,,,,231.37099999999998,101.52799999999999,82.99600000000001,170.354,,,,,134.435,176.831,,,40.135999999999996,179.29,,,248.09400000000002,170.615,,,,,,,,,,,,,255.56900000000002,128.66,147.47799999999998,146.405,269.635,105.914,245.24099999999999,99.537,131.31799999999998,156.694,304.043,103.355,250.553,145.347,70.222,163.718,262.532,60.408,127.359,184.37400000000002,318.986,149.329,281.611,85.926,256.872,170.015,272.64,104.40899999999999,273.192,123.21700000000001
170.25,681.0,,,,,,280.216,179.892,106.163,107.414,,,268.378,115.837,150.909,176.644,309.165,115.118,319.387,119.00200000000001,94.19200000000001,119.634,283.60400000000004,119.08200000000001,,,137.928,117.35600000000001,148.77100000000002,113.09899999999999,,,309.62,124.431,,,,,72.238,134.526,46.257,138.6,93.734,138.025,,,,,,,265.909,10.812000000000001,,,102.06299999999999,141.07299999999998,,,48.146,146.783,129.255,24.125999999999998,224.263,135.6,243.421,24.976,73.59100000000001,149.488,,,,,,,326.367,150.701,240.7,36.815,225.58599999999998,145.982,287.178,148.041,,,245.91099999999997,149.468,104.02,55.628,,,94.12700000000001,56.093999999999994,214.71099999999998,148.99200000000002,,,244.644,58.226000000000006,334.319,157.648,,,98.484,67.539,,,52.176,156.888,284.118,155.911,233.804,151.858,273.028,73.187,,,113.985,73.743,,,296.43,159.696,94.0,78.0,,,,,321.51599999999996,162.095,269.0,79.0,,,218.8,79.77600000000001,,,,,,,,,231.24,101.37799999999999,83.007,170.426,,,,,134.287,176.84400000000002,,,40.04,179.31900000000002,,,248.06599999999997,170.54,,,,,,,,,,,,,255.55,128.776,147.416,146.47299999999998,268.569,106.35799999999999,245.18099999999998,99.54299999999999,131.215,156.763,304.149,103.477,250.48,145.375,69.964,164.33,262.52099999999996,60.391000000000005,127.25399999999999,184.33900000000003,319.02,149.327,281.70099999999996,85.93700000000001,256.849,170.04,272.675,104.37299999999999,273.199,123.25399999999999
170.5,682.0,,,,,,280.237,179.864,106.22200000000001,107.42399999999999,,,268.342,115.881,150.903,176.59,309.16700000000003,115.03399999999999,319.293,118.946,94.227,119.669,283.52,119.10600000000001,,,137.917,117.40100000000001,148.477,112.979,,,309.774,124.469,,,,,72.059,134.494,46.176,138.671,93.744,138.14700000000002,,,,,,,266.002,10.607999999999999,,,102.04299999999999,141.091,,,48.148,146.858,129.264,24.135,224.269,135.731,243.4,25.003,73.85600000000001,149.514,,,,,,,326.39,150.722,240.734,36.974000000000004,225.68200000000002,145.945,287.311,147.966,,,245.62099999999998,149.36,103.993,55.629,,,94.24600000000001,56.05,214.72799999999998,148.982,,,244.605,58.207,334.29900000000004,157.691,,,98.545,67.483,,,,,284.186,155.965,233.905,151.873,272.978,73.09899999999999,,,113.976,73.76899999999999,,,296.285,159.72899999999998,94.45299999999999,77.42699999999999,,,,,321.512,162.009,269.0,79.0,,,218.84099999999998,79.691,,,,,,,,,231.312,101.37,82.757,170.33599999999998,,,,,133.999,176.845,,,40.010999999999996,179.378,,,248.02900000000002,170.562,,,,,,,,,,,,,255.608,128.935,147.43200000000002,146.523,268.51099999999997,106.363,245.15400000000002,99.632,131.266,156.733,304.10400000000004,103.334,250.449,145.411,70.13,164.15099999999998,262.45799999999997,60.347,127.205,184.44799999999998,318.942,149.358,281.781,85.99700000000001,256.85900000000004,170.08700000000002,272.697,104.345,273.155,123.26799999999999
170.75,683.0,,,,,,280.221,179.895,106.09899999999999,107.427,,,268.329,115.941,150.947,176.46400000000003,309.322,115.057,319.207,118.912,94.259,119.71799999999999,283.509,119.113,,,137.946,117.541,148.157,112.853,,,309.731,124.41799999999999,,,,,72.094,134.514,46.229,138.558,93.73899999999999,138.203,,,,,,,265.878,10.624,,,102.046,141.005,,,48.141999999999996,146.91899999999998,129.523,24.346999999999998,224.266,135.763,243.128,25.266,74.235,149.153,236.68200000000002,143.782,,,,,326.41200000000003,150.715,240.72,37.018,225.74599999999998,145.937,287.387,147.832,,,245.61599999999999,149.507,103.96,55.615,,,94.454,56.18,214.707,148.975,,,244.615,58.211000000000006,334.298,157.804,,,98.491,67.50399999999999,,,,,284.251,155.86,233.987,151.875,273.132,73.298,,,113.891,74.064,,,296.373,160.05100000000002,94.0,78.0,,,,,321.377,162.09799999999998,267.84,79.914,,,218.842,79.744,,,,,,,,,231.303,101.49600000000001,82.71600000000001,170.25900000000001,,,,,133.887,176.804,,,40.083,179.43200000000002,,,248.197,170.14,,,,,,,,,,,,,255.622,129.115,147.459,146.546,268.497,106.389,245.11700000000002,99.706,131.285,156.726,304.298,103.439,250.44299999999998,145.46200000000002,70.11399999999999,163.539,262.47700000000003,60.408,127.069,184.44099999999997,318.876,149.393,281.92400000000004,85.949,256.89099999999996,170.11700000000002,272.684,104.365,273.13599999999997,123.29299999999999
171.0,684.0,,,,,,280.189,179.90200000000002,106.005,107.277,,,268.269,116.025,150.852,176.622,309.343,115.26,319.163,118.87799999999999,94.31299999999999,119.729,283.493,119.149,,,137.89700000000002,117.58,148.241,112.834,,,309.73900000000003,124.447,,,,,72.047,134.571,46.18899999999999,138.665,93.684,138.065,,,,,,,265.964,10.588,,,102.042,141.012,,,48.036,146.951,129.40200000000002,24.24,224.243,135.73,243.049,25.184,74.262,148.453,236.731,143.744,,,,,326.442,150.64700000000002,240.597,37.178000000000004,225.832,145.888,287.305,147.849,,,245.447,149.375,103.941,55.574,,,94.258,56.008,214.697,148.993,,,244.604,58.272,334.251,157.917,,,98.48899999999999,67.48,,,,,284.245,155.847,233.97400000000002,151.864,273.129,73.37100000000001,,,113.869,74.007,,,296.194,159.859,94.50200000000001,77.444,,,,,321.161,162.114,268.666,79.428,,,218.875,79.632,,,,,,,,,231.372,101.213,82.751,170.217,,,,,133.627,176.78799999999998,,,40.196,179.4,,,248.109,170.51,,,,,,,,,,,,,255.628,129.322,147.447,146.44799999999998,268.48900000000003,106.402,245.14700000000002,99.738,131.239,156.786,304.409,103.448,250.43400000000003,145.457,70.25,163.955,262.642,60.308,127.096,184.445,318.837,149.39,281.933,86.03200000000001,256.874,170.168,272.684,104.34899999999999,273.214,123.396
171.25,685.0,,,,,,280.159,179.88099999999997,106.04899999999999,107.296,,,268.263,115.984,150.842,176.852,309.301,115.29,319.145,118.825,94.34100000000001,119.757,283.47900000000004,119.113,,,137.924,117.56299999999999,148.285,112.84899999999999,,,309.658,124.471,,,,,72.257,134.495,46.163999999999994,138.635,93.74700000000001,138.07,,,,,,,266.11400000000003,10.45,,,102.08,141.05700000000002,,,48.14,146.959,129.566,24.433000000000003,224.243,135.642,243.051,25.268,,,,,,,,,326.47700000000003,150.639,240.609,37.251,225.85,145.839,287.27299999999997,147.952,,,245.43900000000002,149.425,103.95200000000001,55.555,,,94.191,55.878,214.71599999999998,149.034,,,244.579,58.315,334.13,157.755,,,98.494,67.476,,,,,284.205,155.879,234.007,151.881,273.157,73.416,,,113.809,73.866,,,,,94.569,77.362,,,,,321.207,162.145,268.564,79.403,,,218.83700000000002,79.721,,,,,,,,,231.239,101.025,82.772,170.187,,,,,133.583,176.704,,,40.244,179.398,,,248.097,170.55200000000002,,,,,,,,,,,,,255.678,129.5,147.475,146.394,268.478,106.458,245.122,99.762,131.279,156.792,304.498,103.493,250.452,145.44799999999998,70.044,163.916,262.671,60.323,127.133,184.475,318.785,149.359,282.05,86.12700000000001,256.894,170.25799999999998,272.695,104.329,273.241,123.413
171.5,686.0,,,,,,280.142,179.89700000000002,106.069,107.309,,,268.327,115.87299999999999,150.72799999999998,177.09799999999998,309.298,115.316,,,94.44,119.726,283.309,119.03299999999999,,,137.938,117.63600000000001,148.064,112.785,,,309.642,124.348,,,,,72.14399999999999,134.743,46.262,138.673,93.794,138.118,,,,,,,266.058,10.450999999999999,,,102.094,141.055,,,48.114,147.02200000000002,129.498,24.513,224.274,135.641,243.00099999999998,25.259,,,,,,,,,326.48400000000004,150.638,240.53,37.283,225.792,145.783,287.33,147.96,,,245.433,149.52700000000002,103.925,55.556999999999995,,,94.155,55.841,214.668,148.97899999999998,,,244.592,58.354,333.908,157.187,,,98.501,67.47800000000001,,,,,284.267,155.885,233.98,151.849,273.897,74.098,,,113.89299999999999,73.755,,,,,94.54799999999999,77.332,,,,,321.27099999999996,162.046,268.57599999999996,79.37899999999999,,,218.887,79.663,,,,,,,,,231.415,101.06200000000001,82.838,170.21,,,,,133.499,176.662,,,40.277,179.33599999999998,,,248.15,170.52700000000002,,,,,,,,,,,,,255.78900000000002,129.55100000000002,147.40200000000002,146.546,268.42400000000004,106.458,245.108,99.727,131.319,156.79,304.382,103.43299999999999,250.419,145.41,70.02,163.854,262.666,60.34,127.04,184.46099999999998,318.719,149.335,281.884,86.18799999999999,256.839,170.338,272.69599999999997,104.34100000000001,273.45,123.58
171.75,687.0,,,,,,280.111,179.868,105.75200000000001,107.09899999999999,,,268.404,115.868,150.709,177.015,309.28700000000003,115.383,,,94.385,119.76299999999999,283.17,118.98,,,137.92700000000002,117.726,147.67,112.573,,,309.607,124.336,,,,,72.22800000000001,134.572,46.273,138.738,93.73100000000001,138.09799999999998,,,,,,,266.041,10.517000000000001,,,102.098,141.12,,,48.195,146.97299999999998,129.631,24.483,224.21200000000002,135.722,242.84599999999998,25.223000000000003,,,,,,,,,326.505,150.672,240.582,37.247,225.831,145.739,287.265,147.939,,,245.39,149.34799999999998,103.929,55.54,,,94.23899999999999,55.963,214.678,148.966,,,244.532,58.365,333.80400000000003,157.09,,,98.499,67.471,,,,,284.29,155.839,233.987,151.879,274.0,74.0,,,113.855,73.869,,,,,94.624,77.351,,,,,,,268.52099999999996,79.30199999999999,,,218.873,79.59899999999999,,,,,,,,,231.44,101.061,82.882,170.21,,,,,,,,,40.165,179.354,,,248.46599999999998,169.908,,,,,,,,,,,,,255.739,129.612,147.424,146.52200000000002,268.334,106.461,245.076,99.788,131.256,156.875,304.519,103.44200000000001,250.393,145.395,69.855,164.071,262.67,60.39,126.93299999999999,184.614,318.775,149.269,281.805,86.214,256.82,170.354,272.69599999999997,104.321,274.0,124.0
172.0,688.0,,,,,,280.089,179.894,105.815,107.069,,,268.478,115.899,150.44799999999998,177.581,309.28700000000003,115.32799999999999,,,94.32700000000001,119.79,283.035,118.885,,,137.966,117.70299999999999,147.275,112.31700000000001,,,309.534,124.37799999999999,,,,,72.322,134.524,46.284,138.785,93.696,138.20600000000002,,,,,,,266.128,10.469000000000001,,,102.09700000000001,141.077,,,48.153999999999996,146.833,,,224.128,135.751,242.88099999999997,25.253,,,,,,,,,326.486,150.61,240.66299999999998,37.168,225.86599999999999,145.70600000000002,287.404,147.935,,,245.208,149.453,103.915,55.583,,,94.28200000000001,56.015,214.64,148.94,,,244.475,58.408,333.35,156.245,,,98.51899999999999,67.471,,,,,284.264,155.781,233.997,151.92700000000002,274.138,74.369,,,113.919,73.88,,,,,94.589,77.361,,,,,,,267.481,79.278,,,218.852,79.702,,,,,,,,,231.44799999999998,101.10700000000001,82.68799999999999,170.334,,,,,,,,,40.080999999999996,179.356,,,248.541,170.095,,,,,,,,,,,,,255.74099999999999,129.64600000000002,147.359,146.658,268.35900000000004,106.48299999999999,245.092,99.845,131.153,156.96200000000002,304.069,103.184,250.36700000000002,145.43,69.612,164.472,262.762,60.266000000000005,126.81299999999999,184.62099999999998,318.81,149.233,281.664,86.211,256.763,170.368,272.671,104.324,273.164,123.48100000000001
172.25,689.0,,,,,,280.10400000000004,179.896,105.76100000000001,107.068,,,268.435,115.92200000000001,150.844,176.925,309.32599999999996,115.429,,,94.316,119.8,282.988,118.90899999999999,,,137.995,117.667,147.332,112.324,,,309.414,124.345,,,,,72.18,134.695,46.232,138.78,93.67399999999999,138.278,,,,,,,265.89099999999996,10.705,,,102.102,141.014,,,48.141000000000005,146.811,129.75,24.493000000000002,224.125,135.756,242.59400000000002,25.46,,,,,,,,,326.45599999999996,150.575,240.653,37.315,225.889,145.64700000000002,287.41,147.96,,,245.35299999999998,149.181,103.912,55.6,,,94.19200000000001,55.931999999999995,214.628,148.90200000000002,,,244.43099999999998,58.29600000000001,333.603,156.757,,,98.521,67.464,,,,,284.1,155.836,234.00799999999998,151.96,273.945,74.233,,,113.833,74.094,,,,,94.59200000000001,77.354,,,,,,,267.798,79.148,,,218.915,79.696,,,,,,,,,231.47400000000002,101.03200000000001,82.62899999999999,170.21400000000003,,,,,133.749,176.93099999999998,,,40.194,179.391,,,248.58700000000002,170.25900000000001,,,,,,,,,,,,,255.747,129.718,147.29,146.68,268.233,106.531,245.105,99.9,131.118,156.996,304.02,103.273,250.34099999999998,145.43200000000002,69.555,164.449,262.695,60.227,127.007,184.47799999999998,318.82599999999996,149.203,281.728,86.214,256.813,170.351,272.675,104.34200000000001,274.0,124.0
172.5,690.0,,,,,,280.02099999999996,179.998,105.65700000000001,106.969,,,268.447,115.868,,,309.393,115.383,,,94.36,119.794,282.907,118.89299999999999,,,137.998,117.709,147.268,112.25200000000001,,,309.465,124.395,,,,,72.217,134.639,46.28,138.724,93.744,138.196,,,,,,,265.897,10.664000000000001,,,102.13,141.07,,,48.278,146.724,129.673,24.552,224.08599999999998,135.779,242.394,25.725,,,,,,,,,326.44,150.591,240.597,37.309,225.889,145.593,287.384,147.9,,,245.31900000000002,149.122,103.913,55.641999999999996,,,94.13799999999999,55.871,214.60299999999998,148.847,,,244.394,58.263999999999996,,,,,98.536,67.464,,,,,284.065,155.888,234.045,151.953,274.785,74.66,,,113.86399999999999,74.058,,,,,94.615,77.431,,,,,,,267.74,79.107,,,218.96099999999998,79.665,,,,,,,,,231.419,100.958,82.62,170.15599999999998,,,,,133.766,177.051,,,40.113,179.36700000000002,,,248.39700000000002,170.61700000000002,,,,,,,,,,,,,255.74900000000002,129.739,147.196,146.662,268.244,106.531,245.13099999999997,99.92,131.107,156.98,304.092,103.23700000000001,250.335,145.41,69.0,165.0,262.517,60.332,127.07799999999999,184.505,318.887,149.21200000000002,281.68,86.219,256.845,170.257,272.70599999999996,104.34899999999999,273.488,123.544
172.75,691.0,,,,,,280.003,180.044,105.566,106.87899999999999,,,268.4,115.902,151.244,175.612,309.518,115.443,,,94.446,119.755,282.835,118.925,,,137.969,117.661,147.261,112.209,,,309.502,124.40799999999999,,,,,72.219,134.755,46.266999999999996,138.815,93.70100000000001,138.237,,,,,,,265.918,10.72,,,102.111,141.04399999999998,,,48.288999999999994,146.708,,,224.054,135.775,242.928,25.348000000000003,,,236.833,143.707,,,,,326.462,150.572,240.533,37.466,225.842,145.549,287.403,147.889,,,245.459,149.205,103.882,55.623000000000005,,,94.17200000000001,55.828,214.62099999999998,148.84,,,244.418,58.218,,,,,98.51299999999999,67.445,,,,,284.045,155.872,234.065,151.976,274.985,74.665,,,113.819,74.003,,,,,94.631,77.395,,,,,,,267.461,79.208,,,218.908,79.575,,,,,,,,,231.503,100.994,82.65700000000001,170.113,,,,,,,,,40.17,179.32,,,248.42700000000002,170.688,,,,,,,,,,,,,255.75099999999998,129.739,147.174,146.764,268.231,106.544,245.12099999999998,99.978,131.042,157.02700000000002,304.332,103.303,250.326,145.37,,,262.472,60.26,127.05799999999999,184.59599999999998,318.871,149.21,281.514,86.22,256.875,170.174,272.725,104.333,274.0,124.0
173.0,692.0,,,,,,279.99,180.037,105.6,106.916,,,268.33,115.956,151.417,175.437,309.532,115.436,,,94.447,119.73299999999999,282.815,118.97399999999999,,,137.993,117.70200000000001,147.248,112.31200000000001,,,309.482,124.48200000000001,,,,,72.155,134.692,46.177,138.716,93.706,138.309,,,,,,,266.029,10.695,,,102.164,141.096,,,48.356,146.716,129.755,24.480999999999998,224.02900000000002,135.77700000000002,242.85299999999998,25.344,,,236.71599999999998,143.692,,,,,326.488,150.578,240.68900000000002,37.339,225.80900000000003,145.526,287.41200000000003,147.976,,,245.358,149.489,103.65100000000001,55.486000000000004,,,94.01700000000001,55.761,214.62900000000002,148.8,,,244.465,58.221000000000004,,,,,98.507,67.44800000000001,,,,,284.063,155.873,234.145,152.082,274.954,74.597,,,113.691,73.848,,,,,94.59700000000001,77.414,,,,,323.279,166.951,267.345,79.047,,,218.94400000000002,79.487,,,,,,,,,231.47099999999998,100.90899999999999,82.708,170.157,,,,,,,,,40.221,179.368,,,248.351,170.699,,,,,,,,,,,,,255.68,129.859,147.093,146.793,268.199,106.52799999999999,245.172,99.99600000000001,131.007,157.05100000000002,304.449,103.296,250.345,145.42600000000002,,,262.436,60.263000000000005,127.11,184.54,318.925,149.266,281.663,86.24,256.877,170.209,272.693,104.32799999999999,274.0,124.0
