TimesH,Frame,NoMissing,9,9,12,12,21,21,30,30,50,50,51,51,52,52,61,61,86,86,96,96,111,111,121,121,155,155,240,240,260,260,270,270,301,301,319,319,320,320,337,337,344,344,347,347,363,363,373,373,385,385,386,386,388,388,391,391,392,392,406,406,420,420,424,424,447,447,488,488,497,497,509,509,577,577,648,648,656,656,698,698,705,705,750,750,787,787,804,804,810,810,833,833,870,870,887,887,914,914,962,962,1001,1001,1025,1025,1054,1054,1113,1113,1233,1233,1326,1326,1360,1360,1395,1395,1404,1404,1434,1434,1507,1507,1582,1582,1585,1585,1593,1593,1601,1601,1622,1622,1654,1654,1656,1656,1774,1774,1790,1790,1822,1822,1831,1831,1833,1833,1844,1844,1878,1878,1947,1947,1989,1989,2061,2061,2107,2107,2177,2177,2301,2301,2308,2308,2401,2401,2409,2409,2508,2508,2599,2599,2605,2605,2623,2623,2624,2624,2639,2639,2793,2793,2878,2878,2897,2897,2942,2942,2998,2998,3114,3114,3217,3217,3286,3286,3377,3377,3600,3600,3633,3633,3695,3695
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
585.0,2340.0,,,,37.477,135.642,,,245.636,114.366,32.351,113.75399999999999,,,192.074,106.581,42.855,114.171,134.776,138.98,,,87.25,131.053,73.538,135.74,79.623,154.233,,,,,,,249.084,45.641999999999996,,,,,237.30200000000002,34.143,,,,,,,254.363,57.298,232.89,60.238,82.556,58.75,,,,,,,255.71200000000002,49.361999999999995,,,70.39399999999999,84.43799999999999,247.08900000000003,90.92200000000001,,,319.731,111.351,36.32,105.06299999999999,116.48899999999999,55.183,152.734,82.38799999999999,292.905,120.205,,,27.05,143.655,194.03099999999998,88.15100000000001,,,298.151,137.30700000000002,,,127.929,59.821999999999996,,,,,,,201.06099999999998,101.771,152.819,104.04,78.708,118.007,,,113.796,102.965,215.49,134.714,,,,,,,103.01700000000001,114.714,,,,,41.548,75.846,124.31299999999999,67.734,169.607,92.51899999999999,,,,,67.248,58.498999999999995,,,,,65.141,97.48100000000001,105.935,68.994,114.852,115.171,121.947,161.774,211.203,96.441,267.04200000000003,63.522,272.834,121.50299999999999,121.03399999999999,74.664,,,76.984,80.344,307.336,108.39399999999999,21.037,146.23,,,269.05,107.294,231.40200000000002,112.307,277.251,68.342,245.09099999999998,68.359,246.63,79.62899999999999,289.534,84.565,219.83599999999998,95.434,,,40.158,94.027,90.883,103.255,127.335,148.391,106.488,78.253,256.981,107.38799999999999,125.42200000000001,134.917,212.19799999999998,79.204,205.4,89.251,132.969,124.64299999999999,71.249,105.319,319.817,120.17299999999999,72.57600000000001,123.677
585.25,2341.0,,,,37.473,135.704,,,245.61599999999999,114.376,32.335,113.79700000000001,,,192.005,106.56299999999999,42.885,114.10700000000001,134.76,138.908,,,87.319,131.037,73.507,135.588,79.607,154.29,,,,,,,249.196,45.663999999999994,,,,,237.576,34.201,,,,,,,254.47099999999998,57.303000000000004,232.868,60.215,82.554,58.787,,,,,,,255.72299999999998,49.375,,,70.462,84.368,247.172,90.839,,,319.758,111.289,36.255,105.054,116.43299999999999,55.184,152.747,82.462,292.888,120.175,,,27.016,143.692,194.074,88.10799999999999,,,298.111,137.107,,,128.139,59.888000000000005,,,,,,,201.093,101.75399999999999,152.674,104.01,78.764,118.038,,,113.867,102.948,215.49599999999998,134.631,,,,,,,103.03299999999999,114.866,,,,,41.593,75.725,124.43,67.688,169.555,92.53399999999999,,,,,67.245,58.515,,,,,65.279,97.49700000000001,106.089,68.742,114.927,115.11399999999999,121.962,161.659,211.38400000000001,96.88600000000001,267.01099999999997,63.578,272.79900000000004,121.52799999999999,121.083,74.697,,,76.935,80.242,307.308,108.32,20.919,146.04,,,,,231.472,112.281,277.79200000000003,68.692,245.049,68.296,246.615,79.618,289.493,84.684,219.891,95.374,,,39.973,94.005,90.89200000000001,103.31200000000001,127.339,148.422,106.485,78.15100000000001,257.001,107.365,125.421,134.911,212.287,79.19,205.512,89.22200000000001,133.072,124.57700000000001,71.294,105.311,319.824,120.166,72.529,123.73899999999999
585.5,2342.0,,,,37.454,135.691,,,245.68400000000003,114.329,32.272,113.79899999999999,,,191.988,106.609,42.794,114.072,134.836,138.835,,,87.234,130.966,73.491,135.674,79.726,154.297,,,,,,,248.845,45.328,,,,,237.662,34.080999999999996,,,,,,,254.452,57.191,232.817,60.266000000000005,82.491,58.68600000000001,,,,,,,255.708,49.36600000000001,,,70.452,84.41799999999999,247.135,90.76,,,319.744,111.36399999999999,36.177,105.072,116.428,55.158,152.707,82.439,292.904,120.17299999999999,,,26.985,143.668,194.17700000000002,88.016,,,298.23,137.293,,,128.155,59.893,,,,,,,201.127,101.73299999999999,152.556,103.904,78.697,118.016,,,113.85799999999999,102.88799999999999,215.699,134.654,,,,,,,103.039,114.82799999999999,,,,,41.544,75.597,124.434,67.719,169.52,92.554,,,,,67.229,58.505,,,,,65.241,97.39,105.891,68.84899999999999,114.97200000000001,115.096,121.854,161.73,,,267.048,63.631,272.81,121.73700000000001,121.081,74.72800000000001,,,76.785,80.043,307.35200000000003,108.302,20.866,146.214,,,,,231.563,112.289,277.382,68.385,245.06799999999998,68.22800000000001,246.554,79.539,289.487,84.569,219.949,95.28399999999999,54.926,67.32300000000001,39.974000000000004,94.029,90.876,103.18,127.314,148.468,106.71,77.47800000000001,257.04200000000003,107.34700000000001,125.375,134.82,212.275,79.249,205.55,89.17399999999999,132.996,124.479,71.312,105.32,319.844,120.103,72.256,124.23700000000001
585.75,2343.0,,,,37.453,135.726,,,245.66,114.184,32.321999999999996,113.708,,,192.025,106.62200000000001,42.809,114.08200000000001,134.866,138.80200000000002,,,87.126,130.916,73.468,135.54,79.745,154.30100000000002,,,,,,,247.925,44.577,,,,,237.762,34.149,,,,,,,254.445,57.191,232.84599999999998,60.288999999999994,82.431,58.67100000000001,,,,,,,255.72400000000002,49.361000000000004,,,70.502,84.35,247.112,90.71600000000001,,,319.741,111.287,36.141999999999996,105.022,116.476,55.206,152.69899999999998,82.40700000000001,292.949,120.124,,,27.011999999999997,143.653,194.215,88.074,,,298.29,137.32399999999998,,,128.232,59.943999999999996,,,,,,,201.148,101.685,152.653,104.001,78.685,118.023,,,113.809,102.819,215.489,134.608,,,,,,,103.087,114.822,,,,,41.348,75.845,124.384,67.689,169.521,92.626,,,,,67.164,58.467,,,,,65.217,97.454,105.904,68.76,114.89299999999999,115.18299999999999,121.92,161.81799999999998,,,267.047,63.555,272.793,121.884,121.02,74.605,,,76.768,79.892,307.274,108.29,20.924,146.264,,,,,231.42,112.45299999999999,277.319,68.374,245.10299999999998,68.21600000000001,246.549,79.475,289.311,84.398,220.037,95.126,55.065,67.38,39.911,93.883,90.833,103.18299999999999,127.195,148.376,106.663,77.44800000000001,257.052,107.32,125.36200000000001,134.84,212.52,79.15,205.555,89.141,133.048,124.456,71.307,105.296,319.858,120.086,72.38600000000001,123.87700000000001
586.0,2344.0,,,,37.507,135.768,,,245.648,114.15700000000001,32.363,113.805,,,192.00799999999998,106.62700000000001,42.818999999999996,114.046,134.961,138.85399999999998,,,87.073,130.863,73.335,135.563,79.825,154.332,224.389,31.25,,,,,247.468,44.388000000000005,,,,,237.679,34.262,,,,,,,254.359,57.177,232.889,60.385,82.416,58.658,,,,,,,255.755,49.391999999999996,,,70.586,84.37200000000001,247.239,90.58200000000001,,,319.745,111.29,36.141,105.014,116.67299999999999,55.233000000000004,152.787,82.40799999999999,292.974,120.073,,,26.991,143.67,194.3,87.936,,,298.468,137.5,,,128.205,59.967,,,,,,,201.141,101.709,152.717,103.941,78.631,118.02799999999999,,,113.765,102.68700000000001,215.581,134.595,,,,,,,103.10700000000001,114.81299999999999,,,,,41.435,75.60300000000001,124.406,67.59899999999999,169.551,92.626,,,,,67.194,58.477,,,,,65.247,97.48299999999999,105.958,68.656,115.0,115.23700000000001,122.01299999999999,161.842,,,267.045,63.53,272.801,121.96700000000001,121.04700000000001,74.622,,,76.676,79.63600000000001,307.295,108.288,20.781999999999996,146.347,224.0,68.0,,,231.548,112.414,277.277,68.321,245.107,68.204,246.43200000000002,79.331,289.263,84.35600000000001,220.063,95.015,55.045,67.236,39.889,93.90799999999999,90.789,103.09299999999999,127.166,148.297,106.634,77.495,257.107,107.294,125.398,134.865,212.59900000000002,79.097,205.537,89.18700000000001,133.04399999999998,124.305,71.369,105.26700000000001,319.82099999999997,120.101,72.43,123.647
586.25,2345.0,,,,37.501,135.793,,,245.609,114.154,32.35,113.8,,,192.04,106.60700000000001,42.847,113.99600000000001,134.97299999999998,138.798,,,87.095,130.85,73.438,135.57399999999998,79.861,154.282,224.292,31.147,,,,,247.672,44.238,,,,,,,,,,,,,254.43900000000002,57.203,232.96400000000003,60.43600000000001,82.469,58.698,,,,,,,255.78599999999997,49.402,,,70.597,84.37799999999999,247.262,90.48200000000001,,,319.742,111.31299999999999,36.165,105.068,116.693,55.176,152.838,82.365,292.943,120.044,,,26.826,143.714,194.291,87.883,,,298.43,137.503,,,127.90799999999999,59.805,,,,,,,201.243,101.62200000000001,152.843,103.95100000000001,78.678,118.051,,,113.819,102.75,215.65900000000002,134.523,,,,,,,103.11200000000001,114.78,,,,,41.431000000000004,75.532,124.329,67.673,169.579,92.598,,,,,67.183,58.498000000000005,,,,,65.221,97.3,105.95,68.703,114.98200000000001,115.20200000000001,122.162,161.692,,,267.017,63.534,272.775,121.891,121.072,74.66199999999999,,,76.648,79.809,307.28,108.23899999999999,20.783,146.39600000000002,223.976,67.704,,,231.567,112.429,277.683,68.54,245.032,68.243,246.488,79.536,289.242,84.434,220.12900000000002,94.932,54.725,66.783,39.806999999999995,93.787,90.64299999999999,102.87799999999999,127.316,148.168,106.594,77.56,257.073,107.289,125.338,134.9,212.553,79.06,205.555,89.204,133.079,124.196,71.337,105.26,319.789,120.07799999999999,72.45100000000001,123.61
586.5,2346.0,,,,37.546,135.769,,,245.615,114.068,32.446,113.71600000000001,,,192.044,106.686,42.778999999999996,113.98100000000001,134.982,138.773,,,87.061,130.822,73.245,135.625,79.801,154.183,,,,,,,247.59,44.227,,,,,,,,,,,,,254.514,57.305,232.951,60.568000000000005,82.35700000000001,58.662,,,,,,,255.792,49.45,,,70.656,84.306,247.313,90.44,,,319.81,111.302,36.079,105.113,116.62299999999999,55.153999999999996,152.798,82.23700000000001,293.089,119.99600000000001,,,26.993000000000002,143.761,194.327,87.868,,,298.44599999999997,137.55700000000002,,,128.10399999999998,59.901,,,,,,,201.231,101.53399999999999,153.128,104.14299999999999,78.741,118.044,,,113.881,102.79,215.845,134.511,,,,,,,103.134,114.795,,,,,41.431000000000004,75.546,124.414,67.568,169.517,92.60600000000001,,,,,67.199,58.513000000000005,,,,,65.26899999999999,97.3,105.887,68.817,114.94200000000001,115.26799999999999,122.10799999999999,161.838,,,266.996,63.527,272.77299999999997,121.898,121.087,74.667,,,76.578,80.021,307.254,108.314,20.819000000000003,146.41899999999998,223.965,67.843,,,231.32,112.319,277.54400000000004,68.452,245.041,68.229,246.548,79.536,289.494,84.571,220.24900000000002,94.506,,,39.72,93.866,90.586,102.833,127.26700000000001,148.142,106.64399999999999,77.47,257.094,107.288,125.351,134.816,212.59099999999998,78.985,205.48,89.265,132.964,124.126,71.391,105.259,319.835,120.12,72.316,124.005
586.75,2347.0,,,,37.522,135.708,,,245.63099999999997,114.0,32.518,113.68,,,192.12,106.609,42.672,113.95,134.963,138.757,,,87.01299999999999,130.749,73.208,135.495,79.794,154.211,,,,,,,,,,,,,,,,,,,,,254.52,57.43899999999999,232.942,60.525,82.41799999999999,58.648999999999994,,,,,,,255.77200000000002,49.461000000000006,,,70.57,84.302,247.364,90.521,,,319.805,111.29,36.131,105.16,116.64,55.163000000000004,152.69,82.30799999999999,293.13,120.039,,,27.116,143.811,194.30700000000002,87.889,,,298.556,137.687,,,127.897,59.806000000000004,,,,,,,201.14,101.30799999999999,153.154,104.294,78.767,118.00299999999999,,,113.86,102.789,215.889,134.497,,,,,,,103.104,114.87299999999999,,,,,41.388999999999996,75.50399999999999,124.448,67.597,169.55599999999998,92.664,,,,,67.175,58.501000000000005,,,,,65.282,97.219,105.8,69.044,114.96700000000001,115.258,122.26799999999999,161.681,,,266.985,63.394,272.705,122.052,121.061,74.687,,,76.634,79.94800000000001,307.203,108.389,20.798000000000002,146.422,224.074,67.80199999999999,,,231.19,112.26100000000001,277.435,68.336,245.083,68.255,246.613,79.501,289.526,84.609,220.28599999999997,94.541,,,39.705,93.708,90.662,102.759,127.235,148.172,106.72200000000001,77.369,257.06,107.26799999999999,125.235,134.789,212.597,79.002,205.58599999999998,89.25399999999999,132.955,124.11399999999999,71.42,105.25200000000001,319.828,120.17,72.45100000000001,123.99799999999999
587.0,2348.0,,,,37.534,135.661,,,245.597,114.06200000000001,32.323,113.836,,,192.042,106.585,42.676,113.917,134.997,138.724,,,87.161,130.764,73.45,135.395,79.67699999999999,154.154,,,,,,,,,,,,,,,,,,,,,254.50400000000002,57.477,232.938,60.449,82.524,58.67,,,,,,,255.845,49.485,,,70.468,84.363,247.794,90.411,,,319.762,111.35,36.141,105.006,116.76799999999999,55.251000000000005,152.694,82.221,292.974,120.022,,,27.059,143.895,194.30700000000002,87.883,,,298.587,137.624,,,127.743,59.786,,,,,,,201.18400000000003,101.26899999999999,153.414,104.564,78.256,117.931,,,113.829,102.76899999999999,215.92,134.509,,,,,,,103.046,114.9,,,,,41.422,75.579,124.458,67.635,169.563,92.70700000000001,,,,,67.13,58.496,,,,,65.226,97.304,105.831,69.057,114.93299999999999,115.27,,,,,267.116,63.531000000000006,272.673,122.056,121.055,74.658,,,76.467,80.0,307.19599999999997,108.40899999999999,20.878,146.553,223.957,67.74600000000001,,,231.104,112.23899999999999,277.438,68.378,245.071,68.232,246.666,79.598,289.566,84.635,220.24400000000003,94.509,,,39.593,93.785,90.646,102.76,127.20700000000001,148.142,106.693,77.363,257.038,107.272,125.221,134.815,212.761,78.937,205.571,89.27600000000001,132.911,124.025,71.456,105.20200000000001,319.781,120.119,72.39,124.179
587.25,2349.0,,,,37.546,135.69899999999998,,,245.609,114.12799999999999,32.33,113.76,,,192.05599999999998,106.596,42.619,113.914,134.84,138.739,,,87.34200000000001,130.779,73.551,135.511,79.63600000000001,154.201,,,,,,,,,,,,,,,,,,,,,254.455,57.498000000000005,232.97400000000002,60.407,82.507,58.6,,,,,,,255.925,49.503,,,70.414,84.35700000000001,247.782,90.456,,,319.74,111.346,36.247,104.964,116.829,55.339,152.739,82.102,292.98400000000004,119.954,,,27.101,143.842,194.387,87.853,,,298.443,137.347,,,127.589,59.743,,,,,,,201.18200000000002,101.40299999999999,153.219,104.344,78.449,117.949,,,113.78399999999999,102.816,216.088,134.56,,,,,,,103.051,114.81299999999999,,,,,41.506,75.377,124.46600000000001,67.67699999999999,169.53,92.671,,,,,67.168,58.57,,,,,65.19,97.285,105.77,69.11399999999999,114.93299999999999,115.279,,,,,267.07599999999996,63.451,272.624,121.875,121.05799999999999,74.611,,,76.509,79.907,307.128,108.601,20.881999999999998,146.63299999999998,223.976,67.673,,,231.27200000000002,112.37,277.33799999999997,68.308,245.05200000000002,68.13600000000001,246.767,79.835,289.389,84.429,220.25,94.445,,,39.62,93.98200000000001,90.869,102.92200000000001,127.25299999999999,148.005,106.84899999999999,77.102,257.072,107.28,125.189,134.804,212.611,78.977,205.52200000000002,89.304,132.945,124.023,71.554,105.149,319.769,120.071,72.32,124.071
587.5,2350.0,,,,37.538000000000004,135.692,,,245.593,114.115,32.224000000000004,113.76799999999999,,,192.018,106.586,42.77,113.831,134.891,138.69899999999998,,,87.51799999999999,130.88,73.495,135.566,79.64699999999999,154.144,,,,,,,,,,,,,,,,,,,,,254.52,57.448,232.993,60.373999999999995,82.50200000000001,58.608000000000004,,,,,,,255.83,49.49100000000001,,,70.42399999999999,84.316,247.773,90.493,,,319.796,111.323,36.243,104.92399999999999,116.96799999999999,55.34,152.493,81.92299999999999,293.19599999999997,119.87299999999999,,,27.686999999999998,143.901,194.388,87.928,,,298.361,137.036,,,127.57600000000001,59.724,,,,,,,201.263,101.3,153.53,104.54799999999999,78.426,117.89,,,113.818,102.794,216.07,134.549,,,,,,,103.061,114.67399999999999,,,,,41.413000000000004,75.499,124.666,67.44,169.541,92.67399999999999,,,,,67.157,58.582,,,,,65.164,97.249,105.70100000000001,69.247,114.97399999999999,115.27,,,,,267.084,63.538999999999994,272.597,121.831,121.021,74.625,,,76.388,80.04899999999999,307.156,108.552,20.861,146.489,224.035,67.678,,,231.169,112.429,277.207,68.19,245.02200000000002,68.112,246.785,79.847,289.44,84.41799999999999,220.21400000000003,94.366,,,39.629,93.897,90.931,102.96700000000001,127.351,148.097,106.815,77.211,257.041,107.291,125.162,134.782,212.592,78.95,205.489,89.304,132.94,124.01799999999999,71.57600000000001,105.118,319.767,120.07600000000001,72.355,124.04700000000001
587.75,2351.0,,,,37.482,135.65,,,245.57299999999998,114.12299999999999,32.162,113.821,,,192.067,106.56,42.74,113.818,134.959,138.743,,,87.55,130.8,73.589,135.565,79.602,154.06,,,,,,,,,,,,,,,,,,,,,254.456,57.498999999999995,233.07299999999998,60.409,82.367,58.571000000000005,,,,,,,255.845,49.501000000000005,,,70.425,84.29,247.658,90.478,,,319.78,111.27799999999999,36.374,104.93299999999999,116.98899999999999,55.285,152.515,81.939,293.027,119.89,,,28.043000000000003,143.998,194.375,87.92,,,298.434,136.987,,,127.57700000000001,59.669,,,,,,,201.322,101.16,152.875,104.15899999999999,78.407,117.913,,,113.79,102.76299999999999,216.104,134.428,,,,,,,103.081,114.624,,,,,41.455,75.48899999999999,124.51700000000001,67.567,169.585,92.681,,,,,67.193,58.553999999999995,,,,,65.188,97.165,105.729,69.189,114.866,115.311,,,,,267.096,63.637,272.586,122.088,120.995,74.595,,,76.486,80.08800000000001,307.20599999999996,108.40799999999999,20.801,146.308,224.132,67.654,,,231.14700000000002,112.603,277.425,68.27,245.003,68.066,246.747,79.809,289.485,84.50200000000001,220.232,94.463,,,39.659,93.816,90.851,103.03,127.221,148.065,106.758,77.206,257.142,107.28,125.24700000000001,134.784,212.78,78.87100000000001,205.525,89.214,132.863,123.895,71.579,105.08,319.75,120.055,72.418,123.791
588.0,2352.0,,,,37.514,135.582,,,245.584,114.046,32.165,113.863,,,192.049,106.542,42.788000000000004,113.822,135.04,138.734,,,87.546,130.77700000000002,73.561,135.578,79.622,154.105,,,,,,,,,,,,,,,,,,,,,254.41299999999998,57.493,233.09400000000002,60.353,82.478,58.606,,,,,,,255.81799999999998,49.507,,,70.345,84.266,247.493,90.43299999999999,,,319.781,111.321,36.476,104.913,116.97399999999999,55.24,152.445,82.041,292.73400000000004,119.99,,,27.592,143.94299999999998,194.38400000000001,87.955,,,298.552,136.99200000000002,,,128.0,60.0,,,,,,,201.298,101.131,152.944,104.28,78.289,117.84200000000001,,,113.76799999999999,102.777,216.229,134.455,,,,,,,103.104,114.568,,,,,41.336999999999996,75.582,124.5,67.581,169.523,92.7,,,,,67.283,58.573,,,,,65.15899999999999,97.11200000000001,105.616,69.342,114.84200000000001,115.307,,,,,267.059,63.596000000000004,272.553,122.12899999999999,120.95100000000001,74.616,,,76.441,80.294,307.328,108.24799999999999,20.664,146.265,224.34099999999998,67.855,,,231.167,112.48299999999999,277.111,68.03,244.99400000000003,67.944,246.734,79.74,289.423,84.434,220.203,94.45200000000001,,,39.551,93.57600000000001,90.991,103.185,127.133,148.019,106.626,77.458,257.13599999999997,107.25200000000001,125.177,134.793,212.888,78.857,205.437,89.23100000000001,132.861,123.911,71.612,105.073,319.767,120.075,72.503,123.671
588.25,2353.0,,,,37.519,135.628,,,245.58700000000002,114.03,32.336,113.67200000000001,,,192.021,106.602,42.763000000000005,113.78299999999999,135.009,138.744,,,87.46799999999999,130.736,73.531,135.684,79.646,154.115,,,,,,,,,,,,,,,,,,,,,254.49200000000002,57.479,233.144,60.388000000000005,82.429,58.585,,,,,,,255.912,49.535,,,70.35,84.286,247.453,90.51,,,319.868,111.279,36.295,104.834,116.90899999999999,55.155,152.465,82.021,292.78700000000003,119.962,,,27.548000000000002,143.947,194.43,87.958,,,297.55,135.69299999999998,,,128.0,60.0,,,,,,,201.342,101.064,152.71200000000002,104.27600000000001,78.383,117.837,,,113.79,102.82600000000001,217.54,134.336,,,,,,,103.084,114.50399999999999,,,,,41.341,75.51100000000001,124.72399999999999,67.473,169.519,92.71799999999999,,,,,67.286,58.547,,,,,65.183,97.042,105.65100000000001,69.264,114.913,115.241,,,,,266.97900000000004,63.553000000000004,272.58299999999997,122.10600000000001,120.94200000000001,74.657,,,76.503,80.37100000000001,307.376,108.149,20.643,146.16,224.833,67.75,,,231.097,112.516,277.303,68.017,245.09599999999998,67.982,246.75400000000002,79.76899999999999,289.377,84.465,220.21400000000003,94.318,,,39.54,93.56,91.021,103.10600000000001,127.14,147.957,106.45200000000001,77.804,257.17,107.24600000000001,125.242,134.798,212.968,78.859,205.422,89.238,132.905,123.985,71.595,105.073,319.732,120.06299999999999,72.645,123.45
588.5,2354.0,,,,37.496,135.605,,,245.581,114.00200000000001,32.48,113.57600000000001,,,191.981,106.57700000000001,42.762,113.795,135.04,138.736,,,87.43299999999999,130.702,73.553,135.72799999999998,79.64699999999999,154.094,,,,,,,,,,,,,,,,,,,,,254.46599999999998,57.373999999999995,233.13400000000001,60.339,82.524,58.625,,,,,,,255.93900000000002,49.542,,,70.316,84.26100000000001,247.209,90.554,,,319.797,111.301,36.254,104.81299999999999,116.76700000000001,55.089,152.429,82.02,292.89,119.927,,,27.697,143.972,194.49200000000002,87.912,,,297.127,135.309,,,127.44200000000001,59.548,,,,,,,201.38299999999998,101.022,152.278,104.035,78.445,117.839,,,113.815,102.919,217.435,134.40200000000002,,,,,,,103.054,114.586,,,,,41.318000000000005,75.63,124.744,67.395,169.53400000000002,92.71799999999999,,,,,67.361,58.591,,,,,65.024,96.866,105.516,69.32300000000001,114.936,115.255,,,,,266.954,63.622,272.57,122.071,120.95,74.654,,,76.469,80.15100000000001,307.392,108.18799999999999,20.645,146.134,224.75400000000002,67.846,,,231.063,112.572,277.298,68.013,245.11599999999999,67.982,246.76,79.791,289.37,84.413,220.213,94.446,,,39.556,93.76299999999999,91.008,103.065,127.119,147.863,106.41799999999999,77.813,257.111,107.205,125.29,134.821,213.023,78.809,205.388,89.285,132.935,124.01899999999999,71.559,105.09100000000001,319.745,120.04799999999999,72.509,123.445
588.75,2355.0,,,,37.501,135.64700000000002,,,245.605,113.94,32.336,113.538,,,191.99599999999998,106.617,42.678000000000004,113.78399999999999,135.122,138.763,,,87.48700000000001,130.681,73.28699999999999,135.751,79.696,154.09799999999998,,,,,,,,,,,,,,,,,,,,,254.52700000000002,57.38,233.122,60.298,82.506,58.63,,,,,,,255.96900000000002,49.563,,,70.334,84.24700000000001,246.92700000000002,90.583,,,319.855,111.316,36.291,104.897,116.7,55.095,152.374,82.029,292.91700000000003,119.97200000000001,,,27.46,144.035,194.493,87.97,,,297.163,135.358,,,127.57600000000001,59.599,,,,,,,201.362,101.001,152.215,103.941,78.515,117.814,,,113.81,102.927,216.10299999999998,134.585,,,,,,,103.04700000000001,114.559,,,,,41.321999999999996,75.627,124.70299999999999,67.477,169.483,92.771,,,,,67.37899999999999,58.565,,,,,64.92699999999999,96.765,105.471,69.351,114.92200000000001,115.26799999999999,,,,,266.913,63.528999999999996,272.448,122.015,120.941,74.681,,,76.678,80.117,307.418,108.244,20.703000000000003,146.22899999999998,223.98,67.795,,,231.092,112.65299999999999,277.465,68.09899999999999,245.135,67.883,246.78599999999997,79.842,289.353,84.449,220.255,94.491,54.357,65.905,39.505,93.661,90.97,102.988,127.12100000000001,147.858,106.40299999999999,77.848,257.10400000000004,107.18799999999999,125.307,134.815,213.043,78.877,205.315,89.28399999999999,132.881,123.946,71.479,105.124,319.712,120.04,72.59899999999999,123.316
589.0,2356.0,,,,37.545,135.66899999999998,,,245.68599999999998,113.936,32.418,113.634,,,191.93200000000002,106.661,42.593,113.70299999999999,135.113,138.74200000000002,,,87.32700000000001,130.69899999999998,73.301,135.72,79.648,154.095,,,,,,,,,,,,,,,,,,,,,254.5,57.318999999999996,233.14700000000002,60.338,82.43299999999999,58.563,,,,,,,256.018,49.629,,,70.297,84.213,246.899,90.67,,,319.844,111.24799999999999,36.231,104.77,116.73200000000001,55.092,152.296,82.16,292.80400000000003,120.006,,,27.546,144.129,194.447,87.95100000000001,,,297.077,135.16899999999998,,,127.564,59.615,,,,,,,201.36,100.881,152.245,103.925,78.725,117.825,,,113.824,102.932,216.359,134.53,,,,,,,103.104,114.65700000000001,,,,,41.338,75.607,124.762,67.348,169.412,92.738,,,,,67.431,58.621,,,,,64.855,96.64399999999999,105.556,69.29899999999999,114.95299999999999,115.305,,,,,266.954,63.581,272.45599999999996,122.196,120.904,74.62,,,76.876,79.979,307.449,108.264,20.616,146.23,224.482,68.08,,,231.011,112.836,277.57,68.199,245.102,67.877,246.752,79.801,289.409,84.419,220.28,94.32,54.394,65.977,39.358000000000004,93.54700000000001,90.816,102.844,127.079,147.869,106.42,77.692,257.005,107.17299999999999,125.355,134.761,213.105,78.885,205.215,89.294,132.878,124.054,71.475,105.11200000000001,319.7,120.069,72.664,123.323
589.25,2357.0,,,,37.571999999999996,135.671,,,245.66099999999997,113.929,32.899,113.228,,,191.976,106.65100000000001,42.692,113.686,135.108,138.718,,,87.29,130.688,73.203,135.724,79.553,154.069,,,,,,,,,,,,,,,,,,,,,254.49,57.352,233.139,60.302,82.45100000000001,58.586000000000006,,,,,,,256.013,49.65,,,70.286,84.20100000000001,247.05,90.65100000000001,,,319.903,111.208,36.257,104.766,116.74799999999999,55.028,152.222,82.17200000000001,292.745,120.024,,,27.544,144.111,194.42700000000002,87.926,,,297.04200000000003,135.144,,,127.506,59.6,,,,,,,201.31599999999997,100.875,151.916,103.87200000000001,78.812,117.806,,,113.85799999999999,102.919,216.227,134.50799999999998,,,,,,,103.111,114.551,,,,,41.417,75.565,124.773,67.351,169.46599999999998,92.694,,,,,67.403,58.638999999999996,,,,,64.887,96.646,105.491,69.328,114.958,115.30799999999999,,,,,266.95599999999996,63.617,272.413,122.09299999999999,120.917,74.66,,,76.79,80.791,307.475,108.26299999999999,20.623,146.144,224.03400000000002,67.94800000000001,,,230.916,113.01700000000001,277.4,68.077,245.149,67.875,246.794,79.86399999999999,289.416,84.39200000000001,220.248,94.509,,,39.476,93.557,90.883,103.00299999999999,126.999,147.86700000000002,106.51899999999999,77.498,256.995,107.12899999999999,125.39399999999999,134.791,212.889,78.947,205.291,89.249,132.803,123.975,71.524,105.061,319.659,120.057,72.752,123.242
