TimesH,Frame,NoMissing,0,0,4,4,5,5,19,19,22,22,27,27,28,28,33,33,34,34,37,37,77,77,85,85,88,88,90,90,93,93,95,95,99,99,101,101,111,111,115,115,121,121,124,124,125,125,131,131,134,134,135,135,140,140,141,141,144,144,146,146,147,147,151,151,153,153,154,154,160,160,163,163,164,164,170,170,172,172,177,177,181,181,183,183,185,185,189,189,191,191,193,193,195,195,196,196,198,198,199,199,203,203,204,204,205,205,206,206,209,209,210,210,213,213,214,214,217,217,218,218,220,220,222,222,225,225,288,288,309,309,379,379,392,392,413,413,442,442,450,450,520,520,559,559,592,592,605,605,705,705
,,Place_Cursor,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
152.5,610.0,,259.925,183.502,,,62.331,184.972,,,241.21900000000002,187.43200000000002,136.774,189.81400000000002,105.78200000000001,186.34799999999998,126.405,186.812,90.9,190.48,223.321,183.90099999999998,251.86599999999999,82.912,234.268,125.829,138.477,123.76299999999999,294.105,124.045,133.42,133.278,114.79899999999999,128.763,94.303,110.196,,,,,75.865,139.793,112.412,136.467,66.057,132.895,31.423000000000002,137.373,56.611000000000004,148.60399999999998,304.606,149.832,316.029,146.681,282.765,141.583,,,297.49,146.38,156.31799999999998,149.106,124.735,150.00799999999998,146.907,151.82299999999998,88.323,156.887,108.98899999999999,150.514,211.83,146.424,54.602,162.249,257.392,157.951,271.298,163.166,244.88299999999998,158.102,79.17399999999999,160.958,315.32599999999996,167.785,279.307,164.446,250.58599999999998,171.93,285.277,164.093,61.175,165.168,82.541,167.158,258.084,171.22299999999998,235.079,167.37599999999998,,,297.861,176.405,126.81200000000001,167.57299999999998,74.848,172.018,61.041000000000004,170.77700000000002,292.171,169.21099999999998,243.03,166.148,150.664,167.68400000000003,69.375,180.912,267.014,179.997,92.601,181.38,303.401,182.257,272.944,180.75599999999997,287.612,177.688,202.567,175.77200000000002,,,248.903,189.40599999999998,260.5,122.72,120.884,189.092,89.354,173.96200000000002,102.95200000000001,150.757,98.385,193.56599999999997,230.889,139.90200000000002,119.226,106.40299999999999,66.898,161.33,209.305,125.397,231.858,176.44
152.75,611.0,,259.92900000000003,183.513,,,62.281000000000006,184.954,,,241.209,187.49599999999998,136.734,189.815,105.75,186.31599999999997,126.34100000000001,186.875,90.913,190.46099999999998,223.29,183.86900000000003,251.84799999999998,82.92,234.294,125.82,138.486,123.71600000000001,294.115,124.044,133.338,133.325,114.89200000000001,128.785,94.277,110.20200000000001,,,,,75.846,139.825,112.387,136.44299999999998,66.05199999999999,132.882,31.424,137.365,56.666000000000004,148.537,304.597,149.903,315.987,146.75799999999998,282.802,141.664,,,297.587,146.373,156.278,149.069,124.65100000000001,150.002,146.839,151.795,88.20299999999999,156.92600000000002,108.984,150.441,211.878,146.457,54.611000000000004,162.226,257.46,157.925,271.3,163.161,244.915,158.11,79.17,160.97799999999998,315.343,167.768,279.315,164.44099999999997,250.593,171.94799999999998,285.267,164.12,61.168,165.13299999999998,82.50299999999999,167.16099999999997,258.087,171.215,235.18,167.36900000000003,,,297.882,176.365,126.749,167.58599999999998,74.877,172.055,61.033,170.792,292.226,169.18599999999998,242.975,166.173,150.64700000000002,167.625,69.382,180.921,267.122,179.845,92.557,181.417,303.452,182.28599999999997,272.962,180.74400000000003,287.647,177.701,202.56599999999997,175.75400000000002,,,248.9,189.45,260.45,122.789,120.818,189.06799999999998,89.331,173.91299999999998,102.965,150.825,98.391,193.602,230.93200000000002,139.968,119.15899999999999,106.288,66.855,161.31,209.718,125.76799999999999,231.808,176.39700000000002
153.0,612.0,,259.954,183.51,,,62.294,184.925,,,241.2,187.493,136.736,189.838,105.73100000000001,186.37400000000002,126.42,186.834,90.977,190.391,223.27,183.87,251.856,82.79299999999999,234.28599999999997,125.83200000000001,138.512,123.736,294.184,124.025,133.387,133.16899999999998,114.85700000000001,128.766,94.223,110.179,,,,,75.803,139.811,112.318,136.376,66.056,132.903,31.384,137.347,56.715,148.599,304.591,149.796,315.911,146.869,282.753,141.661,,,297.552,146.317,156.28,148.881,124.52,149.95,146.743,151.877,88.083,156.97899999999998,109.072,150.375,211.898,146.442,54.608999999999995,162.213,257.47,157.899,271.319,163.16299999999998,244.97400000000002,158.118,79.186,160.951,315.356,167.765,279.312,164.46200000000002,250.551,171.959,285.212,164.12,61.175,165.155,82.49700000000001,167.183,258.099,171.238,235.111,167.38400000000001,215.801,171.85,297.943,176.304,126.773,167.64,74.925,172.05700000000002,61.042,170.729,292.192,169.18099999999998,242.90099999999998,166.145,150.713,167.643,69.377,180.912,266.837,179.82,92.57799999999999,181.351,303.535,182.345,273.02,180.793,287.655,177.687,202.497,175.71099999999998,,,248.99599999999998,189.472,260.29,122.811,120.84299999999999,189.113,89.359,173.865,102.945,150.852,98.46,193.606,230.905,139.944,119.06200000000001,106.257,66.82,161.37,209.743,125.866,231.783,176.37599999999998
153.25,613.0,,259.92,183.574,,,62.348,184.91400000000002,,,241.218,187.46200000000002,136.695,189.804,105.803,186.355,126.37299999999999,186.71599999999998,90.98200000000001,190.342,223.215,183.88,251.83700000000002,82.56700000000001,234.204,125.807,138.507,123.712,294.221,124.061,133.52100000000002,133.14700000000002,114.758,128.707,94.229,110.12,,,,,75.742,139.79399999999998,112.28,136.34,66.075,132.908,31.45,137.328,56.738,148.577,304.428,149.769,315.872,146.887,282.671,141.702,,,297.471,146.35299999999998,156.299,148.985,124.12899999999999,150.343,146.708,151.894,88.03200000000001,157.07,109.052,150.339,211.90599999999998,146.416,54.618,162.236,257.486,157.91,271.332,163.138,244.99099999999999,158.121,79.191,160.888,315.337,167.763,279.306,164.46,250.56400000000002,171.93900000000002,285.202,164.123,61.137,165.185,82.50399999999999,167.21599999999998,258.107,171.238,235.15200000000002,167.37400000000002,215.456,172.231,297.928,176.31400000000002,126.85600000000001,167.71099999999998,74.869,172.063,61.052,170.74099999999999,292.063,169.19,242.804,166.155,150.361,167.468,69.374,180.898,266.755,179.78400000000002,92.54799999999999,181.351,303.51599999999996,182.335,273.022,180.801,287.698,177.678,202.47299999999998,175.62099999999998,,,248.96200000000002,189.445,260.405,122.765,120.781,189.153,89.31700000000001,173.81599999999997,102.81700000000001,150.99,98.331,193.59799999999998,230.951,139.929,119.15700000000001,106.255,66.825,161.403,209.604,125.74,231.78099999999998,176.363
153.5,614.0,,259.921,183.53900000000002,,,62.18899999999999,184.899,,,241.187,187.43900000000002,136.709,189.8,105.765,186.30200000000002,126.229,186.702,90.971,190.24,223.24099999999999,183.861,251.872,82.37200000000001,234.15599999999998,125.757,138.516,123.723,294.193,124.027,133.484,133.29399999999998,114.789,128.75,94.241,110.059,,,,,75.90100000000001,139.876,112.292,136.334,65.968,132.83100000000002,31.419,137.379,56.73,148.542,304.14799999999997,149.947,315.857,146.894,282.631,141.708,,,297.51599999999996,146.225,156.347,148.95600000000002,124.094,150.28799999999998,146.689,151.904,88.009,157.042,109.04899999999999,150.342,211.898,146.412,54.625,162.25,257.434,157.905,271.33299999999997,163.15,245.00400000000002,158.116,79.212,160.84799999999998,315.348,167.74400000000003,279.324,164.438,250.571,171.918,285.183,164.118,61.099,165.15099999999998,82.506,167.167,258.11400000000003,171.233,235.166,167.378,215.35,172.174,297.968,176.264,126.939,167.623,74.877,172.062,61.075,170.748,292.06,169.104,242.72400000000002,166.054,150.532,167.625,69.359,180.88299999999998,266.399,179.653,92.535,181.385,303.471,182.304,272.995,180.78099999999998,287.68,177.628,202.498,175.59900000000002,,,248.933,189.46200000000002,260.54,122.708,120.684,189.18200000000002,89.316,173.798,102.84200000000001,150.878,98.391,193.612,230.886,139.857,119.039,106.288,66.748,161.408,209.52900000000002,125.698,231.763,176.35299999999998
153.75,615.0,,259.887,183.533,,,62.205,184.865,,,241.21099999999998,187.528,136.672,189.77700000000002,105.81299999999999,186.19099999999997,126.171,186.767,90.993,190.195,223.206,183.87099999999998,251.834,82.198,234.16099999999997,125.77,138.52100000000002,123.68,294.18,123.99799999999999,133.35299999999998,133.27200000000002,114.641,128.702,94.149,110.072,,,,,75.88,139.806,112.287,136.321,65.834,132.726,31.444000000000003,137.316,56.733999999999995,148.539,304.418,149.498,315.91,146.846,282.663,141.703,,,297.445,146.205,156.281,148.954,124.012,150.382,146.752,151.9,87.985,157.017,109.098,150.345,211.903,146.38,54.635,162.22799999999998,257.397,157.911,271.305,163.127,245.021,158.097,79.17699999999999,160.865,315.358,167.71200000000002,279.374,164.437,250.563,171.94,285.186,164.07299999999998,61.093999999999994,165.192,82.477,167.237,258.094,171.205,235.18900000000002,167.368,215.343,172.227,297.949,176.253,126.984,167.59,74.817,172.03799999999998,61.058,170.701,291.962,169.148,242.699,165.972,150.222,167.421,69.333,180.88400000000001,266.52299999999997,179.824,92.525,181.394,303.52299999999997,182.36,273.03,180.829,287.647,177.62599999999998,202.44799999999998,175.56599999999997,,,249.079,189.547,260.67400000000004,122.71600000000001,120.646,189.165,89.241,173.78599999999997,102.835,150.756,98.43299999999999,193.62599999999998,230.859,139.878,119.021,106.259,66.733,161.42600000000002,209.65599999999998,125.889,231.771,176.362
154.0,616.0,,259.889,183.483,,,62.292,184.797,,,241.19799999999998,187.49599999999998,136.636,189.77200000000002,105.818,186.15599999999998,126.152,186.878,91.0,190.229,223.238,183.826,251.96900000000002,81.92,234.084,125.796,138.506,123.656,294.17,124.025,133.381,133.095,114.663,128.615,94.081,110.057,,,,,75.905,139.857,112.318,136.311,65.789,132.748,31.395,137.226,56.802,148.499,,,315.914,146.888,282.717,141.769,,,297.48900000000003,146.303,156.284,148.983,123.928,150.39600000000002,146.77200000000002,151.892,87.973,157.005,109.12899999999999,150.339,211.93,146.394,54.589,162.208,257.393,157.921,271.295,163.102,245.062,158.085,79.192,160.826,315.35,167.72799999999998,279.418,164.423,250.53,171.84,285.172,164.02599999999998,61.058,165.135,82.464,167.207,258.07099999999997,171.174,235.173,167.317,215.261,172.31799999999998,297.897,176.25799999999998,127.11,167.565,74.801,172.049,61.063,170.7,292.02,169.162,242.67,165.893,150.329,167.49599999999998,69.347,180.872,266.9,179.872,92.516,181.33700000000002,303.524,182.35,273.067,180.864,287.656,177.649,202.421,175.59900000000002,,,249.07,189.49400000000003,260.694,122.741,120.515,189.12900000000002,89.286,173.75,102.904,150.766,98.416,193.646,230.828,139.82299999999998,118.969,106.265,66.67399999999999,161.401,209.799,126.01899999999999,231.77200000000002,176.394
154.25,617.0,,259.9,183.533,,,62.342,184.763,,,241.19,187.498,136.632,189.752,105.84700000000001,186.09599999999998,126.311,186.676,90.96799999999999,190.139,223.28400000000002,183.787,251.854,81.955,233.99200000000002,125.745,138.509,123.67299999999999,294.164,124.014,133.445,133.135,114.59299999999999,128.592,94.07799999999999,110.046,,,,,75.889,139.86,112.301,136.276,65.782,132.744,31.357,137.217,56.772,148.454,304.262,149.563,315.93,146.832,282.683,141.793,,,297.528,146.299,156.30200000000002,148.89600000000002,123.89399999999999,150.366,146.914,151.865,87.869,156.975,109.155,150.296,211.945,146.376,54.597,162.22799999999998,257.397,157.937,271.282,163.102,245.05599999999998,158.108,79.193,160.874,315.355,167.733,279.449,164.4,250.535,171.82299999999998,285.14799999999997,163.988,61.055,165.08599999999998,82.492,167.21599999999998,258.059,171.136,235.18400000000003,167.31599999999997,,,297.88,176.27,127.072,167.584,74.79,172.06099999999998,61.113,170.703,291.994,169.157,242.643,165.833,150.658,167.59599999999998,69.33800000000001,180.863,266.915,179.90900000000002,92.495,181.352,303.493,182.282,273.059,180.885,287.472,177.457,202.435,175.59900000000002,,,249.111,189.493,260.632,122.75,120.35700000000001,189.095,89.33,173.77,102.819,150.906,98.447,193.597,230.805,139.797,118.865,106.22,66.61,161.338,209.799,126.008,231.771,176.36
154.5,618.0,,259.938,183.52700000000002,,,62.457,184.822,,,241.192,187.482,136.591,189.725,105.964,186.00400000000002,126.405,186.576,90.977,190.11900000000003,223.264,183.75099999999998,251.68,82.486,234.028,125.73200000000001,138.52200000000002,123.675,294.184,124.06200000000001,133.504,133.043,114.62799999999999,128.58100000000002,94.022,110.042,,,,,75.818,139.882,112.34899999999999,136.351,65.824,132.856,31.464000000000002,137.159,56.751999999999995,148.398,304.27,149.472,315.902,146.88299999999998,282.67,141.785,,,297.52299999999997,146.417,156.373,148.91,124.03399999999999,150.203,146.936,151.85299999999998,87.899,156.966,109.198,150.298,211.94799999999998,146.358,54.61,162.19899999999998,257.395,157.924,271.27299999999997,163.1,245.003,158.116,79.197,160.857,315.348,167.72299999999998,279.461,164.408,250.554,171.91099999999997,285.07,163.99099999999999,61.065,165.083,82.5,167.21400000000003,258.074,171.114,235.19099999999997,167.293,,,297.957,176.25799999999998,127.09,167.55200000000002,74.862,172.05200000000002,61.14,170.69099999999997,292.085,169.11599999999999,242.639,165.851,150.725,167.678,69.36,180.86599999999999,267.043,179.938,92.499,181.328,303.572,182.382,273.025,180.889,287.405,177.36700000000002,202.521,175.67700000000002,,,249.195,189.454,260.655,122.699,120.344,189.106,89.375,173.785,102.861,150.828,98.492,193.62400000000002,230.778,139.784,118.8,106.179,66.595,161.306,209.893,126.13600000000001,231.78400000000002,176.34799999999998
154.75,619.0,,259.961,183.53099999999998,,,62.343,184.80900000000003,,,241.162,187.407,136.634,189.713,106.059,185.862,126.31200000000001,186.68400000000003,90.965,190.21200000000002,223.315,183.717,251.63299999999998,82.70100000000001,234.076,125.719,138.493,123.617,294.147,124.042,133.477,133.153,114.685,128.561,94.016,110.06,,,,,75.798,139.946,112.37100000000001,136.293,65.76899999999999,132.819,31.488000000000003,137.253,56.747,148.351,,,315.98400000000004,146.852,282.73900000000003,141.761,,,297.524,146.362,156.405,148.885,124.09100000000001,150.22799999999998,147.058,151.877,87.83200000000001,156.959,109.27,150.282,211.928,146.375,54.57899999999999,162.204,257.327,157.952,271.262,163.05100000000002,244.982,158.151,79.219,160.85399999999998,315.376,167.734,279.409,164.41400000000002,250.528,171.94,284.999,164.00099999999998,61.068999999999996,165.06599999999997,82.506,167.22299999999998,258.068,171.12,235.185,167.206,,,297.95599999999996,176.22,127.15100000000001,167.56,74.867,172.037,61.123999999999995,170.709,292.01,169.213,242.588,165.88099999999997,150.628,167.585,69.339,180.856,266.931,179.93,92.49,181.33599999999998,303.52099999999996,182.387,273.01,180.87400000000002,287.324,177.308,202.512,175.678,,,249.217,189.467,260.586,122.704,120.35700000000001,189.109,89.31299999999999,173.774,102.84700000000001,150.82299999999998,98.527,193.612,230.763,139.659,118.85700000000001,106.26,66.686,161.267,209.66,125.897,231.77700000000002,176.29
155.0,620.0,,259.931,183.55700000000002,,,62.50899999999999,184.894,,,241.18599999999998,187.387,136.588,189.727,106.08200000000001,185.893,126.35600000000001,186.666,90.975,190.2,223.30900000000003,183.72299999999998,251.612,82.554,234.12900000000002,125.82,138.491,123.625,294.163,124.045,133.36,133.04399999999998,114.75299999999999,128.514,94.081,110.07700000000001,,,,,75.77,139.924,112.34200000000001,136.243,65.708,132.69899999999998,31.443,137.203,56.731,148.342,,,316.04200000000003,146.83,282.675,141.765,,,297.512,146.465,156.414,148.77,123.836,150.375,147.22,151.904,88.02799999999999,156.813,109.243,150.259,211.892,146.358,54.568999999999996,162.197,257.267,157.977,271.27299999999997,163.01,244.942,158.077,79.227,160.856,315.41200000000003,167.72400000000002,279.431,164.435,250.547,171.894,284.967,163.987,61.00899999999999,165.025,82.479,167.222,258.082,171.067,235.15599999999998,167.28,,,297.932,176.215,127.147,167.483,74.846,172.03,61.191,170.71599999999998,292.059,169.12400000000002,242.56799999999998,165.828,150.624,167.614,69.334,180.84400000000002,266.788,179.949,92.43799999999999,181.33900000000003,303.493,182.34,273.019,181.015,287.16,177.18599999999998,202.489,175.605,,,249.27599999999998,189.435,260.643,122.76100000000001,120.51700000000001,189.22099999999998,89.37100000000001,173.74400000000003,102.84100000000001,150.81,98.52,193.608,230.717,139.626,118.912,106.167,66.69800000000001,161.296,209.389,125.60600000000001,231.794,176.28799999999998
155.25,621.0,,259.948,183.571,,,62.571999999999996,184.85299999999998,,,241.22400000000002,187.364,136.612,189.72099999999998,106.102,185.894,126.287,186.62599999999998,91.01,190.18599999999998,223.27200000000002,183.69400000000002,251.62,82.415,234.104,125.78,138.495,123.62299999999999,294.138,124.016,133.332,133.076,114.824,128.559,94.04700000000001,110.07799999999999,,,,,75.821,139.961,112.365,136.259,65.71,132.725,31.465,137.311,56.685,148.341,,,316.12,146.737,282.643,141.812,,,297.482,146.42600000000002,156.374,148.84,123.667,150.447,147.10299999999998,151.93200000000002,88.04299999999999,156.734,109.28200000000001,150.165,211.91299999999998,146.35,54.538999999999994,162.179,257.235,158.007,271.249,163.0,244.952,158.056,79.248,160.819,315.418,167.687,279.38,164.449,250.5,171.865,284.954,163.965,61.008,165.00099999999998,82.478,167.213,258.095,171.105,235.21,167.308,,,297.914,176.218,127.164,167.533,74.847,172.037,61.158,170.68400000000003,292.112,169.043,242.511,165.82299999999998,150.717,167.627,69.329,180.834,266.443,179.88299999999998,92.461,181.317,303.471,182.32,272.98900000000003,180.843,287.3,177.34799999999998,202.53099999999998,175.584,,,249.27900000000002,189.429,260.67,122.762,120.559,189.21599999999998,89.351,173.778,102.978,150.636,98.53,193.601,230.709,139.61,118.98899999999999,106.133,66.656,161.33700000000002,209.21200000000002,125.463,231.773,176.262
155.5,622.0,,259.968,183.558,,,62.503,184.854,,,241.24,187.391,136.618,189.718,106.12700000000001,185.835,126.34,186.558,91.0,190.13099999999997,223.325,183.68400000000003,251.67,82.31299999999999,234.051,125.8,138.516,123.68,294.13,124.0,133.24,133.183,114.915,128.638,94.081,110.113,,,,,75.883,139.934,112.31,136.191,65.616,132.621,31.484,137.32,56.693999999999996,148.332,,,316.015,146.844,282.687,141.695,,,297.49,146.339,156.36700000000002,148.74200000000002,123.7,150.416,147.16,152.029,88.038,156.703,109.35600000000001,150.1,211.965,146.36700000000002,54.549,162.18200000000002,257.302,157.98,271.265,162.993,244.87099999999998,158.035,79.227,160.759,315.416,167.709,279.369,164.445,250.498,171.855,284.925,163.923,60.995,164.94299999999998,82.46,167.18099999999998,258.099,171.13400000000001,235.205,167.326,,,297.892,176.25,127.13,167.608,74.846,172.032,61.193000000000005,170.687,292.161,168.97299999999998,242.47099999999998,165.817,150.766,167.66400000000002,69.317,180.80599999999998,267.27,180.044,92.425,181.285,303.502,182.38299999999998,273.0,180.90099999999998,287.166,177.255,202.535,175.576,,,249.252,189.426,260.73,122.78399999999999,120.617,189.16400000000002,89.359,173.748,103.01700000000001,150.614,98.48899999999999,193.592,230.77700000000002,139.56799999999998,118.94,106.132,66.73,161.342,209.18900000000002,125.40100000000001,231.77900000000002,176.252
155.75,623.0,,259.985,183.547,,,62.498999999999995,184.748,,,241.248,187.396,136.65200000000002,189.726,106.05799999999999,185.888,126.36399999999999,186.53400000000002,90.94200000000001,190.101,223.38299999999998,183.65599999999998,251.822,81.801,234.06,125.789,138.562,123.712,294.113,123.96600000000001,133.159,133.05,114.932,128.634,93.99700000000001,110.195,,,,,75.887,139.909,112.28200000000001,136.105,65.548,132.52700000000002,31.461,137.284,56.672,148.278,,,316.017,146.888,282.665,141.73,,,297.505,146.235,156.408,148.796,123.611,150.404,147.254,152.019,87.936,156.695,109.38600000000001,150.109,211.93900000000002,146.369,54.531000000000006,162.188,257.33799999999997,157.958,271.264,162.99200000000002,244.838,158.036,79.221,160.755,315.404,167.68900000000002,279.38599999999997,164.445,250.488,171.845,284.907,163.921,60.971000000000004,164.925,82.465,167.188,258.119,171.109,235.226,167.269,,,297.89599999999996,176.253,127.085,167.63099999999997,74.885,172.05,61.19,170.65099999999998,292.16700000000003,168.93200000000002,242.418,165.71599999999998,150.739,167.593,69.325,180.803,267.403,179.99200000000002,92.40700000000001,181.25599999999997,303.578,182.391,272.996,180.84900000000002,287.188,177.23,202.533,175.562,,,249.331,189.37099999999998,260.668,122.71,120.464,189.023,89.40899999999999,173.78,102.956,150.661,98.57,193.62900000000002,230.771,139.486,119.04799999999999,106.087,66.623,161.418,209.188,125.382,231.77,176.252
156.0,624.0,,260.019,183.555,,,62.515,184.69099999999997,,,241.11599999999999,187.447,136.691,189.75099999999998,106.024,185.90400000000002,126.385,186.524,90.891,190.025,223.28900000000002,183.667,251.81599999999997,81.64399999999999,234.024,125.77600000000001,138.622,123.712,294.091,123.927,133.084,133.08700000000002,115.0,128.66,93.93700000000001,110.163,,,,,75.888,139.903,112.309,136.111,65.51100000000001,132.513,31.434,137.253,56.656000000000006,148.27700000000002,303.899,149.661,316.152,146.845,282.677,141.69299999999998,,,297.464,146.315,156.362,148.795,123.699,150.474,146.859,152.29399999999998,87.821,156.745,109.429,150.113,211.90599999999998,146.35399999999998,54.548,162.165,257.366,157.951,271.27,162.999,244.824,158.063,79.206,160.731,315.45099999999996,167.66,279.382,164.467,250.407,171.74900000000002,284.906,163.908,61.016000000000005,164.928,82.449,167.15200000000002,258.103,171.09799999999998,235.17,167.269,,,297.974,176.17700000000002,126.961,167.662,74.863,172.082,61.202,170.608,292.072,168.997,242.391,165.678,150.783,167.584,69.318,180.808,267.058,179.94099999999997,92.38,181.26,303.557,182.37400000000002,273.001,180.817,287.20099999999996,177.183,202.574,175.56099999999998,,,249.253,189.396,260.591,122.675,120.34299999999999,188.93400000000003,89.34899999999999,173.78900000000002,102.959,150.48,98.493,193.60299999999998,230.77200000000002,139.55200000000002,118.988,106.069,66.64,161.373,209.28400000000002,125.47399999999999,231.771,176.19799999999998
156.25,625.0,,260.022,183.562,,,62.607,184.838,,,241.07299999999998,187.361,136.685,189.725,106.038,185.843,126.464,186.459,90.917,189.935,223.27900000000002,183.683,251.797,81.641,234.051,125.773,138.621,123.729,294.103,123.935,132.958,133.125,115.031,128.68,93.95,110.209,,,,,75.804,139.849,112.3,136.083,65.556,132.488,31.516,137.208,56.633,148.237,303.62,149.953,316.113,146.895,282.687,141.631,,,297.431,146.33700000000002,156.37,148.754,123.95299999999999,150.351,146.702,152.359,87.74,156.717,109.396,150.114,211.935,146.408,54.538000000000004,162.159,257.34,157.961,271.262,162.99200000000002,244.838,158.037,79.189,160.793,315.441,167.64700000000002,279.403,164.425,250.40599999999998,171.68900000000002,284.883,163.947,61.012,164.875,82.485,167.132,258.087,171.102,235.206,167.196,,,298.012,176.167,126.932,167.65599999999998,74.842,172.06900000000002,61.207,170.585,292.10400000000004,168.92700000000002,242.373,165.61,150.715,167.554,69.325,180.8,267.253,179.928,92.345,181.252,303.543,182.354,272.98,180.80599999999998,287.19,177.169,202.61599999999999,175.608,,,249.303,189.40400000000002,260.673,122.696,120.066,188.761,89.363,173.77200000000002,102.926,150.278,98.477,193.582,230.78400000000002,139.525,118.98,106.131,66.585,161.399,209.248,125.434,231.774,176.155
156.5,626.0,,260.024,183.548,,,62.498999999999995,184.75799999999998,,,241.08700000000002,187.364,136.649,189.69,106.016,185.82299999999998,126.429,186.486,90.912,189.863,223.25599999999997,183.72,251.783,81.71300000000001,234.019,125.786,138.584,123.78399999999999,294.13599999999997,123.958,132.957,133.083,115.024,128.675,93.94200000000001,110.22200000000001,,,,,75.765,139.83,112.29,136.071,65.711,132.589,31.590999999999998,137.126,56.644,148.185,303.548,150.012,316.122,146.851,282.705,141.645,,,297.455,146.401,156.405,148.776,123.723,150.50799999999998,146.632,152.38,87.789,156.7,109.389,150.139,211.96200000000002,146.395,54.534,162.121,257.37,157.936,271.301,162.983,244.817,158.039,79.193,160.753,315.465,167.644,279.376,164.428,250.41,171.78799999999998,284.948,163.967,60.997,164.878,82.486,167.16,258.058,171.083,235.19400000000002,167.25,215.127,172.407,297.95099999999996,176.206,126.92200000000001,167.57,74.85,172.05200000000002,61.17100000000001,170.584,292.116,168.88299999999998,242.357,165.595,150.768,167.56799999999998,69.336,180.79,267.235,179.93099999999998,92.35700000000001,181.248,303.543,182.317,272.975,180.771,287.161,177.17,202.604,175.574,,,249.296,189.429,260.64799999999997,122.76299999999999,120.521,188.988,89.339,173.745,102.92299999999999,150.125,98.509,193.605,230.861,139.505,119.035,106.094,66.532,161.368,209.183,125.41799999999999,231.78,176.15099999999998
156.75,627.0,,260.005,183.567,,,62.52,184.75,,,241.09799999999998,187.329,136.618,189.704,106.006,185.791,126.551,186.442,90.915,189.792,223.303,183.731,251.757,81.719,233.968,125.76899999999999,138.622,123.77799999999999,294.157,124.005,132.88299999999998,133.028,115.007,128.644,94.065,110.26299999999999,,,,,75.781,139.761,112.28299999999999,136.061,65.683,132.57399999999998,31.63,137.04,56.63399999999999,148.14700000000002,303.057,150.23,316.133,146.821,282.71,141.61700000000002,,,297.486,146.286,156.417,148.718,123.677,150.445,146.787,152.267,87.691,156.76,109.404,150.102,211.965,146.459,54.541000000000004,162.126,257.42400000000004,157.909,271.295,162.947,244.75799999999998,158.049,79.184,160.755,315.452,167.696,279.368,164.403,250.40200000000002,171.74,284.933,163.957,61.035,164.827,82.469,167.16,258.005,171.10299999999998,235.12900000000002,167.19299999999998,215.222,172.37599999999998,297.957,176.21,126.741,167.521,74.84899999999999,172.074,61.162,170.592,292.097,168.875,242.298,165.597,150.887,167.554,69.325,180.80700000000002,267.07099999999997,179.907,92.355,181.25099999999998,303.546,182.305,272.98900000000003,180.782,287.366,177.33700000000002,202.56599999999997,175.54,,,249.215,189.33700000000002,260.541,122.757,120.29799999999999,188.947,89.324,173.74200000000002,102.95299999999999,150.042,98.484,193.595,230.76,139.506,119.03,106.12,66.525,161.43,209.05700000000002,125.30799999999999,231.803,176.15
157.0,628.0,,259.992,183.62099999999998,,,62.532,184.785,,,241.101,187.32,136.7,189.731,106.051,185.74599999999998,126.434,186.55,90.86,189.666,223.34,183.74099999999999,251.565,81.80199999999999,234.02900000000002,125.762,138.622,123.781,294.185,124.02600000000001,132.90200000000002,133.066,115.027,128.683,93.95299999999999,110.28299999999999,,,,,75.685,139.80700000000002,112.286,135.97299999999998,65.757,132.651,31.553,137.055,56.588,148.111,302.962,150.205,316.09,146.825,282.765,141.61,,,297.435,146.254,156.393,148.606,123.554,150.493,147.036,152.132,87.876,156.72299999999998,109.492,150.108,212.02599999999998,146.436,54.518,162.149,257.43,157.903,271.289,162.95,244.697,158.047,79.188,160.768,315.493,167.65400000000002,279.39,164.447,250.38400000000001,171.638,284.987,163.937,60.974,164.893,82.478,167.158,258.014,171.149,235.105,167.253,215.09599999999998,172.38299999999998,298.056,176.197,126.75,167.56599999999997,74.84100000000001,172.072,61.158,170.579,292.171,168.843,242.27700000000002,165.604,150.83100000000002,167.555,69.328,180.817,267.193,179.90200000000002,92.301,181.25099999999998,303.575,182.31400000000002,272.996,180.862,287.437,177.39700000000002,202.595,175.59900000000002,,,249.18400000000003,189.31900000000002,260.499,122.685,119.913,188.791,89.333,173.77,102.93299999999999,150.158,98.54899999999999,193.592,230.794,139.504,119.038,106.209,66.48100000000001,161.43,208.821,124.96799999999999,231.817,176.128
